user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
69004,0,24.0,na,556.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,1,0,,0.0,0
28562,0,36.0,R,,0,0,39,0,0,204,0,0,10,1,0,0,0,1,0,na,0,0,0,0,na,0,0,61.0,2.03,1
14597,0,38.0,na,616.0,2,0,39,2,0,37,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,31.0,1.03,0
12185,0,23.0,R,566.0,0,0,0,0,0,131,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,43.0,1.4300000000000002,0
9934,0,38.0,R,565.0,2,0,55,2,0,206,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,67.0,2.23,0
53518,0,29.0,na,,1,0,23,0,0,38,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,12.0,0.46,0
58107,0,27.0,R,575.0,0,0,7,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,5.0,0.1699999999999999,1
55173,0,19.0,R,,0,0,69,0,0,134,0,0,18,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,35.0,1.17,1
7639,0,53.0,R,537.0,32,0,33,32,0,160,0,0,31,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,1,34.0,1.13,0
398,0,43.0,na,531.0,1,1,9,1,0,18,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,1,6.0,0.2,1
9000,0,42.0,O,,0,0,63,0,0,222,0,0,2,1,0,0,0,1,0,na,0,0,0,0,Cancer,0,0,67.0,2.23,0
27724,0,23.0,R,474.0,0,0,99,0,0,177,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,35.0,1.17,0
10545,0,35.0,na,681.0,2,0,67,2,0,167,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,35.0,1.17,0
18053,0,30.0,R,652.0,16,1,16,16,0,145,0,0,13,1,1,1,0,1,4,Bi-Weekly,0,0,0,0,Cancer,0,0,35.0,1.17,1
25757,0,25.0,na,612.0,1,0,39,0,0,169,0,0,11,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,53.0,1.77,0
47315,0,32.0,O,541.0,6,2,114,5,0,241,0,0,47,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,62.0,2.07,1
9412,0,23.0,R,565.0,0,0,68,0,0,188,0,0,14,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,54.0,1.8,1
67509,0,21.0,na,,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,,0.0,0
55441,0,22.0,na,516.0,7,0,25,7,0,34,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,8.0,0.27,1
34933,0,28.0,O,568.0,0,0,5,0,0,10,0,0,0,1,0,0,0,1,3,na,0,0,0,0,Scorpio,0,0,8.0,0.27,0
48705,0,26.0,na,,0,0,0,0,0,5,0,0,0,1,0,0,0,1,2,Monthly,0,0,0,0,Taurus,0,0,10.0,0.33,0
29509,0,47.0,O,503.0,9,2,98,9,0,282,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,62.0,2.07,1
16334,0,31.0,R,549.0,2,0,120,2,0,272,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,56.0,1.87,0
62101,0,42.0,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
30848,0,22.0,na,638.0,0,0,76,0,0,125,0,0,19,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,31.0,1.03,0
48353,0,26.0,na,,0,0,3,0,0,99,0,0,2,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,28.0,0.93,0
35392,0,29.0,R,549.0,0,0,0,0,0,225,0,0,18,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,80.0,2.67,0
68917,0,36.0,R,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Leo,0,0,,0.0,0
33131,0,29.0,R,562.0,4,0,215,4,0,295,0,0,82,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,59.0,1.97,1
58552,0,48.0,na,559.0,1,1,20,1,0,48,0,0,15,1,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,15.0,0.71,0
33661,0,24.0,na,533.0,0,0,0,0,0,220,0,0,6,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,61.0,2.03,0
21764,0,35.0,R,448.0,0,0,62,0,0,192,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,47.0,1.5699999999999998,0
154,0,28.0,R,,0,0,0,0,0,205,0,0,27,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,68.0,2.27,0
49937,0,25.0,O,,0,0,0,0,0,42,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,19.0,0.63,0
56307,0,31.0,na,551.0,0,0,49,0,0,147,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,36.0,1.2,0
38490,0,33.0,R,,0,0,21,0,0,45,0,0,2,1,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,15.0,0.56,1
20857,0,57.0,R,551.0,36,1,38,36,0,101,0,0,27,1,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,38.0,1.27,0
18002,0,19.0,na,523.0,6,2,25,6,0,46,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,22.0,0.73,0
950,0,38.0,O,600.0,0,0,55,0,0,143,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,64.0,2.13,0
45124,0,24.0,R,473.0,12,1,78,12,0,163,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,55.0,1.83,0
6693,0,22.0,na,511.0,0,0,46,0,0,54,0,0,0,1,0,0,1,1,3,Monthly,0,0,0,0,na,0,0,25.0,0.83,1
39014,0,24.0,na,471.0,1,0,14,1,0,51,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,11.0,0.58,1
21166,0,51.0,R,473.0,0,0,158,0,0,292,0,0,27,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,66.0,2.2,0
36028,0,22.0,R,502.0,1,0,91,1,0,226,0,0,18,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Virgo,1,0,51.0,1.7,1
67249,0,54.0,na,610.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
20271,0,26.0,O,618.0,0,0,0,0,0,251,0,0,11,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,74.0,2.47,0
1792,0,25.0,R,660.0,19,2,130,19,0,261,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,58.0,1.93,1
4644,0,25.0,na,554.0,0,0,49,0,0,127,0,0,3,1,1,1,0,1,4,na,0,0,0,0,Taurus,0,0,35.0,1.17,0
64686,0,22.0,na,498.0,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
7066,0,34.0,na,599.0,19,0,48,18,0,148,0,0,3,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,30.0,1.0,1
69430,0,23.0,na,532.0,0,0,8,0,0,22,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,5.0,0.71,0
33216,0,34.0,R,427.0,31,4,40,31,0,95,0,0,18,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,1,0,27.0,0.9,1
51611,0,47.0,na,,0,0,2,0,0,6,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.22,0
27802,0,36.0,R,453.0,24,1,101,24,0,269,0,0,14,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,63.0,2.1,0
39984,0,21.0,R,,1,0,68,1,0,117,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,33.0,1.1,0
50684,0,49.0,na,,0,0,0,0,0,17,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,20.0,0.67,0
23859,0,32.0,R,440.0,0,0,87,0,0,112,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,37.0,1.23,1
18273,0,28.0,O,744.0,3,1,216,3,0,314,0,0,16,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,61.0,2.03,1
31654,0,46.0,na,661.0,47,0,63,46,0,214,0,0,33,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,53.0,1.77,0
1839,0,29.0,R,533.0,6,0,76,6,0,159,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,44.0,1.47,1
5963,0,43.0,na,553.0,0,0,57,0,0,204,0,0,3,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,51.0,1.7,0
30745,0,24.0,R,,6,0,83,6,0,145,0,0,28,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,45.0,1.5,0
22402,0,33.0,R,557.0,2,0,32,1,0,273,0,0,43,1,1,1,1,1,2,Monthly,0,0,0,0,Aquarius,0,0,67.0,2.23,1
20768,0,33.0,na,,0,0,30,0,0,84,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,45.0,1.5,1
16497,0,27.0,na,,0,0,26,0,0,40,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,19.0,0.63,0
29049,0,22.0,na,562.0,0,0,16,0,0,25,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,13.0,0.43,0
21215,0,38.0,na,469.0,0,0,6,0,0,14,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,6.0,0.2,0
20577,0,48.0,na,,36,1,84,36,0,160,0,0,16,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,45.0,1.5,1
590,0,45.0,na,,0,0,27,0,0,44,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,19.0,0.63,1
7544,0,40.0,R,340.0,0,0,0,0,0,131,5,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,46.0,1.53,1
65660,0,23.0,na,525.0,0,0,7,0,0,15,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,5.0,0.71,0
20237,0,34.0,na,,0,0,2,0,0,115,0,0,6,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,42.0,1.4,1
28031,0,26.0,R,655.0,0,0,11,0,0,5,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,5.0,0.83,0
66630,0,24.0,na,521.0,1,0,10,1,0,14,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,3.0,0.75,0
679,0,29.0,na,504.0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,na,0,0,0,0,na,0,0,,0.0,0
21768,0,31.0,na,652.0,2,1,52,2,0,130,0,0,7,1,0,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,33.0,1.1,1
2216,0,39.0,R,433.0,0,0,63,0,0,193,0,0,2,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,32.0,1.0699999999999998,1
65736,0,31.0,na,552.0,1,0,9,1,0,16,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,6.0,0.86,1
63597,0,20.0,na,673.0,15,2,19,15,0,50,0,0,14,1,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,14.0,0.67,1
11102,1,30.0,na,558.0,0,0,0,0,0,176,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,61.0,2.03,0
57610,0,26.0,na,,0,0,26,0,0,63,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,21.0,0.91,0
61950,0,27.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Taurus,0,0,1.0,0.05,0
55009,0,29.0,R,486.0,3,1,40,3,0,65,0,0,23,1,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,14.0,0.93,1
66384,0,46.0,na,,0,0,2,0,0,7,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,,0.0,0
16700,0,33.0,na,442.0,1,1,63,1,0,117,0,0,17,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,37.0,1.23,0
48251,0,29.0,R,570.0,10,0,15,10,0,53,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,7.0,0.0,0
19849,0,26.0,R,552.0,0,0,0,0,0,266,1,0,35,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,77.0,2.57,0
58682,0,27.0,na,581.0,0,0,10,0,0,24,0,0,0,1,0,0,1,0,2,na,0,0,0,0,Sagittarius,0,0,8.0,0.89,0
24635,0,25.0,R,562.0,0,0,11,0,0,17,0,0,1,1,0,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,6.0,0.35,1
31470,0,32.0,na,477.0,26,1,65,26,0,200,0,0,14,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,1,0,32.0,1.0699999999999998,1
68689,0,23.0,R,525.0,1,0,8,1,0,11,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,5.0,0.5,0
63090,0,31.0,R,,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,,0.0,0
21621,1,19.0,na,623.0,3,0,31,3,0,43,0,0,5,1,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,18.0,0.6,0
29080,0,36.0,R,525.0,48,0,66,47,0,230,0,0,25,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,60.0,2.0,0
31967,0,25.0,na,532.0,0,0,98,0,0,180,0,0,6,1,1,1,0,1,4,na,0,0,0,0,Capricorn,0,0,40.0,1.33,0
18793,0,21.0,R,633.0,0,0,37,0,0,108,0,0,10,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,23.0,0.77,0
55804,0,23.0,R,340.0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,1,0,3.0,0.1,0
9667,0,23.0,na,553.0,0,0,36,0,0,86,0,0,1,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,34.0,1.13,0
34997,0,25.0,na,579.0,1,1,10,1,0,14,0,0,6,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,4.0,0.13,1
26353,0,34.0,O,526.0,26,2,153,26,0,230,0,0,27,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,65.0,2.17,0
5031,0,33.0,R,545.0,2,0,114,2,0,189,0,0,11,1,0,0,1,0,2,na,0,0,0,0,Libra,0,1,42.0,1.4,1
39446,0,43.0,na,,0,0,0,0,2,101,1,0,3,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,52.0,1.73,0
25214,0,18.0,na,499.0,5,1,26,5,0,26,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,11.0,0.37,0
55981,0,24.0,R,697.0,0,0,17,0,0,28,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,16.0,0.53,0
18830,0,27.0,R,,14,0,31,12,0,57,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,16.0,0.53,0
52957,0,25.0,na,518.0,2,0,7,2,0,11,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,4.0,0.29,0
17664,0,30.0,R,533.0,0,0,0,0,0,223,5,1,15,1,1,1,1,1,2,Weekly,0,0,0,0,Leo,0,0,64.0,2.13,0
8460,0,31.0,R,606.0,2,0,3,2,1,239,0,0,17,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Aquarius,0,0,65.0,2.17,0
2551,0,60.0,R,604.0,0,0,0,0,3,180,0,0,79,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,1,58.0,1.93,0
20716,0,21.0,R,,0,0,47,0,0,71,0,0,10,1,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,13.0,0.43,1
2152,0,34.0,na,,4,1,78,4,0,104,0,0,18,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,35.0,1.17,1
51837,0,38.0,na,,0,0,5,0,0,15,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,2.0,0.4,0
50099,1,25.0,R,511.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
60881,0,34.0,na,,0,0,9,0,0,17,0,0,2,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,5.0,0.19,1
40714,0,27.0,na,,5,0,65,5,0,123,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Libra,0,0,37.0,1.23,0
19512,0,23.0,R,633.0,1,0,69,1,0,144,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,17.0,0.5700000000000001,1
43137,0,42.0,R,538.0,0,0,96,0,0,150,0,0,5,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,51.0,1.7,1
18241,0,36.0,R,472.0,58,0,76,57,0,286,0,0,32,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,66.0,2.2,0
11208,0,29.0,R,518.0,2,0,72,2,0,226,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,52.0,1.73,1
33665,0,36.0,O,,0,0,55,0,0,139,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,37.0,1.23,0
54947,0,29.0,R,523.0,0,0,24,0,0,86,0,0,2,1,0,0,1,0,2,Weekly,0,0,0,0,na,1,0,38.0,1.27,1
67984,0,50.0,na,499.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
67941,0,52.0,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,Aries,0,0,,0.0,0
155,0,27.0,na,,0,0,81,0,0,163,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,1,0,46.0,1.53,0
17019,0,20.0,R,557.0,0,0,0,0,0,231,0,0,30,1,0,0,0,1,2,Weekly,0,0,0,0,Aquarius,0,0,70.0,2.33,0
43699,0,52.0,na,672.0,0,0,49,0,0,103,0,0,8,1,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,35.0,1.17,1
18355,0,40.0,na,502.0,41,10,46,34,0,158,0,0,22,1,0,0,0,1,0,na,0,0,0,0,Virgo,0,0,41.0,1.37,1
33191,0,27.0,R,525.0,13,1,83,13,0,212,0,0,9,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,61.0,2.03,1
64714,0,29.0,R,,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,1.0,0.5,1
26062,0,38.0,R,724.0,3,0,5,3,0,254,0,0,56,1,1,1,1,0,2,Weekly,0,0,0,0,Aries,0,0,63.0,2.1,0
27165,0,26.0,R,501.0,34,6,249,34,0,304,0,0,63,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,67.0,2.23,1
33948,0,28.0,na,552.0,0,0,139,0,0,259,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,63.0,2.1,0
36320,0,57.0,O,457.0,33,1,62,32,0,295,0,0,63,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,68.0,2.27,1
50223,0,24.0,na,640.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
57786,0,60.0,R,,15,0,17,15,0,72,0,0,18,1,1,1,1,0,2,na,0,0,0,0,Virgo,0,0,12.0,0.86,0
65967,0,48.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
2913,0,24.0,na,535.0,0,0,46,0,0,82,0,0,10,1,0,0,1,0,0,na,0,0,0,0,Virgo,0,0,23.0,0.77,0
26318,0,33.0,O,560.0,0,0,2,0,0,181,0,0,10,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,52.0,1.73,0
47909,0,22.0,na,,0,0,1,0,0,5,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.0,0.03,0
62294,0,30.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Taurus,1,0,,0.0,0
5629,0,31.0,na,,10,0,138,10,0,228,0,0,9,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,58.0,1.93,1
25548,0,30.0,R,699.0,7,1,106,7,0,272,0,0,26,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,57.0,1.9,1
63091,0,48.0,na,562.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Leo,0,0,,0.0,0
32992,0,30.0,na,605.0,36,7,77,36,0,199,0,0,28,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,49.0,1.63,1
4879,0,19.0,na,416.0,0,0,39,0,0,54,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,23.0,0.77,0
42302,0,24.0,na,,1,1,12,1,0,26,0,0,4,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,6.0,0.55,0
17060,0,34.0,na,582.0,0,0,0,0,0,104,0,0,4,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,39.0,1.3,0
8170,0,34.0,R,612.0,8,4,92,8,0,245,0,0,14,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,62.0,2.07,0
44799,0,36.0,O,566.0,0,0,0,0,0,189,0,0,12,1,1,1,1,0,2,Semi-Monthly,0,0,0,0,na,0,0,61.0,2.03,0
53515,0,43.0,na,688.0,6,1,15,6,0,29,0,0,14,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,9.0,0.53,1
50135,1,50.0,na,537.0,0,0,7,0,0,5,0,0,0,1,1,1,0,1,2,Weekly,0,0,0,1,Gemini,1,0,4.0,4.0,1
19409,0,32.0,R,,0,0,30,0,0,129,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,53.0,1.77,0
14191,0,29.0,R,609.0,0,0,0,0,0,135,0,0,17,1,1,1,1,0,2,Monthly,0,0,0,0,Leo,0,0,39.0,1.3,1
54120,0,45.0,R,526.0,0,0,0,0,0,18,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,20.0,0.67,0
41722,0,25.0,na,515.0,5,2,21,5,0,44,0,0,6,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,11.0,0.37,1
25971,0,28.0,R,496.0,19,0,169,19,0,274,0,0,19,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,60.0,2.0,1
5804,0,24.0,na,546.0,5,2,51,5,0,94,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,13.0,0.43,1
29988,0,40.0,O,,2,1,17,2,0,50,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,13.0,0.93,0
67534,0,63.0,na,634.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,,0.0,0
48762,0,58.0,R,524.0,0,0,6,0,0,15,0,0,3,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,3.0,0.23,1
42986,0,27.0,na,528.0,0,0,61,0,0,265,0,0,4,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,62.0,2.07,0
34693,0,40.0,na,622.0,30,0,59,30,0,158,0,0,19,1,1,1,1,0,3,Weekly,0,0,0,0,Virgo,0,0,35.0,1.17,1
37942,0,44.0,R,595.0,0,0,80,0,0,202,0,0,57,1,1,1,1,0,3,na,0,0,0,0,Gemini,0,0,45.0,1.5,1
26601,0,37.0,na,616.0,0,0,0,0,0,60,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,1,37.0,1.23,0
42772,0,31.0,na,548.0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,0,Aquarius,0,0,2.0,0.0699999999999999,0
786,0,60.0,na,486.0,10,1,17,10,0,75,0,0,7,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,17.0,0.85,1
64140,0,26.0,na,569.0,4,2,24,4,0,15,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,12.0,0.4,0
14368,0,34.0,R,537.0,0,0,0,0,0,304,0,0,5,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,67.0,2.23,0
23813,0,29.0,na,517.0,0,0,68,0,0,188,0,0,5,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,45.0,1.5,1
32960,0,35.0,na,580.0,0,0,29,0,0,97,0,0,8,1,1,1,1,0,2,na,0,0,0,0,Capricorn,1,0,24.0,0.8,1
42067,0,41.0,R,543.0,25,1,34,25,0,115,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,20.0,0.67,1
38917,0,51.0,R,606.0,4,1,21,4,0,159,0,0,26,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,48.0,1.6,0
3430,0,26.0,R,559.0,17,2,29,17,0,89,0,0,2,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Libra,0,0,21.0,0.8800000000000002,0
56799,0,24.0,na,,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,6.0,1.0,0
28143,0,26.0,R,526.0,0,0,6,0,0,27,0,0,2,1,1,1,0,1,0,Monthly,0,0,0,0,na,1,0,12.0,0.4,0
56663,0,21.0,na,452.0,2,0,65,2,0,100,0,0,10,1,1,1,0,1,4,Weekly,0,0,0,0,Taurus,0,0,13.0,0.0,0
63102,0,38.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,1,0,0,na,0,0,,0.0,0
