age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,credit_score_missing,cond
38.0,1,0.0,2,0,81,0,0,101,0,0,10,1,1,1,0,1,0,0,0,0,0,0,4,0,0,28.0,0.93,1,1,0
21.0,1,0.0,0,0,7,0,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,3.0,0.75,0,1,0
33.0,1,499.0,0,0,53,0,0,230,0,0,19,1,0,0,0,1,0,0,0,0,0,0,2,0,0,59.0,1.97,0,0,0
43.0,2,0.0,2,0,37,2,0,70,0,0,10,1,0,0,0,1,0,4,0,0,0,0,11,0,0,25.0,0.86,0,1,0
18.0,2,627.0,0,0,11,0,0,10,0,0,0,1,1,1,1,0,0,1,0,0,0,0,12,1,0,2.0,0.0699999999999999,1,0,0
24.0,1,489.0,0,0,37,0,0,63,0,0,3,1,0,0,0,1,0,3,0,0,0,0,6,1,0,27.0,0.9,1,0,0
35.0,2,584.0,2,0,88,2,0,273,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,63.0,2.1,0,0,0
25.0,1,628.0,18,6,41,18,0,61,0,0,9,1,1,1,0,1,0,0,0,0,0,0,8,1,0,22.0,0.73,1,0,0
19.0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0.0,0.0,0,1,0
48.0,2,0.0,0,0,0,0,0,99,0,0,1,1,0,0,0,1,0,0,0,0,0,0,12,1,0,44.0,1.47,0,1,0
47.0,2,0.0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,11,0,0,2.0,0.0699999999999999,0,1,0
21.0,2,0.0,0,0,23,0,0,47,0,0,7,1,1,1,0,1,0,3,0,0,0,0,8,0,0,19.0,0.63,1,1,0
46.0,1,0.0,10,0,32,10,0,89,0,0,1,1,1,1,0,1,0,1,0,0,0,0,6,0,0,21.0,0.8099999999999998,0,1,0
39.0,0,604.0,0,0,0,0,1,218,0,0,16,1,1,1,0,1,0,3,0,0,0,0,1,0,0,67.0,2.23,0,0,0
26.0,2,450.0,3,0,59,3,0,178,0,0,6,1,1,1,0,1,0,0,0,0,0,0,1,0,0,49.0,1.63,0,0,0
33.0,2,648.0,0,0,125,0,0,248,0,0,13,1,1,1,0,1,2,0,0,0,0,0,12,0,0,64.0,2.13,0,0,0
26.0,2,540.0,4,0,33,4,0,82,0,0,6,1,1,1,0,1,0,0,0,0,0,0,1,0,0,29.0,0.97,0,0,0
21.0,2,0.0,0,0,15,0,0,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,8.0,0.35,1,1,0
37.0,2,507.0,0,0,30,0,0,96,0,0,15,1,1,1,1,0,2,2,0,0,0,0,9,0,0,21.0,0.7,1,0,0
30.0,1,588.0,3,0,62,3,0,147,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,64.0,2.13,1,0,0
22.0,2,662.0,0,0,27,0,0,44,0,0,14,1,0,0,0,1,0,1,0,0,0,0,10,0,0,13.0,0.43,0,0,0
40.0,0,591.0,0,0,31,0,3,203,0,0,10,1,1,1,1,0,0,0,0,0,0,0,5,1,0,55.0,1.83,1,0,0
32.0,1,572.0,8,0,67,7,0,123,0,0,5,1,1,1,1,0,0,0,0,0,0,0,2,0,0,31.0,1.03,1,0,0
37.0,1,514.0,0,0,0,0,0,301,0,0,48,1,0,0,0,1,0,3,0,0,0,0,8,0,0,72.0,2.4,0,0,0
19.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0.0,0.0,0,1,0
44.0,1,501.0,0,0,0,0,0,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,6,1,0,4.0,0.13,0,0,0
36.0,1,485.0,0,0,0,0,0,206,0,0,17,1,1,1,0,1,0,4,0,0,0,0,8,1,0,69.0,2.3,0,0,0
27.0,2,672.0,0,0,37,0,0,98,0,0,4,1,0,0,0,1,0,3,0,0,0,0,7,0,0,22.0,0.73,0,0,0
35.0,1,0.0,0,0,0,0,0,100,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,34.0,1.13,0,1,0
28.0,2,559.0,0,0,6,0,0,21,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9,0,0,5.0,0.18,0,0,0
51.0,1,606.0,4,1,21,4,0,159,0,0,26,1,1,1,1,1,2,0,0,0,0,0,4,0,0,48.0,1.6,0,0,0
29.0,1,556.0,15,1,54,15,0,132,0,0,12,1,0,0,1,0,2,4,0,0,0,0,7,0,0,36.0,1.2,1,0,0
24.0,2,473.0,1,0,33,1,0,74,0,0,4,1,1,1,1,0,0,4,0,0,0,0,1,0,0,30.0,1.0,0,0,0
25.0,2,0.0,0,0,41,0,0,94,0,0,0,1,1,1,0,1,0,0,0,0,0,0,9,1,0,42.0,1.4,0,1,0
35.0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.0,0,1,0
31.0,2,552.0,1,0,9,1,0,16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11,0,0,6.0,0.86,1,0,0
31.0,1,612.0,0,0,30,0,0,79,0,0,6,1,0,0,0,1,0,3,0,0,0,0,1,1,0,31.0,1.03,0,0,0
25.0,2,522.0,8,0,18,8,0,56,0,0,15,1,0,0,1,0,0,3,0,0,0,0,8,0,0,9.0,0.8199999999999998,1,0,0
29.0,2,533.0,1,1,5,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,1.0,0.03,0,0,0
25.0,2,435.0,0,0,6,0,0,3,0,0,0,1,0,0,0,1,0,3,0,0,0,0,9,0,0,3.0,0.1,0,0,0
38.0,2,0.0,0,0,29,0,0,60,0,0,3,1,0,0,0,1,0,3,0,0,0,0,6,0,0,17.0,0.71,0,1,0
31.0,2,593.0,2,0,18,2,0,45,0,0,9,1,1,1,1,0,0,0,0,0,0,0,12,0,0,9.0,0.56,0,0,0
28.0,2,567.0,3,3,54,3,0,82,0,0,19,1,1,1,1,0,0,0,0,0,0,0,10,0,0,17.0,0.89,1,0,0
29.0,1,0.0,1,1,299,1,0,230,0,0,11,1,1,1,0,1,2,0,0,0,0,0,1,1,0,52.0,1.73,1,1,0
36.0,0,0.0,0,0,28,0,0,70,0,0,2,1,1,1,0,1,0,0,0,0,0,0,11,0,0,19.0,0.63,1,1,0
39.0,1,0.0,0,0,0,0,2,234,11,9,44,1,1,1,0,1,2,4,0,0,0,0,0,0,0,77.0,2.57,0,1,0
24.0,1,0.0,7,1,14,7,0,29,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0.86,0,1,0
35.0,1,572.0,1,0,31,1,0,91,0,0,8,1,1,1,1,0,0,3,0,0,0,0,0,0,0,26.0,0.87,0,0,0
37.0,1,0.0,0,0,1,0,0,237,0,0,9,1,0,0,0,1,0,4,0,0,0,0,2,0,0,65.0,2.17,0,1,0
31.0,1,436.0,8,1,87,8,0,148,0,0,12,1,1,1,1,0,0,0,0,0,0,0,10,0,0,41.0,1.37,0,0,0
26.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,11,0,0,0.0,0.0,0,1,0
50.0,1,582.0,3,0,165,3,0,293,0,0,20,1,1,1,0,1,3,2,0,0,0,0,11,1,0,67.0,2.23,0,0,0
23.0,2,0.0,0,0,3,0,0,2,0,0,1,1,1,1,1,1,2,0,0,0,0,0,11,0,0,2.0,0.0699999999999999,0,1,0
34.0,1,0.0,2,0,21,2,0,53,0,0,6,1,0,0,0,1,0,3,0,0,0,0,6,0,0,14.0,0.47,1,1,0
30.0,2,474.0,0,0,69,0,0,150,0,0,4,1,1,1,1,0,0,0,0,0,0,0,10,0,0,44.0,1.47,0,0,0
47.0,1,564.0,2,0,60,2,0,232,0,0,49,1,1,1,0,1,0,2,0,0,0,0,9,1,0,45.0,1.5,1,0,0
29.0,1,534.0,1,1,97,1,0,156,0,0,7,1,1,1,0,1,0,0,0,0,0,0,2,1,0,43.0,1.4300000000000002,1,0,0
19.0,1,0.0,0,0,16,0,0,169,0,0,5,1,1,1,0,1,0,3,0,0,0,0,7,0,0,55.0,1.83,1,1,0
30.0,2,616.0,1,0,27,1,0,61,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,22.0,0.73,0,0,0
26.0,2,569.0,0,0,45,0,0,111,0,0,9,1,0,0,1,0,0,3,0,0,0,0,7,0,0,25.0,0.96,0,0,0
29.0,1,555.0,1,0,10,1,0,14,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,6.0,0.2,0,0,0
51.0,2,0.0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2,0,0,2.0,0.0699999999999999,1,1,0
27.0,2,0.0,0,0,29,0,1,146,0,0,5,1,0,0,1,0,0,3,0,0,0,0,10,0,0,47.0,1.5699999999999998,0,1,0
29.0,2,0.0,0,0,16,0,0,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,10.0,0.48,0,1,0
31.0,1,606.0,1,0,149,1,0,217,0,0,30,1,1,1,0,1,0,0,0,0,0,0,10,1,0,51.0,1.7,0,0,0
60.0,2,563.0,1,0,37,1,0,87,0,0,11,1,0,0,1,0,0,0,0,0,0,0,9,0,0,41.0,1.37,1,0,0
24.0,2,0.0,0,0,2,0,0,4,0,0,0,1,1,1,0,1,2,1,0,0,0,0,7,0,0,1.0,0.03,0,1,0
24.0,1,421.0,0,0,112,0,0,175,0,0,25,1,1,1,1,0,3,3,0,0,0,0,7,1,0,40.0,1.33,1,0,0
33.0,2,0.0,0,0,17,0,0,35,0,0,7,1,1,1,0,1,0,0,0,0,0,0,6,0,0,12.0,0.86,0,1,0
50.0,2,546.0,0,0,3,0,0,5,0,0,2,1,0,0,1,0,0,3,0,0,0,0,7,0,0,2.0,0.13,0,0,0
29.0,1,662.0,2,0,105,2,0,203,0,0,8,1,0,0,0,1,0,3,0,0,0,0,2,1,0,47.0,1.5699999999999998,0,0,0
24.0,2,591.0,1,0,61,1,0,150,0,0,4,1,0,0,0,1,0,2,0,0,0,0,2,0,0,41.0,1.37,0,0,0
26.0,1,511.0,1,1,71,1,0,130,0,0,14,1,1,1,1,1,2,4,0,0,0,0,7,1,0,22.0,0.73,0,0,0
28.0,1,555.0,0,0,105,0,0,156,0,0,38,1,1,1,0,1,0,4,0,0,0,0,3,0,0,39.0,1.3,1,0,0
22.0,1,647.0,3,1,102,3,0,288,0,0,43,1,0,0,1,0,2,1,0,0,0,0,5,0,0,65.0,2.17,1,0,0
23.0,1,476.0,1,0,90,1,0,227,0,0,6,1,1,1,1,1,2,0,0,0,0,0,1,0,0,57.0,1.9,0,0,0
39.0,2,0.0,0,0,0,0,1,29,0,0,2,1,1,1,0,1,0,0,0,0,0,0,2,1,1,24.0,0.8,0,1,0
58.0,0,0.0,1,0,7,1,0,10,0,0,1,1,0,0,0,1,0,3,0,0,0,0,12,0,0,12.0,0.4,0,1,0
30.0,1,425.0,9,0,85,9,0,167,0,0,12,1,0,0,0,1,0,4,0,0,0,0,9,0,0,54.0,1.8,1,0,0
40.0,2,534.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0.0,0.0,0,0,0
27.0,2,616.0,0,0,0,0,0,8,0,0,3,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0.0,0.0,1,0,0
45.0,1,587.0,0,0,63,0,0,116,0,0,5,1,1,1,1,0,0,3,0,0,0,0,6,0,0,38.0,1.27,0,0,0
36.0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0.0,0.0,0,1,0
39.0,2,514.0,4,2,48,4,0,118,0,0,8,1,0,0,1,0,0,0,0,0,0,0,2,0,0,44.0,1.47,0,0,0
24.0,1,568.0,0,0,82,0,0,138,0,0,9,1,1,1,1,0,2,1,0,0,0,0,8,1,0,29.0,0.97,1,0,0
44.0,1,509.0,54,2,59,54,0,275,0,0,23,1,1,1,0,1,2,0,0,0,0,0,11,1,0,62.0,2.07,1,0,0
57.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.0,0,1,0
52.0,2,0.0,0,0,2,0,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,12,1,0,2.0,0.0699999999999999,0,1,0
24.0,1,481.0,1,0,87,1,0,224,0,0,34,1,1,1,0,1,0,0,0,0,0,0,3,0,0,52.0,1.73,1,0,0
37.0,1,623.0,0,0,0,0,0,251,0,0,14,1,1,1,1,1,2,0,0,0,0,0,1,0,0,55.0,1.83,0,0,0
41.0,2,508.0,0,0,0,0,0,67,0,0,2,1,1,1,0,1,0,0,0,0,0,0,10,0,0,21.0,0.7,0,0,0
37.0,1,745.0,19,0,95,19,0,199,0,0,15,1,0,0,0,1,0,0,0,0,0,0,5,0,0,65.0,2.17,0,0,0
29.0,1,0.0,5,1,39,5,0,205,0,0,15,1,1,1,0,1,2,3,0,0,0,0,2,0,0,57.0,1.9,0,1,0
39.0,1,640.0,24,0,124,24,0,182,0,0,26,1,1,1,1,0,0,0,1,0,0,0,7,0,0,38.0,1.9,1,0,0
54.0,2,708.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0.0,0.0,0,0,0
46.0,2,461.0,0,0,43,0,0,80,0,0,4,1,1,1,1,0,0,1,0,0,0,0,11,0,0,29.0,0.97,0,0,0
24.0,1,523.0,0,0,18,0,0,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,11.0,0.37,0,0,0
55.0,1,0.0,1,0,66,1,0,283,0,0,21,1,1,1,0,1,0,4,0,0,0,0,5,0,0,63.0,2.1,1,1,0
34.0,2,0.0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,7,0,0,14.0,0.47,0,1,0
33.0,1,600.0,5,1,120,5,0,240,0,0,32,1,0,0,0,1,0,2,0,0,0,0,7,0,0,55.0,1.83,1,0,0
36.0,2,528.0,0,0,70,0,0,127,0,0,3,1,1,1,1,0,0,4,0,0,0,0,12,0,0,40.0,1.33,0,0,0
27.0,0,517.0,3,1,18,3,0,30,0,0,3,1,1,1,0,1,0,2,0,0,0,0,9,0,0,9.0,0.3,1,0,0
40.0,1,0.0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,0,0,0,0,0,10,0,0,0.0,0.0,0,1,0
27.0,2,591.0,0,0,111,0,0,285,0,0,21,1,1,1,1,0,0,0,0,0,0,0,10,0,0,63.0,2.1,0,0,0
24.0,1,571.0,3,1,98,3,0,156,0,0,15,1,1,1,0,1,0,4,0,0,0,0,5,0,0,45.0,1.5,1,0,0
41.0,1,594.0,1,1,131,1,0,212,0,0,35,1,1,1,1,0,3,4,0,0,0,0,9,0,0,48.0,1.6,1,0,0
44.0,2,499.0,0,0,0,0,0,37,0,0,3,1,0,0,0,1,0,4,0,0,0,0,9,0,0,28.0,0.93,0,0,0
36.0,0,0.0,0,0,0,0,1,122,0,0,0,1,0,0,0,1,2,0,0,0,0,0,7,0,0,49.0,1.63,0,1,0
26.0,2,0.0,0,0,8,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,8,0,0,3.0,0.1,0,1,0
44.0,0,584.0,36,3,42,35,0,154,0,0,24,1,1,1,1,0,0,1,0,0,0,0,11,1,0,40.0,1.33,0,0,0
49.0,1,585.0,20,0,110,20,0,226,0,0,18,1,1,1,1,0,0,4,0,0,0,0,4,0,0,64.0,2.13,1,0,0
56.0,1,431.0,1,0,56,1,0,138,0,0,48,1,1,1,1,0,0,0,0,0,0,0,2,0,0,36.0,1.2,1,0,0
68.0,2,555.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,7,0,1,0.0,0.0,0,0,0
40.0,1,483.0,0,0,232,0,0,244,0,0,34,1,1,1,1,1,5,4,0,0,0,0,2,0,0,67.0,2.23,1,0,0
20.0,2,0.0,1,1,4,1,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3.0,0.75,0,1,0
25.0,2,480.0,0,0,43,0,0,68,0,0,5,1,1,1,0,1,0,0,0,0,0,0,12,0,0,13.0,0.43,1,0,0
33.0,1,636.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0.0,0.0,0,0,0
31.0,1,542.0,1,0,16,1,0,16,0,0,0,1,1,1,0,1,2,1,0,0,0,0,9,0,0,17.0,0.5700000000000001,0,0,0
40.0,1,531.0,0,0,190,0,0,278,0,0,89,1,1,1,0,1,0,0,0,0,0,0,3,0,0,66.0,2.2,1,0,0
28.0,2,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,8,1,0,1.0,0.03,0,1,0
25.0,2,570.0,0,0,27,0,0,82,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,30.0,1.0,1,0,0
23.0,2,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,7,0,0,0.0,0.0,0,1,0
23.0,1,549.0,9,2,74,9,0,200,0,0,6,1,1,1,0,1,0,0,0,0,0,0,5,1,0,50.0,1.67,1,0,0
27.0,1,480.0,0,0,29,0,0,298,0,0,12,1,1,1,0,1,2,4,0,0,0,0,5,0,1,38.0,1.27,1,0,0
29.0,1,494.0,0,0,3,0,0,163,0,0,24,1,0,0,0,1,0,4,0,0,0,0,9,0,0,55.0,1.83,0,0,0
30.0,1,540.0,0,0,103,0,0,221,0,0,23,1,0,0,1,0,0,0,0,0,0,0,12,0,0,43.0,1.4300000000000002,0,0,0
25.0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0.0,0.0,0,1,0
36.0,2,479.0,1,1,15,1,0,16,0,0,3,1,1,1,1,0,0,4,0,0,0,0,0,0,0,11.0,0.37,1,0,0
30.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,1,0
35.0,2,0.0,0,0,16,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,3.0,0.16,0,1,0
19.0,2,448.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,1,0,1.0,0.03,0,0,0
38.0,1,585.0,57,0,69,57,0,293,0,0,99,1,1,1,1,0,0,4,0,0,0,0,10,0,0,59.0,1.97,1,0,0
21.0,1,599.0,0,0,0,0,0,181,0,0,13,1,1,1,0,1,0,0,0,0,0,0,1,0,0,62.0,2.07,0,0,0
39.0,2,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,4,0,0,0,0,8,0,0,0.0,0.0,0,1,0
34.0,1,643.0,0,0,50,0,0,99,0,0,13,1,1,1,0,1,0,2,0,0,0,0,5,0,0,28.0,0.93,1,0,0
40.0,1,609.0,25,1,46,25,0,245,0,0,43,1,1,1,0,1,0,0,0,0,0,0,4,0,0,61.0,2.03,1,0,0
30.0,1,509.0,2,0,75,2,0,176,0,0,1,1,1,1,0,1,0,2,0,0,0,0,6,0,0,56.0,1.87,1,0,0
50.0,1,578.0,0,0,0,0,6,112,0,0,27,1,1,1,1,0,0,2,0,0,0,0,4,0,0,36.0,1.2,0,0,0
31.0,1,520.0,0,0,0,0,0,134,0,0,5,1,0,0,0,1,0,2,0,0,0,0,11,1,0,46.0,1.53,0,0,0
24.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0.0,0.0,0,1,0
26.0,2,503.0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0.0,0.0,0,0,0
54.0,2,563.0,0,0,0,0,0,107,0,0,9,1,1,1,0,1,2,3,0,0,0,0,12,0,0,40.0,1.33,0,0,0
33.0,1,0.0,3,0,23,3,0,50,0,0,2,1,0,0,1,0,0,4,0,0,0,0,6,0,0,16.0,0.84,0,1,0
25.0,2,637.0,0,0,8,0,0,11,0,0,0,1,0,0,1,1,2,4,0,0,0,0,4,0,0,5.0,0.21,0,0,0
25.0,2,561.0,0,0,79,0,0,226,0,0,2,1,1,1,0,1,0,0,0,0,0,0,6,0,0,63.0,2.1,0,0,0
40.0,1,592.0,11,0,126,11,0,240,0,0,72,1,0,0,0,1,0,4,0,0,0,0,2,0,0,61.0,2.03,0,0,0
41.0,1,552.0,0,0,96,0,0,265,0,0,6,1,0,0,0,1,0,4,0,0,0,0,7,0,0,51.0,1.7,0,0,0
26.0,2,542.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,0,0,11,0,0,0.0,0.0,1,0,0
52.0,1,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0.0,0.0,0,0,0
35.0,2,0.0,0,0,8,0,0,5,0,0,3,1,1,1,1,0,0,0,0,0,0,0,3,0,0,5.0,0.1699999999999999,0,1,0
29.0,1,506.0,3,1,27,3,0,294,1,0,54,1,1,1,0,1,0,3,0,0,0,0,10,0,0,54.0,1.8,1,0,0
30.0,1,527.0,0,0,0,0,0,277,0,0,31,1,1,1,0,1,0,2,0,0,0,0,2,1,0,67.0,2.23,1,0,0
19.0,2,556.0,1,0,3,1,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0699999999999999,0,0,0
26.0,1,654.0,12,3,116,12,0,283,0,0,32,1,1,1,1,0,0,3,0,0,0,0,7,0,0,66.0,2.2,0,0,0
25.0,2,579.0,0,0,5,0,0,10,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4.0,0.13,0,0,0
44.0,2,545.0,1,0,5,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,10,0,0,3.0,0.13,0,0,0
60.0,2,0.0,1,0,2,1,0,11,0,0,1,1,1,1,1,0,0,0,0,1,0,0,6,0,0,2.0,0.0699999999999999,0,1,0
27.0,0,503.0,25,2,161,25,0,206,0,0,7,1,1,1,0,1,0,3,0,0,0,0,4,1,0,47.0,1.5699999999999998,0,0,0
33.0,2,0.0,0,0,6,0,0,10,0,0,0,1,1,1,1,0,0,2,0,0,0,0,6,1,0,5.0,0.1699999999999999,0,1,0
31.0,2,461.0,0,0,3,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,10,0,0,1.0,0.33,0,0,0
36.0,2,0.0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0,1,0
29.0,2,570.0,1,0,93,1,0,175,0,0,13,1,1,1,1,0,0,0,0,0,0,0,9,1,0,50.0,1.67,1,0,0
40.0,1,579.0,0,0,0,0,0,59,0,0,1,1,1,1,0,1,0,0,0,0,0,0,10,0,0,41.0,1.37,0,0,0
50.0,0,563.0,0,0,0,0,0,260,0,0,15,1,1,1,0,1,0,3,0,0,0,0,6,0,0,66.0,2.2,0,0,0
25.0,2,580.0,0,0,50,0,0,83,0,0,4,1,1,1,0,1,0,4,0,0,0,0,6,0,0,32.0,1.0699999999999998,0,0,0
77.0,2,0.0,0,0,32,0,0,55,0,0,6,1,0,0,0,1,0,0,0,0,0,0,3,0,0,16.0,0.84,0,1,0
24.0,1,519.0,9,0,84,9,0,191,0,0,24,1,1,1,0,1,0,2,0,0,0,0,11,0,0,41.0,1.37,1,0,0
45.0,0,613.0,19,0,28,19,0,45,0,0,1,1,1,1,1,1,2,0,0,0,0,0,9,0,0,21.0,0.7,0,0,0
55.0,2,496.0,0,0,5,0,0,5,0,0,2,1,1,1,1,0,2,4,0,0,0,0,8,0,0,3.0,0.1,0,0,0
34.0,1,517.0,0,0,38,0,0,90,0,0,6,1,0,0,0,1,0,4,0,0,0,0,9,0,0,23.0,0.77,1,0,0
28.0,2,622.0,2,2,17,2,0,39,0,0,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,10.0,0.33,0,0,0
25.0,2,550.0,0,0,39,0,0,75,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,0,26.0,0.87,0,0,0
30.0,2,0.0,2,0,118,2,0,300,0,0,11,1,1,1,0,1,0,2,0,0,0,0,5,0,0,66.0,2.2,0,1,0
69.0,2,526.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0.0,0.0,0,0,0
42.0,2,571.0,0,0,123,0,0,228,0,0,9,1,1,1,1,0,2,0,0,0,0,0,2,1,0,57.0,1.9,0,0,0
67.0,2,0.0,1,0,16,1,0,30,0,0,0,1,1,1,0,1,0,1,0,0,0,0,11,1,0,8.0,0.27,0,1,0
46.0,2,744.0,2,0,23,2,0,25,0,0,0,1,1,1,0,1,2,1,0,0,0,0,5,0,0,15.0,0.5,0,0,0
24.0,1,537.0,5,2,27,5,0,60,0,0,10,1,0,0,0,1,0,2,0,0,0,0,9,0,0,31.0,1.03,0,0,0
32.0,1,524.0,7,2,147,7,0,282,0,0,40,1,1,1,0,1,0,0,0,0,0,0,8,0,0,69.0,2.3,1,0,0
41.0,2,513.0,3,1,37,3,0,76,0,0,4,1,1,1,1,0,0,3,0,0,0,0,8,0,0,27.0,0.9,1,0,0
29.0,2,0.0,0,0,64,0,0,102,0,0,5,1,0,0,0,1,0,0,0,0,0,0,2,0,0,22.0,0.8800000000000002,0,1,0
32.0,1,591.0,9,3,80,9,0,150,0,0,9,1,1,1,0,1,0,0,0,0,0,0,3,1,0,29.0,0.97,1,0,0
45.0,1,552.0,0,0,0,0,1,274,0,0,48,1,1,1,1,0,0,2,0,0,0,0,10,0,0,63.0,2.1,1,0,0
32.0,2,518.0,0,0,76,0,0,158,0,0,7,1,1,1,0,1,0,0,0,0,0,0,5,1,0,38.0,1.27,1,0,0
32.0,1,502.0,0,0,0,0,0,54,0,0,0,1,0,0,0,1,0,1,0,0,0,0,8,1,0,33.0,1.1,1,0,0
21.0,2,529.0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,10,0,0,0.0,0.0,0,0,0
31.0,0,579.0,0,0,92,0,0,208,0,0,14,1,1,1,1,0,0,1,0,0,0,0,0,0,0,46.0,1.53,1,0,0
27.0,2,511.0,1,1,6,1,0,15,0,0,4,1,0,0,1,0,0,3,0,0,0,0,8,0,0,4.0,0.13,0,0,0
28.0,1,499.0,0,0,0,0,0,189,3,0,16,1,1,1,0,1,0,0,0,0,0,0,4,0,0,66.0,2.2,0,0,0
25.0,2,0.0,0,0,18,0,0,39,0,0,0,1,0,0,0,1,0,3,0,0,0,0,8,0,0,13.0,0.5900000000000001,0,1,0
49.0,0,586.0,0,0,0,0,0,120,0,0,14,1,1,1,1,0,0,0,0,0,0,0,6,0,0,44.0,1.47,0,0,0
28.0,1,412.0,0,0,42,0,0,119,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,39.0,1.3,0,0,0
26.0,2,0.0,0,0,0,0,1,126,0,0,9,1,0,0,1,0,0,3,0,0,0,0,12,0,0,40.0,1.33,0,1,0
67.0,0,526.0,0,0,56,0,0,132,0,0,3,1,1,1,0,1,0,4,0,0,0,0,0,0,0,34.0,1.13,1,0,0
25.0,1,502.0,0,0,55,0,0,174,0,0,4,1,0,0,1,0,0,3,0,0,0,0,2,0,0,44.0,1.47,1,0,0
