age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
18.0,4,39331.027,10,0,2,3,0,1,0.0,0.0,20.0,1,0
29.0,4,328302.47,11,-1,3,2,0,1,0.0,0.0,28.857527,1,0
37.0,4,321139.16,10,2,3,1,0,0,0.0,0.0,40.0,1,0
59.0,1,282730.44,7,2,3,1,0,0,0.0,0.0,65.0,1,0
23.0,4,389590.94,10,0,5,0,0,0,0.0,0.0,35.0,1,0
42.0,4,270363.38,9,-1,2,0,0,1,0.0,0.0,30.0,1,0
57.0,4,267576.94,14,2,3,1,1,0,0.0,0.0,28.877254,1,0
55.0,5,54133.85,9,2,7,1,0,0,0.0,0.0,35.0,1,0
38.0,4,503658.8,9,0,2,-1,0,1,0.0,0.0,40.0,1,0
35.0,4,82768.766,10,2,3,1,0,1,0.0,0.0,50.0,1,0
24.0,4,452300.06,10,0,2,2,0,0,0.0,0.0,60.0,0,0
27.0,5,130502.57,13,0,2,0,0,0,0.0,0.0,40.0,1,0
33.0,4,266478.7,8,-1,3,3,0,0,0.0,0.0,32.0,1,0
50.0,1,182485.6,12,-1,6,0,0,0,0.0,0.0,30.0,1,0
19.0,4,50030.87,9,0,2,3,0,1,0.0,0.0,40.0,1,0
29.0,4,342075.22,12,2,6,3,0,0,0.0,0.0,40.0,1,0
39.0,3,168786.4,13,2,6,1,0,1,0.0,0.0,40.0,1,0
57.0,1,37091.566,9,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,1,285911.28,13,2,4,1,1,0,0.0,0.0,50.0,1,0
30.0,4,192224.25,9,0,2,3,0,0,0.0,1656.7045,40.0,1,0
24.0,4,160923.78,13,0,7,0,1,1,0.0,0.0,45.0,1,0
17.0,4,228588.33,6,0,7,3,0,1,0.0,0.0,10.0,1,0
34.0,4,191783.64,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
62.586655,3,124875.984,13,2,7,1,0,0,0.0,0.0,65.0,1,0
48.0,4,209236.03,9,2,2,1,0,0,0.0,0.0,40.0,0,0
38.0,4,105129.19,9,-1,2,0,0,0,0.0,0.0,45.0,1,0
63.0,4,177089.25,6,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,171120.98,10,0,3,0,0,0,0.0,0.0,50.0,1,0
23.0,4,142845.9,13,0,2,2,1,1,0.0,0.0,40.0,0,0
29.0,5,169425.14,9,2,3,1,0,1,0.0,0.0,20.0,1,0
33.0,4,558801.8,5,0,2,0,1,0,0.0,0.0,40.0,1,0
33.0,4,299094.47,13,-1,2,2,0,1,0.0,0.0,40.0,0,0
41.0,4,124537.67,9,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,4,78604.555,13,0,3,0,0,1,0.0,0.0,45.0,1,0
71.179825,5,129563.766,9,2,3,1,0,0,0.0,0.0,42.0,1,0
20.0,4,230240.05,6,-1,6,2,0,1,0.0,0.0,40.0,1,0
22.0,6,34306.4,10,0,2,0,0,0,0.0,0.0,40.0,1,0
30.0,5,257855.78,9,0,2,3,0,0,0.0,0.0,36.0,1,0
23.0,4,376044.1,13,0,3,0,0,0,0.0,0.0,23.203913,1,0
29.0,4,125594.39,9,-1,3,3,0,0,0.0,0.0,52.04176,1,0
26.0,5,181754.48,13,2,3,1,0,0,0.0,0.0,60.0,1,0
48.0,4,34440.58,13,2,3,1,0,1,0.0,0.0,40.0,1,0
39.0,4,234529.27,9,-1,2,3,0,0,0.0,0.0,73.182396,1,0
28.0,4,359225.38,10,0,3,3,-1,0,0.0,0.0,40.0,0,0
40.0,4,82113.56,9,0,2,-1,0,0,0.0,0.0,40.0,1,0
27.0,4,221315.31,9,-1,2,-1,0,0,0.0,0.0,40.0,1,0
44.0,4,292064.25,11,0,2,0,0,0,0.0,0.0,35.0,1,0
25.0,4,416445.7,9,0,3,2,0,1,0.0,0.0,40.0,1,0
59.0,4,162669.5,9,2,3,1,0,1,0.0,0.0,40.0,1,0
19.0,4,112072.51,8,0,3,3,0,1,0.0,0.0,35.0,1,0
28.0,4,148527.67,12,0,7,0,0,0,0.0,0.0,40.0,1,0
38.0,4,177935.83,9,0,3,2,0,1,0.0,0.0,30.0,0,0
38.0,3,31296.592,11,0,6,-1,0,1,0.0,0.0,40.0,1,0
35.0,4,202777.4,10,0,6,0,0,1,0.0,0.0,40.0,1,0
36.0,4,176853.69,9,-1,7,2,0,1,0.0,0.0,60.0,1,0
18.0,4,224363.03,9,0,2,0,0,0,0.0,0.0,25.7364,1,0
24.0,5,48877.68,14,0,7,3,0,1,0.0,0.0,50.0,1,0
32.081043,4,110002.664,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
46.0,4,167699.62,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
27.0,4,197245.19,7,2,2,1,0,0,0.0,0.0,40.0,1,0
63.04567,4,149262.47,9,2,3,1,0,0,0.0,0.0,40.0,1,0
18.0,2,117158.6,10,0,2,3,0,1,0.0,0.0,20.0,1,0
47.0,4,183557.3,10,-1,3,0,0,0,0.0,0.0,50.0,1,0
30.0,2,100107.69,10,0,2,0,0,1,0.0,0.0,40.0,1,0
30.0,4,203407.52,9,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,4,27341.666,9,0,3,0,0,1,0.0,0.0,40.0,1,0
42.0,4,103632.62,10,-1,7,0,1,1,0.0,0.0,40.0,1,0
61.0,4,119629.54,2,2,1,1,0,0,0.0,0.0,32.0,0,0
37.0,4,375831.94,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
41.0,4,148069.69,14,-1,3,3,0,0,0.0,0.0,40.0,1,0
64.0,5,197942.62,6,2,2,1,0,0,0.0,0.0,6.3743606,1,0
43.0,4,102430.56,4,2,3,1,0,0,0.0,0.0,40.0,1,0
28.0,1,139952.3,11,-1,7,0,0,0,0.0,0.0,37.0,1,0
30.0,4,140848.62,13,0,6,0,0,1,0.0,0.0,20.0,1,0
23.0,4,351187.88,10,0,6,0,0,0,0.0,1858.2327,50.0,1,0
25.0,4,209611.31,9,0,3,0,0,0,0.0,0.0,48.0,1,0
61.0,4,221375.61,14,2,7,1,0,0,0.0,0.0,40.0,1,0
32.0,4,33306.78,10,-1,3,0,1,1,0.0,0.0,32.0,1,0
20.0,4,68223.27,9,0,2,3,0,0,0.0,0.0,50.0,1,0
30.0,4,172672.12,10,2,7,1,-1,0,0.0,0.0,40.0,1,0
61.0,4,27602.19,9,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,5,230120.36,9,2,2,1,0,0,0.0,0.0,44.0,1,0
38.0,1,34610.035,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,267607.9,10,0,5,3,0,1,0.0,0.0,15.0,1,0
18.0,4,393660.47,5,0,2,0,0,0,0.0,0.0,20.0,1,0
52.0,5,182051.81,13,2,7,1,0,0,0.0,0.0,20.0,1,0
21.0,2,168502.36,12,0,3,3,0,0,0.0,0.0,15.0,1,0
55.0,4,160610.73,4,2,4,1,0,0,0.0,0.0,40.0,0,0
39.0,4,158405.58,10,0,2,0,0,0,1966.0272,0.0,45.0,1,0
18.0,4,198695.69,9,0,2,3,0,1,0.0,0.0,30.0,1,0
29.0,4,253975.12,9,-1,3,0,0,0,0.0,0.0,40.0,0,0
36.797474,4,209346.67,9,2,2,1,0,0,0.0,0.0,55.705143,1,0
47.0,4,80678.664,13,-1,7,3,0,0,0.0,0.0,40.0,1,0
35.0,4,397897.5,9,-1,2,3,1,0,0.0,0.0,8.0,1,0
48.0,4,83781.25,7,-1,2,2,0,0,0.0,0.0,40.0,1,0
40.0,4,179480.08,12,2,2,1,0,0,0.0,0.0,50.0,1,0
23.0,4,187316.48,9,-1,6,0,0,1,0.0,0.0,40.0,1,0
31.0,4,168064.7,9,0,3,0,0,0,0.0,0.0,16.0,0,0
30.0,4,81010.59,10,0,3,0,0,0,0.0,0.0,40.0,1,0
65.0,4,146221.3,12,2,2,1,0,0,0.0,0.0,40.0,1,0
67.0,2,177594.9,8,-1,3,2,0,1,0.0,0.0,37.0,1,0
54.0,4,59733.164,10,-1,6,2,0,1,0.0,0.0,38.0,1,0
30.0,5,182173.73,9,2,2,1,0,0,0.0,0.0,48.0,1,0
29.0,4,153934.25,13,0,6,0,0,1,0.0,0.0,48.0,1,0
26.0,4,170463.14,10,2,3,1,0,0,0.0,0.0,60.0,1,0
36.0,6,175043.75,10,0,3,0,0,1,0.0,0.0,66.45094,1,0
19.0,4,53470.727,7,0,2,3,0,0,0.0,0.0,16.0,1,0
44.0,5,31032.666,9,1,2,2,0,1,0.0,0.0,40.0,1,0
31.0,4,201892.38,10,2,6,1,0,0,2593.5566,0.0,40.0,1,0
55.0,6,92680.58,9,2,1,1,0,0,0.0,0.0,93.261024,1,0
17.0,4,306038.3,7,0,2,3,0,0,0.0,0.0,20.0,1,0
35.0,1,27976.324,9,0,7,0,0,0,0.0,0.0,40.0,1,0
40.0,4,187261.22,12,2,2,1,0,0,0.0,0.0,40.0,1,0
57.382874,4,184282.05,9,2,3,1,0,0,0.0,0.0,35.0,1,0
30.0,4,274469.44,13,0,3,3,1,1,0.0,0.0,40.0,1,0
34.515717,1,114333.6,9,2,2,1,0,0,0.0,0.0,40.0,1,0
76.71629,4,118189.98,9,-1,3,-1,0,1,0.0,0.0,15.0,1,0
26.0,4,182342.97,4,0,3,3,0,1,0.0,0.0,15.0,1,0
52.0,4,180218.98,10,-1,7,0,0,0,0.0,0.0,35.0,1,0
39.0,6,107770.51,9,2,2,1,0,0,0.0,0.0,50.0,1,0
23.0,4,236803.36,10,-1,2,0,0,0,0.0,0.0,28.0,1,0
55.0,4,194604.36,9,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,1,28113.191,9,0,2,3,0,0,0.0,0.0,3.599297,1,0
56.0,4,32695.838,3,-1,3,0,0,1,0.0,0.0,60.0,1,0
55.0,1,127049.19,13,-1,2,0,0,0,0.0,0.0,40.0,1,0
49.0,4,137239.4,9,-1,2,2,1,1,0.0,0.0,40.0,1,0
24.0,4,70849.914,10,0,6,3,-1,0,0.0,0.0,40.0,1,0
23.0,4,154612.38,11,0,3,3,0,0,0.0,0.0,40.0,1,0
39.0,4,154673.84,9,2,3,1,0,1,0.0,0.0,40.0,1,0
24.0,1,392730.25,13,0,3,3,0,1,0.0,0.0,32.0,1,0
69.073296,4,52857.492,7,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,2,109972.21,10,-1,3,2,0,1,0.0,0.0,5.5905056,1,0
33.0,6,401870.2,10,2,3,1,0,0,0.0,0.0,70.0,1,0
25.0,4,409441.62,11,-1,2,2,0,1,0.0,0.0,40.0,1,0
19.0,4,218070.22,10,0,3,3,1,1,0.0,0.0,40.0,1,0
18.0,4,119096.58,9,0,3,2,0,1,0.0,0.0,40.0,1,0
29.0,4,106163.76,13,0,5,3,-1,1,0.0,0.0,35.0,0,0
24.0,4,125438.4,13,0,7,3,1,0,0.0,0.0,20.0,1,0
38.0,4,26894.484,11,-1,2,2,0,1,0.0,0.0,40.0,1,0
30.0,4,61797.49,10,0,6,0,0,0,2590.7683,0.0,55.0,1,0
52.0,4,172318.4,10,2,3,1,0,0,0.0,0.0,40.0,1,0
55.0,4,173412.31,11,-1,5,0,0,1,0.0,0.0,40.0,1,0
42.0,4,63923.973,10,2,3,1,-1,0,0.0,0.0,45.0,1,0
75.04743,5,205631.12,5,-1,2,2,0,1,0.0,0.0,20.0,1,0
28.0,4,166202.58,6,0,2,0,-1,1,0.0,0.0,36.0,1,0
35.0,5,159893.72,9,2,3,1,0,0,0.0,0.0,40.0,1,0
28.0,4,73198.66,11,0,2,0,0,0,0.0,0.0,50.0,1,0
35.0,4,234728.03,10,-1,7,-1,0,0,0.0,0.0,50.0,1,0
21.405415,4,210560.81,9,-1,3,3,0,1,2786.7935,0.0,20.0,1,0
29.0,4,35721.824,13,0,3,0,0,1,0.0,0.0,40.0,1,0
54.0,4,109075.27,10,0,2,0,0,0,0.0,0.0,45.0,1,0
64.15657,1,162672.75,10,2,3,1,0,1,0.0,0.0,30.0,1,0
23.0,4,153517.22,9,0,3,3,1,1,0.0,0.0,40.0,0,0
44.0,4,132443.39,12,2,2,1,0,0,0.0,0.0,45.0,1,0
18.0,4,54212.906,10,0,2,3,0,0,0.0,0.0,20.0,1,0
31.0,4,190148.72,3,2,1,1,-1,0,0.0,2001.6823,40.0,0,0
30.0,4,22119.611,9,0,2,0,-1,1,0.0,0.0,18.0,1,0
34.866383,4,541937.25,9,0,3,0,1,0,0.0,0.0,30.0,1,0
32.0,4,144018.7,13,0,6,0,0,0,0.0,0.0,40.0,1,0
29.0,4,156497.52,11,0,2,3,0,1,0.0,0.0,20.0,1,0
49.0,4,63750.047,10,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,5,148674.17,9,2,1,1,0,0,0.0,0.0,48.0,1,0
41.0,2,535621.8,13,-1,6,0,1,0,0.0,0.0,40.0,1,0
40.0,5,168079.86,15,-1,7,0,0,0,21152.205,0.0,50.0,1,0
22.0,3,199315.72,5,0,2,3,0,0,0.0,0.0,40.0,1,0
31.0,4,33057.492,9,-1,2,2,1,0,0.0,0.0,40.0,1,0
33.0,4,193222.12,10,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,139913.02,13,1,2,3,0,1,0.0,0.0,40.0,0,0
50.0,4,81436.78,13,2,6,1,-1,0,0.0,0.0,60.0,0,0
20.0,4,220570.38,11,0,2,3,0,0,0.0,0.0,30.0,1,0
32.0,4,194364.83,13,0,7,3,0,1,0.0,0.0,15.0,1,0
26.0,4,464146.84,2,0,2,3,1,0,0.0,0.0,40.0,0,0
35.0,4,118609.44,12,2,3,1,0,0,0.0,0.0,48.0,1,0
59.0,4,244634.34,3,-1,3,2,1,1,0.0,0.0,10.0,0,0
44.0,1,40401.484,10,0,4,3,0,0,0.0,0.0,60.0,1,0
43.0,3,183161.3,14,0,7,0,0,1,0.0,0.0,40.0,1,0
27.0,4,45887.125,9,0,3,0,0,1,0.0,0.0,20.0,1,0
41.0,4,35998.074,13,-1,2,2,0,1,0.0,0.0,35.759144,1,0
28.0,4,282798.88,10,2,2,1,0,1,0.0,0.0,40.0,1,0
40.0,4,171036.92,10,0,2,2,1,0,0.0,0.0,29.44019,1,0
21.0,4,343307.38,5,0,2,0,0,0,0.0,0.0,20.0,1,0
30.0,4,224517.02,9,2,3,1,0,0,0.0,0.0,45.0,1,0
22.0,4,408174.28,13,0,3,3,0,0,0.0,0.0,17.871584,1,0
26.0,4,181251.83,3,0,3,3,1,0,0.0,0.0,65.0,1,0
24.0,4,343966.78,5,0,2,-1,0,0,0.0,0.0,40.0,0,0
30.0,4,366721.22,10,0,3,0,0,1,0.0,0.0,40.0,1,0
18.0,4,110912.984,9,0,3,3,0,1,0.0,0.0,25.0,1,0
33.0,4,37696.75,13,2,7,1,-1,1,0.0,0.0,37.0,1,0
34.0,4,219222.1,9,2,3,1,0,0,0.0,0.0,50.0,1,0
43.0,4,89147.71,7,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,5,290912.0,10,2,3,1,0,1,0.0,0.0,20.0,1,0
37.0,4,64421.727,9,2,1,1,-1,0,0.0,0.0,60.0,1,0
39.0,5,198989.55,11,-1,6,0,0,1,0.0,0.0,45.0,1,0
22.0,4,66995.03,13,0,7,0,0,1,0.0,0.0,30.0,1,0
46.0,4,180773.6,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
56.0,4,145072.67,9,2,3,1,0,0,0.0,0.0,25.0,1,0
63.0,4,200069.42,10,2,2,1,0,0,0.0,0.0,40.0,1,0
17.0,4,175914.4,7,0,3,3,0,1,0.0,0.0,8.0,1,0
31.498772,4,130442.414,7,0,2,3,0,1,0.0,0.0,20.0,1,0
42.0,5,247674.36,9,2,6,1,0,0,0.0,0.0,50.0,1,0
28.0,4,188906.86,9,0,2,0,0,0,0.0,0.0,20.0,1,0
27.0,4,291134.1,13,2,2,1,0,0,0.0,0.0,50.0,0,0
90.0,4,183713.98,10,-1,7,0,0,1,0.0,2007.543,20.0,1,0
18.0,4,195960.22,9,0,7,3,0,0,0.0,0.0,40.0,1,0
33.0,4,193642.77,10,0,2,3,0,0,0.0,0.0,40.0,1,0
44.0,4,104680.42,10,2,3,1,0,0,0.0,0.0,32.0,1,0
42.0,4,106683.586,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
22.0,4,360759.47,10,0,3,3,0,0,0.0,0.0,40.0,1,0
38.0,4,22377.908,13,-1,3,2,0,1,0.0,0.0,40.0,1,0
50.0,3,50041.93,13,2,1,1,0,0,0.0,0.0,75.0,1,0
19.0,4,130195.336,10,0,3,3,0,0,0.0,0.0,10.114759,1,0
22.0,4,33610.203,9,0,5,0,0,1,0.0,0.0,35.0,1,0
31.0,4,151826.42,9,0,2,0,0,0,0.0,0.0,48.0,1,0
35.0,5,55448.69,13,2,7,1,0,0,6806.0317,0.0,50.0,1,0
33.0,4,129778.68,11,0,1,2,0,1,0.0,0.0,40.0,1,0
46.0,4,120816.11,9,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,4,227650.8,7,0,2,3,0,0,0.0,0.0,40.0,1,0
19.0,4,94252.91,10,0,3,3,0,0,0.0,0.0,25.0,1,0
24.0,4,400344.12,6,0,2,2,1,1,0.0,0.0,40.0,1,0
53.0,4,162732.11,4,-1,2,0,0,0,0.0,0.0,40.0,1,0
48.0,4,200517.2,10,0,2,0,0,0,0.0,0.0,20.0,1,0
19.0,4,119199.734,6,0,2,2,0,0,0.0,0.0,40.0,1,0
18.0,4,207870.14,9,0,2,3,0,1,0.0,0.0,16.0,1,0
45.0,4,389398.4,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
23.0,4,206839.89,10,2,2,1,-1,0,0.0,0.0,30.0,0,0
33.0,1,174714.28,16,0,4,-1,0,1,2908.9402,0.0,40.0,0,0
35.0,4,262382.7,7,0,2,0,0,0,0.0,1778.6982,40.0,1,0
28.0,4,295478.62,10,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,4,219286.02,7,0,2,3,0,0,0.0,0.0,40.0,1,0
39.0,4,262472.47,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,1,102682.25,9,2,2,1,0,0,0.0,0.0,30.0,1,0
64.68948,4,148861.2,9,2,2,1,0,1,0.0,0.0,35.0,1,0
20.0,4,331387.47,9,0,2,-1,0,0,0.0,0.0,40.0,1,0
28.303602,4,187915.05,10,0,2,3,0,0,0.0,0.0,20.0,1,0
23.91688,4,237789.19,9,0,6,3,0,0,0.0,0.0,40.0,1,0
24.0,4,511794.56,10,0,2,0,1,0,0.0,0.0,40.0,1,0
32.0,4,151166.47,9,-1,2,3,0,1,0.0,0.0,40.0,1,0
23.0,4,224290.67,9,0,2,2,0,1,0.0,0.0,40.0,1,0
46.0,4,174440.08,9,-1,5,0,0,1,0.0,0.0,40.0,1,0
37.0,4,206933.3,13,-1,2,2,0,1,0.0,0.0,38.0,1,0
46.0,4,415124.84,11,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,223623.98,11,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,5,173631.58,10,2,5,1,0,0,0.0,0.0,61.934155,1,0
25.0,4,200767.97,12,0,7,0,1,1,0.0,0.0,40.0,1,0
29.0,4,67317.266,10,0,2,0,0,0,0.0,0.0,48.0,1,0
35.0,5,355967.9,8,2,2,1,0,0,0.0,0.0,40.0,1,0
45.0,4,194414.33,9,-1,3,-1,0,1,0.0,0.0,40.0,1,0
31.0,4,176814.62,12,2,3,1,0,0,0.0,0.0,40.0,1,0
51.0,5,163819.14,9,-1,1,2,0,0,0.0,0.0,45.0,1,0
34.0,2,300124.5,13,2,4,1,0,0,0.0,0.0,48.0,0,0
30.0,4,193852.28,13,0,3,0,0,1,0.0,0.0,45.0,1,0
33.0,4,174800.67,9,2,6,1,0,0,0.0,0.0,40.0,1,0
56.0,5,98275.62,11,2,3,1,0,0,0.0,0.0,40.0,1,0
42.0,4,22774.88,9,2,2,1,0,0,0.0,0.0,40.0,1,0
50.0,4,354042.12,9,-1,7,2,0,1,0.0,0.0,40.0,1,0
40.0,4,140145.73,9,2,1,1,0,0,0.0,0.0,40.0,1,0
43.0,4,242829.62,10,2,3,1,0,0,2589.9485,0.0,40.0,1,0
33.0,5,54028.797,9,2,1,1,0,0,0.0,0.0,70.0,1,0
18.32258,4,73566.39,7,0,2,3,0,0,0.0,0.0,16.0,1,0
17.0,4,133378.06,9,0,2,3,0,1,0.0,0.0,30.0,1,0
47.0,4,102039.79,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
39.0,4,198159.55,9,2,2,1,0,0,0.0,0.0,40.0,1,0
33.237362,4,164901.34,13,0,6,0,0,0,0.0,0.0,40.0,1,0
52.0,4,73429.54,8,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,232119.86,9,2,2,1,0,0,0.0,0.0,40.0,1,0
51.0,5,196067.47,11,-1,4,3,0,0,0.0,0.0,40.0,0,0
26.0,2,251835.19,10,2,6,1,1,0,0.0,0.0,40.0,1,0
47.0,2,34268.797,11,-1,3,2,0,1,0.0,0.0,11.150734,1,0
19.0,4,229271.11,10,0,3,3,1,1,0.0,0.0,25.0,1,0
28.0,4,287938.6,14,2,3,1,0,0,0.0,0.0,40.0,1,0
44.0,4,335716.78,7,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,132934.4,9,2,3,1,0,0,0.0,0.0,40.0,1,0
30.0,4,109725.695,9,0,3,0,0,0,0.0,0.0,45.0,1,0
17.086779,4,112048.29,7,0,2,3,0,0,0.0,0.0,40.0,1,0
18.0,4,104144.805,10,0,2,3,0,0,0.0,0.0,48.0,1,0
29.0,4,99096.766,10,2,6,1,0,0,0.0,0.0,45.0,1,0
51.0,4,255999.38,11,-1,2,0,1,1,0.0,0.0,40.0,1,0
27.0,4,209458.56,9,0,7,0,0,0,0.0,0.0,40.0,1,0
27.0,4,143335.75,9,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,4,63832.832,10,-1,2,0,0,0,0.0,0.0,45.0,1,0
49.0,4,100136.484,9,0,3,0,0,0,2608.9187,0.0,40.0,1,0
51.0,4,186830.08,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,2,115509.37,14,2,6,1,1,0,0.0,0.0,40.0,1,0
46.0,5,66204.06,12,2,2,1,0,1,0.0,0.0,40.0,1,0
33.0,4,289786.06,9,2,2,1,1,0,0.0,0.0,40.0,1,0
36.0,1,80911.92,10,2,4,1,0,0,0.0,0.0,40.0,1,0
21.0,4,311780.44,10,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,4,275185.62,12,-1,7,0,1,1,0.0,0.0,45.0,1,0
45.0,4,208773.88,7,-1,2,2,1,1,0.0,0.0,30.0,1,0
37.0,4,159674.56,6,-1,7,0,0,0,0.0,0.0,40.0,1,0
45.03068,4,178896.11,14,-1,7,2,0,1,0.0,0.0,40.0,1,0
38.0,5,32702.914,10,-1,6,2,0,1,0.0,0.0,30.0,1,0
34.0,4,250964.0,9,2,3,1,0,0,0.0,0.0,45.0,1,0
41.0,4,278387.72,3,-1,2,3,0,1,0.0,0.0,40.0,0,0
25.0,4,215011.28,13,0,6,2,0,0,0.0,0.0,40.0,1,0
22.0,2,113343.51,10,0,3,3,0,0,0.0,0.0,24.0,1,0
44.0,4,234304.52,10,2,3,1,0,0,0.0,0.0,40.0,1,0
36.0,6,151985.11,12,2,7,1,0,0,0.0,2019.9814,40.0,1,0
48.0,4,426971.84,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
62.0,4,54088.477,4,-1,2,0,1,1,0.0,0.0,40.0,1,0
38.0,4,174506.69,9,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,4,263992.47,12,1,5,-1,-1,1,0.0,0.0,35.0,0,0
41.0,2,35311.23,14,0,7,2,0,0,0.0,0.0,40.0,1,0
38.0,5,242792.86,10,-1,1,2,0,0,0.0,0.0,50.0,1,0
37.0,4,143957.56,5,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,188013.66,9,2,3,1,1,0,0.0,0.0,40.0,1,0
19.0,4,188621.48,9,0,2,0,0,0,0.0,0.0,40.0,1,0
28.0,4,354106.84,10,-1,3,2,0,1,0.0,0.0,24.0,1,0
20.0,5,166414.61,10,0,2,3,0,0,0.0,0.0,26.429914,1,0
25.0,4,149555.03,9,0,2,0,0,0,0.0,0.0,40.0,1,0
38.0,1,33953.176,9,0,2,0,-1,1,0.0,0.0,40.0,1,0
22.0,4,307989.47,13,2,3,1,0,1,0.0,0.0,23.205093,1,0
19.0,4,55284.832,10,0,3,3,0,1,0.0,0.0,24.0,1,0
36.0,2,410367.06,13,-1,3,2,1,1,0.0,0.0,40.0,1,0
41.0,4,82527.75,9,2,6,1,0,0,0.0,0.0,40.0,1,0
54.0,2,355177.75,7,0,3,-1,0,0,0.0,0.0,40.0,0,0
40.0,4,38316.363,9,2,2,1,0,0,0.0,0.0,6.0,1,0
67.327805,4,192057.3,9,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,1,283789.94,7,2,2,1,0,1,0.0,0.0,25.0,1,0
48.0,4,175895.75,9,0,6,0,0,1,0.0,0.0,40.0,1,0
24.0,4,337120.22,9,0,2,2,1,0,0.0,0.0,40.0,1,0
24.0,4,209260.06,9,0,2,3,0,0,0.0,0.0,20.0,1,0
47.0,4,86357.12,10,2,2,1,-1,0,0.0,0.0,40.0,0,0
40.0,4,190379.9,10,2,3,1,0,0,0.0,0.0,40.0,0,0
47.0,4,116687.125,9,2,2,1,0,1,0.0,0.0,40.0,1,0
25.0,4,192830.98,13,-1,3,3,0,1,0.0,0.0,40.0,1,0
79.30053,4,132218.25,9,-1,3,0,0,1,0.0,0.0,9.469189,1,0
40.0,4,165872.5,9,2,3,1,0,0,0.0,0.0,40.0,1,0
21.0,4,196513.81,10,0,3,3,0,0,0.0,0.0,40.0,1,0
18.0,4,199479.52,9,0,3,3,0,1,0.0,0.0,29.287947,1,0
64.00894,4,206676.06,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
62.0,5,286002.2,14,2,5,1,0,1,0.0,0.0,10.0,1,0
34.0,4,122262.06,9,0,3,0,0,0,0.0,0.0,30.0,1,0
41.0,4,192944.66,9,1,2,3,0,0,0.0,0.0,40.0,0,0
27.0,4,278410.88,10,0,3,3,0,0,0.0,0.0,40.0,1,0
32.0,4,236829.94,14,0,3,0,0,1,0.0,0.0,40.0,1,0
46.0,4,125073.36,9,-1,2,3,0,0,0.0,0.0,45.0,1,0
53.0,4,166968.84,9,2,2,1,0,1,0.0,0.0,30.0,1,0
34.0,1,381165.84,13,2,6,1,0,0,0.0,0.0,40.0,1,0
47.0,4,318562.75,9,-1,2,2,-1,1,0.0,0.0,35.0,1,0
52.0,5,199086.28,10,2,3,1,0,0,0.0,0.0,70.0,1,0
39.0,4,389896.06,7,2,2,1,1,0,0.0,0.0,40.0,1,0
41.0,4,199434.1,9,-1,2,2,1,1,0.0,0.0,20.0,1,0
20.0,4,266863.47,12,0,3,3,-1,1,0.0,0.0,10.721175,1,0
20.0,4,227018.94,11,0,2,2,0,0,0.0,0.0,40.0,1,0
25.0,4,206970.9,13,0,1,0,0,1,0.0,0.0,55.0,1,0
28.0,4,106071.484,9,2,2,1,0,0,0.0,0.0,40.0,1,0
55.0,4,244806.31,13,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,4,34942.094,5,0,2,3,-1,1,0.0,0.0,20.0,0,0
28.0,4,107654.22,10,0,2,0,0,1,0.0,0.0,50.0,1,0
61.0,4,228715.03,10,2,2,1,0,0,0.0,0.0,45.0,1,0
30.0,4,166542.39,9,-1,1,3,0,0,0.0,0.0,40.0,1,0
