age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
45.658226,4,107092.08,9,2,3,1,0,0,0.0,0.0,40.0,1,0
28.0,4,272591.62,13,0,5,0,0,0,0.0,0.0,50.0,1,0
35.0,4,91284.086,9,2,3,1,0,0,0.0,0.0,45.0,1,0
27.0,4,238685.1,6,2,2,1,0,0,0.0,0.0,40.0,1,0
70.0,5,299730.1,11,2,6,1,0,0,0.0,0.0,40.0,1,0
48.0,4,172913.06,3,-1,3,0,0,1,0.0,0.0,40.0,1,0
54.0,5,173576.94,9,-1,1,2,0,0,0.0,0.0,40.0,1,0
20.0,4,164415.9,13,0,3,-1,0,1,0.0,0.0,40.0,1,0
25.0,5,77365.62,9,0,2,3,0,0,0.0,0.0,45.0,1,0
36.0,4,99445.87,9,-1,7,-1,0,1,0.0,0.0,35.0,1,0
17.0,4,424214.38,7,0,3,-1,0,1,0.0,0.0,25.0,1,0
21.0,4,190167.17,10,0,2,3,0,1,0.0,0.0,40.0,1,0
39.0,4,88556.53,10,-1,3,0,0,1,0.0,0.0,46.0,1,0
18.0,4,125117.125,8,0,3,3,0,0,0.0,0.0,40.0,1,0
26.0,4,85377.805,13,0,6,3,0,1,0.0,0.0,40.0,1,0
27.0,4,102132.67,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
25.0,1,123737.77,9,0,2,3,0,0,0.0,0.0,35.0,1,0
39.0,4,134784.11,7,-1,3,0,0,1,0.0,0.0,40.0,1,0
26.0,4,149250.42,12,0,2,3,0,0,0.0,0.0,40.0,1,0
28.4673,4,132144.7,10,2,6,1,0,0,0.0,0.0,55.0,1,0
46.0,4,81796.23,13,-1,5,2,0,1,0.0,0.0,40.0,1,0
36.0,5,47787.406,13,0,1,3,0,0,0.0,0.0,40.0,1,0
29.0,4,300896.7,11,0,2,-1,1,1,2994.592,0.0,40.0,1,0
58.0,1,234584.0,9,2,2,1,0,0,4496.6235,0.0,40.0,1,0
51.0,4,223288.7,2,2,2,1,0,0,0.0,0.0,40.0,0,0
27.0,4,172047.33,6,0,3,3,0,0,0.0,0.0,20.0,1,0
41.0,5,109434.82,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
30.0,4,194087.06,13,0,2,3,0,0,0.0,0.0,40.0,1,0
64.0,4,353125.6,9,2,3,1,0,0,0.0,0.0,35.0,1,0
49.0,4,242778.94,13,2,6,1,0,0,0.0,0.0,47.0,1,0
28.0,2,166117.86,13,-1,7,0,0,0,0.0,0.0,40.0,1,0
29.0,4,21312.428,16,0,7,2,-1,1,0.0,0.0,50.0,1,0
43.0,4,183603.69,9,-1,1,0,0,0,0.0,0.0,35.0,0,0
37.0,3,186155.97,7,-1,2,3,1,1,0.0,0.0,25.0,1,0
52.0,4,158013.22,12,2,3,1,0,0,0.0,0.0,38.0,1,0
46.0,4,279149.2,13,2,6,1,0,0,0.0,0.0,50.138096,1,0
20.0,4,172500.92,11,0,1,3,0,0,0.0,0.0,22.134592,1,0
44.0,4,173571.23,7,-1,3,0,0,0,0.0,0.0,40.0,1,0
19.0,4,148299.27,10,0,4,3,0,1,0.0,0.0,34.03473,1,0
28.0,4,165456.73,13,2,3,1,0,0,0.0,0.0,50.0,1,0
44.0,4,177533.94,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
48.0,4,205849.75,14,2,2,1,0,0,0.0,0.0,45.0,1,0
26.0,4,75915.29,13,0,7,0,0,0,0.0,0.0,16.0,1,0
63.0,4,90491.266,4,0,3,2,0,1,0.0,0.0,35.0,0,0
59.0,5,114730.01,9,2,2,1,0,0,0.0,0.0,60.0,1,0
61.0,1,209540.27,9,-1,6,0,1,1,0.0,0.0,40.0,1,0
30.0,4,350149.06,9,-1,2,2,0,1,0.0,0.0,32.338387,1,0
26.0,4,202814.61,13,0,6,0,0,0,0.0,0.0,20.0,1,0
30.0,4,647312.9,10,0,6,0,0,0,0.0,0.0,40.0,1,0
33.0,4,452914.56,13,-1,7,0,0,1,0.0,1978.9104,40.0,1,0
34.0,5,134230.05,10,2,6,1,0,0,0.0,0.0,55.0,1,0
32.0,4,473014.34,7,2,2,1,0,0,0.0,0.0,55.0,1,0
54.0,4,233625.4,13,2,7,1,0,0,0.0,0.0,40.0,1,0
51.050762,4,131460.19,9,2,3,1,0,1,0.0,0.0,60.0,1,0
28.0,2,260055.64,13,0,7,2,1,0,0.0,0.0,25.0,0,0
22.0,4,206834.03,9,0,3,2,0,0,0.0,0.0,40.0,1,0
24.0,4,289492.2,5,1,3,2,0,1,0.0,0.0,40.0,0,0
56.0,4,291040.6,10,2,2,1,1,0,0.0,0.0,43.0,1,0
31.0,4,32154.03,9,-1,3,0,-1,0,0.0,0.0,40.0,0,0
37.0,4,198847.78,10,-1,6,0,0,0,0.0,0.0,40.0,1,0
35.0,4,152693.47,5,0,2,0,0,0,0.0,0.0,40.0,1,0
34.0,5,131756.72,11,-1,7,2,0,0,0.0,0.0,40.0,0,0
43.46014,4,160876.5,13,2,7,1,0,0,0.0,0.0,60.0,1,0
17.0,4,384160.7,4,0,2,3,0,0,0.0,0.0,15.0,1,0
42.0,3,183726.17,10,-1,3,2,1,1,0.0,0.0,40.0,1,0
31.0,4,174433.25,9,0,3,3,-1,1,0.0,0.0,40.0,0,0
37.0,4,102458.45,12,-1,2,0,0,0,0.0,0.0,40.0,1,0
61.0,4,157711.88,10,2,7,1,0,0,0.0,0.0,45.0,1,0
34.0,4,24509.096,7,-1,2,2,0,1,0.0,0.0,35.0,1,0
23.0,4,211397.77,9,0,2,3,0,0,0.0,0.0,40.0,0,0
27.0,3,202644.3,10,0,2,0,1,1,0.0,0.0,40.0,1,0
55.596542,4,184146.9,10,2,3,1,0,0,0.0,0.0,40.0,1,0
41.0,4,203851.44,9,0,7,2,1,0,0.0,0.0,40.0,1,0
23.0,4,109404.89,10,-1,3,0,0,0,0.0,0.0,45.0,1,0
23.0,4,145600.72,11,0,2,3,0,0,0.0,0.0,40.0,1,0
55.0,3,26244.184,13,2,6,1,0,0,0.0,0.0,40.0,1,0
36.0,1,279548.66,9,2,2,1,0,0,0.0,0.0,45.0,1,0
25.0,4,306405.0,13,0,2,3,1,1,0.0,0.0,40.0,1,0
27.0,4,174519.97,9,0,2,3,0,1,0.0,0.0,40.0,1,0
29.0,4,211057.14,10,0,5,2,1,1,0.0,0.0,40.0,1,0
63.0,5,228143.33,11,-1,3,0,0,0,0.0,0.0,50.0,1,0
30.0,4,337118.3,13,0,5,0,0,0,0.0,0.0,40.0,1,0
31.0,4,202731.34,10,2,2,1,0,0,0.0,0.0,54.85822,1,0
24.0,4,170094.19,9,0,2,0,0,1,0.0,0.0,50.0,1,0
36.0,5,122181.27,9,-1,2,3,0,1,0.0,0.0,30.0,1,0
34.0,4,105160.21,10,0,3,0,1,0,0.0,0.0,40.0,1,0
62.0,4,175834.77,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,170786.47,4,0,3,3,1,0,0.0,0.0,40.0,1,0
24.0,4,215037.81,9,-1,2,-1,0,1,0.0,0.0,30.0,1,0
54.0,4,35070.445,7,-1,2,2,0,1,0.0,0.0,50.0,1,0
47.0,4,209726.25,9,-1,2,0,0,0,0.0,0.0,50.0,1,0
38.0,4,400792.06,11,0,2,2,1,1,0.0,0.0,40.0,1,0
28.0,4,203414.44,13,0,3,3,0,0,0.0,1724.1125,40.0,1,0
51.0,4,104385.34,13,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,4,284749.4,13,0,7,0,0,1,0.0,0.0,45.0,1,0
27.0,4,213891.4,9,2,2,1,0,0,0.0,0.0,40.0,1,0
59.0,1,134673.94,13,0,3,0,0,1,0.0,0.0,37.0,1,0
32.0,4,109046.78,13,2,2,1,0,0,0.0,0.0,55.0,1,0
19.0,4,32376.14,10,0,2,0,0,0,0.0,0.0,20.0,1,0
17.0,4,344715.56,6,0,2,0,0,0,0.0,0.0,30.0,1,0
27.0,4,158130.28,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,4,113827.3,10,2,6,1,1,0,0.0,0.0,35.0,1,0
39.0,4,350460.1,10,-1,2,2,0,1,0.0,0.0,55.0,1,0
59.0,4,62841.285,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
79.92804,4,164534.17,8,2,3,1,-1,0,0.0,0.0,40.0,0,0
40.0,4,254688.36,10,2,2,1,1,0,0.0,0.0,70.33112,1,0
60.0,4,169155.92,13,2,7,1,0,0,0.0,0.0,45.0,1,0
29.0,4,200201.03,9,2,2,1,0,0,0.0,0.0,50.0,1,0
32.0,4,192869.0,13,-1,6,0,0,0,0.0,0.0,40.0,1,0
41.0,4,241065.58,9,1,3,0,0,0,0.0,0.0,40.0,1,0
61.0,1,367189.06,14,0,7,0,0,1,0.0,0.0,35.0,1,0
32.0,4,116297.05,11,0,5,3,0,1,0.0,0.0,40.0,1,0
51.0,4,149926.33,9,1,2,0,0,1,0.0,0.0,32.0,1,0
33.238194,6,159158.47,13,2,2,1,0,0,0.0,0.0,50.0,0,0
31.0,4,112610.29,10,2,2,1,0,0,0.0,0.0,50.0,1,0
43.0,4,348036.38,9,0,2,0,1,0,0.0,0.0,50.0,1,0
38.0,4,85976.14,13,-1,2,0,0,0,0.0,0.0,20.0,1,0
23.0,4,32162.21,11,0,3,-1,0,0,0.0,0.0,40.0,1,0
76.229416,5,200571.08,9,2,1,1,0,0,0.0,0.0,12.0,1,0
42.0,5,24706.355,9,2,6,1,0,1,0.0,0.0,40.0,1,0
51.0,4,229189.5,4,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,258076.3,9,0,2,3,0,0,0.0,0.0,40.0,1,0
30.0,4,366086.16,13,0,6,0,0,0,0.0,0.0,50.0,1,0
31.0,4,192903.88,10,0,2,0,0,1,0.0,0.0,40.0,1,0
29.0,4,324545.5,11,0,3,2,0,0,0.0,0.0,45.0,1,0
43.0,4,149044.03,13,0,6,0,0,0,0.0,0.0,40.0,1,0
51.0,4,222727.1,13,0,1,0,1,1,0.0,0.0,20.0,0,0
18.0,4,211473.94,10,0,6,3,0,0,0.0,0.0,25.0,1,0
32.0,5,29855.803,9,2,1,1,0,0,0.0,0.0,60.0,1,0
41.0,4,111255.086,9,2,2,1,0,0,0.0,0.0,60.0,1,0
39.0,4,71959.516,10,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,175564.4,9,-1,2,0,0,0,3110.827,0.0,40.0,1,0
31.0,4,55659.45,11,0,2,0,0,0,0.0,0.0,40.0,1,0
56.79733,4,168943.5,9,2,3,1,0,0,0.0,0.0,45.0,1,0
30.0,4,227117.53,9,2,2,1,0,0,0.0,0.0,40.0,1,0
60.0,5,171970.39,10,2,2,1,0,0,0.0,0.0,35.0,1,0
22.0,4,203286.27,10,0,3,0,0,1,0.0,0.0,35.0,1,0
51.0,4,168604.58,9,2,2,1,1,0,0.0,0.0,20.0,1,0
28.0,4,108659.15,10,1,2,0,0,1,0.0,0.0,20.0,1,0
30.0,1,176928.64,9,-1,7,0,0,1,0.0,0.0,60.0,1,0
27.0,4,442995.22,10,2,6,1,0,0,3396.4656,0.0,80.0,1,0
42.0,4,129396.92,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
46.0,1,188182.6,13,-1,7,2,0,0,0.0,0.0,40.0,1,0
63.56537,4,69984.48,11,2,3,1,0,0,0.0,0.0,45.0,1,0
72.410675,1,112364.164,14,-1,7,0,0,1,0.0,0.0,40.0,1,0
54.0,4,176086.7,9,0,2,-1,0,0,0.0,0.0,40.0,1,0
33.0,5,173626.77,11,2,1,1,0,0,0.0,0.0,45.0,1,0
28.0,4,38177.86,13,0,3,3,-1,1,0.0,0.0,40.0,0,0
26.0,4,219308.55,13,0,2,0,0,0,0.0,0.0,50.0,1,0
21.0,4,183597.12,9,0,1,3,0,0,0.0,0.0,30.0,0,0
33.0,4,96275.62,12,0,7,0,0,0,0.0,0.0,60.0,1,0
20.0,4,381589.28,10,0,7,3,0,0,0.0,0.0,40.0,1,0
24.0,4,216827.77,9,0,4,3,0,0,0.0,0.0,40.0,1,0
19.0,4,200751.48,9,0,2,-1,1,0,0.0,0.0,40.0,1,0
21.0,4,34265.215,9,0,3,0,0,0,0.0,0.0,40.0,1,0
22.0,4,207581.61,14,0,2,2,1,1,0.0,0.0,38.0,1,0
34.0,3,282940.5,12,-1,3,2,0,1,0.0,0.0,40.0,1,0
31.0,4,780756.06,9,2,2,1,0,0,0.0,0.0,40.0,0,0
38.0,4,34942.223,13,-1,7,2,0,1,0.0,0.0,35.0,1,0
29.0,4,176822.66,10,0,3,0,0,1,0.0,0.0,45.0,1,0
27.0,4,201930.89,13,-1,3,3,0,1,0.0,0.0,40.0,1,0
37.0,4,140061.5,9,1,3,2,1,1,0.0,0.0,40.0,1,0
31.60856,4,187655.97,8,-1,3,2,0,1,0.0,0.0,40.0,1,0
17.0,4,290575.16,6,0,2,3,0,0,0.0,0.0,20.0,1,0
34.0,4,426104.97,6,2,2,1,0,0,0.0,0.0,50.0,1,0
44.0,4,129851.2,13,-1,3,2,0,1,0.0,0.0,38.0,1,0
34.055294,4,121108.1,13,0,7,3,0,1,0.0,0.0,40.0,1,0
41.0,1,224960.22,5,0,7,0,1,1,0.0,0.0,15.0,1,0
20.0,4,329774.1,10,0,7,3,0,0,0.0,0.0,8.0,1,0
30.0,4,62516.89,9,0,3,0,0,1,0.0,1728.5131,40.0,1,0
22.0,4,315235.47,11,0,3,2,1,1,0.0,0.0,40.0,1,0
21.0,4,395218.6,9,0,3,3,0,1,0.0,0.0,45.0,1,0
49.0,4,64967.65,9,-1,3,0,0,0,0.0,0.0,40.0,0,0
32.0,3,379594.5,10,0,2,2,0,1,0.0,0.0,40.0,1,0
37.0,5,205590.48,12,2,6,1,0,0,0.0,0.0,53.812096,1,0
19.0,4,316269.7,10,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,166984.78,9,2,2,1,0,0,0.0,0.0,50.0,1,0
28.0,5,206163.73,13,0,7,0,0,0,0.0,0.0,4.5197697,1,0
44.0,4,355878.3,9,2,2,1,0,0,0.0,0.0,40.0,1,0
54.0,4,136569.84,10,0,2,0,0,0,0.0,0.0,15.0,1,0
28.0,4,147826.4,9,2,3,1,0,1,0.0,0.0,55.0,1,0
17.0,4,108583.12,5,0,2,-1,0,1,0.0,0.0,18.0,0,0
40.0,4,191454.12,10,-1,3,2,0,1,0.0,0.0,19.814703,1,0
21.0,4,191276.44,10,0,6,3,0,1,0.0,0.0,30.0,1,0
26.0,2,28615.87,13,0,7,0,-1,0,0.0,0.0,30.0,1,0
30.0,4,366021.94,10,2,2,1,0,0,0.0,1669.6597,34.9216,1,0
41.0,4,305733.56,11,2,3,1,0,0,0.0,0.0,40.0,0,0
61.0,3,334967.97,10,-1,2,0,1,0,0.0,0.0,40.0,1,0
27.0,4,288524.6,10,0,2,0,0,0,0.0,0.0,29.628912,1,0
58.0,5,121341.66,14,-1,3,2,0,1,0.0,0.0,20.0,1,0
39.0,4,344496.7,9,2,3,1,0,1,0.0,0.0,40.0,1,0
32.0,4,138236.42,10,0,3,3,1,0,0.0,0.0,23.296103,1,0
26.0,2,125302.78,13,0,7,0,0,0,0.0,0.0,40.0,1,0
44.0,4,334456.97,3,2,2,1,0,0,0.0,0.0,45.0,0,0
30.0,4,136510.14,9,0,3,0,0,1,0.0,0.0,40.0,1,0
50.0,4,246605.23,9,0,2,3,0,1,0.0,0.0,40.0,1,0
21.0,4,48600.984,10,0,2,-1,0,1,0.0,0.0,19.735407,1,0
49.0,4,238693.73,9,2,2,1,0,0,0.0,0.0,40.0,1,0
58.0,4,113666.96,10,2,3,1,0,0,0.0,0.0,40.0,1,0
48.0,5,305394.47,5,-1,1,3,1,0,3325.0,0.0,40.0,1,0
43.854084,4,73137.93,10,2,2,1,0,0,5355.7085,0.0,60.0,1,0
28.0,4,158745.9,9,-1,2,0,1,0,0.0,0.0,45.0,1,0
25.0,4,183938.97,10,2,3,1,0,0,0.0,0.0,75.004105,1,0
18.0,4,193037.14,7,0,3,3,0,1,0.0,0.0,32.55847,1,0
45.0,4,32935.137,11,0,2,-1,0,0,0.0,0.0,40.0,1,0
57.0,4,161135.72,12,-1,7,2,0,1,0.0,0.0,30.0,1,0
23.0,4,148306.22,9,0,2,3,0,0,0.0,0.0,40.0,1,0
40.0,4,174337.31,13,0,6,-1,0,0,0.0,0.0,40.0,1,0
57.0,4,124058.39,10,2,3,1,0,0,0.0,0.0,30.0,1,0
23.446531,4,153077.75,13,0,7,3,0,1,0.0,0.0,40.0,1,0
26.0,4,214726.72,10,0,2,0,0,1,0.0,0.0,40.0,1,0
17.0,4,82326.43,7,0,2,3,0,0,0.0,0.0,20.0,1,0
27.0,4,398467.25,9,2,6,1,0,0,0.0,0.0,40.0,1,0
47.0,6,255654.48,11,2,3,1,0,0,0.0,0.0,50.0,1,0
35.0,5,196203.44,9,2,1,1,0,0,0.0,0.0,60.0,1,0
39.0,4,197047.45,10,-1,3,2,0,1,0.0,0.0,35.0,0,0
22.0,4,167895.69,10,0,3,3,0,1,0.0,0.0,16.0,1,0
29.0,4,727003.0,10,0,5,0,1,0,0.0,1594.4414,40.0,1,0
32.0,4,70301.836,9,2,2,1,0,0,0.0,0.0,60.0,1,0
19.0,1,261024.81,10,0,3,3,0,1,0.0,0.0,20.0,1,0
53.0,4,196278.75,7,2,2,1,0,0,0.0,0.0,30.0,1,0
35.0,5,170004.14,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
24.0,6,89702.87,9,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,368523.84,12,2,6,1,0,0,0.0,0.0,55.0,0,0
37.0,4,244348.73,14,0,6,0,0,1,0.0,0.0,40.0,1,0
29.0,4,118472.09,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
19.0,4,87099.06,5,0,3,3,0,0,0.0,0.0,20.0,1,0
35.0,5,118856.43,10,0,1,3,0,0,0.0,0.0,75.0,1,0
35.0,2,64894.39,13,2,7,1,0,0,0.0,0.0,50.0,1,0
59.0,5,210065.8,10,2,3,1,0,0,0.0,0.0,10.0,1,0
46.0,4,300289.44,6,-1,3,2,0,0,0.0,0.0,40.0,1,0
20.0,4,36153.51,9,2,3,1,0,0,0.0,0.0,40.0,1,0
23.432407,4,497883.03,12,0,3,-1,0,1,0.0,0.0,40.0,1,0
37.0,5,173967.48,14,2,6,1,0,0,0.0,0.0,50.0,1,0
31.0,5,37404.527,9,-1,2,3,0,0,0.0,0.0,40.0,1,0
28.0,4,211918.67,8,0,2,-1,0,1,0.0,0.0,40.0,0,0
33.0,3,265816.3,10,2,5,1,0,0,0.0,2053.279,50.0,1,0
46.0,1,56383.434,9,0,3,3,0,1,0.0,0.0,40.0,0,0
28.0,3,244506.45,9,0,3,0,1,0,0.0,0.0,40.0,1,0
41.0,4,159001.9,10,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,289916.62,4,0,3,0,0,0,0.0,0.0,40.0,1,0
21.0,4,219580.55,10,0,2,3,0,0,0.0,0.0,40.0,1,0
33.0,4,265070.7,2,2,3,1,0,0,0.0,0.0,20.0,0,0
44.0,4,409212.2,13,-1,2,0,0,0,0.0,0.0,40.0,1,0
43.0,4,177058.31,11,-1,7,0,1,1,0.0,0.0,40.0,1,0
34.0,4,177655.5,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
39.0,4,163483.64,6,0,2,0,0,0,0.0,0.0,35.0,1,0
52.0,2,268662.34,13,-1,3,2,0,1,0.0,0.0,40.0,1,0
34.0,4,189089.8,9,2,2,1,0,0,0.0,0.0,55.0,1,0
51.0,4,372612.6,10,0,3,0,0,0,0.0,0.0,50.0,1,0
34.0,4,259347.47,9,0,2,0,0,1,0.0,0.0,68.136986,1,0
36.0,6,138688.3,9,2,2,1,0,0,0.0,0.0,50.0,1,0
53.0,3,129454.48,10,2,4,1,0,0,0.0,0.0,40.0,1,0
28.0,4,79042.18,11,-1,2,2,-1,0,0.0,0.0,40.0,0,0
42.0,4,209391.16,9,2,2,1,1,0,0.0,0.0,40.0,1,0
37.0,4,138415.89,9,2,3,1,0,1,0.0,0.0,40.0,1,0
32.0,5,331470.56,13,-1,3,0,0,0,0.0,0.0,80.0,1,0
60.0,3,139277.14,13,2,6,1,1,0,3887.9873,0.0,40.0,1,0
52.0,4,243258.64,9,-1,2,2,0,1,0.0,0.0,30.0,1,0
30.0,4,183706.73,9,1,2,2,0,0,0.0,0.0,40.0,0,0
24.0,4,32261.828,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
30.0,4,57933.49,9,-1,3,2,0,0,0.0,0.0,40.0,1,0
56.0,4,175927.38,9,-1,2,0,0,1,0.0,0.0,32.0,1,0
41.0,4,217232.3,9,0,2,3,0,0,0.0,0.0,15.0,1,0
29.0,4,59007.45,13,0,3,3,0,0,0.0,0.0,40.0,1,0
48.0,4,255231.23,10,2,2,1,0,0,0.0,0.0,45.0,1,0
25.0,4,128808.56,9,0,2,3,0,0,0.0,0.0,40.0,1,0
34.56383,4,261092.69,9,2,2,1,0,0,3155.0579,0.0,40.0,1,0
47.0,5,339961.47,10,2,6,1,0,1,0.0,0.0,15.0,1,0
58.0,4,102321.84,9,2,2,1,-1,0,0.0,0.0,4.9343667,1,0
19.0,4,164011.53,10,0,3,3,1,1,0.0,0.0,10.0,1,0
29.0,4,183227.1,10,0,3,3,0,0,0.0,0.0,30.0,1,0
56.0,4,106754.09,9,1,2,0,1,1,0.0,0.0,32.0,0,0
32.0,4,283504.28,6,-1,6,0,0,0,0.0,0.0,50.0,1,0
69.0,1,39047.42,10,2,2,1,0,0,0.0,0.0,10.0,1,0
57.971817,4,195728.2,9,2,3,1,0,1,0.0,0.0,40.0,1,0
35.0,4,161228.97,9,2,3,1,0,0,0.0,0.0,60.0,1,0
24.0,5,270525.7,10,0,5,3,0,0,0.0,0.0,40.0,1,0
53.0,4,267595.5,9,2,3,1,1,0,0.0,0.0,40.0,1,0
66.0,4,73010.61,9,2,3,1,0,0,0.0,0.0,38.0,1,0
31.0,4,175082.17,9,2,4,1,0,0,0.0,0.0,61.014633,1,0
46.0,4,137627.78,12,-1,7,2,1,1,0.0,0.0,40.0,1,0
37.0,4,358868.66,13,0,3,3,0,0,5013.0,0.0,40.0,1,0
31.0,4,328773.06,9,0,3,3,0,0,0.0,0.0,40.0,1,0
43.0,4,163138.78,9,-1,2,0,0,1,0.0,0.0,40.0,0,0
39.0,4,223006.77,9,2,3,1,0,0,0.0,0.0,55.0,1,0
29.0,5,49253.406,6,0,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,51943.86,10,2,3,1,0,0,0.0,0.0,40.0,1,0
37.0,4,82195.12,13,-1,6,0,0,0,0.0,0.0,38.0,1,0
19.0,4,301249.44,10,0,3,3,0,1,0.0,0.0,20.0,1,0
50.0,5,254283.36,10,-1,3,0,0,0,0.0,0.0,25.0,1,0
21.0,2,338936.6,10,0,3,3,0,1,0.0,0.0,50.0,1,0
25.0,4,183041.16,5,0,2,0,0,0,0.0,0.0,48.0,1,0
21.0,4,385426.97,9,0,2,3,0,0,0.0,0.0,40.0,0,0
29.0,4,132727.64,9,2,2,1,-1,0,3325.0,0.0,40.0,1,0
36.0,4,48425.06,9,2,2,1,0,0,0.0,0.0,40.0,1,0
48.0,4,309259.2,9,2,2,1,0,1,0.0,0.0,15.0,1,0
27.0,4,342888.66,9,-1,3,2,-1,1,0.0,0.0,40.0,0,0
27.629627,4,53480.805,9,0,2,3,0,1,0.0,0.0,30.0,1,0
27.0,4,247708.6,7,2,2,1,-1,1,0.0,0.0,40.0,0,0
36.0,4,53023.54,13,-1,3,0,0,1,0.0,0.0,40.0,1,0
31.0,4,136734.7,10,0,3,0,1,1,0.0,0.0,40.0,1,0
61.0,4,69632.78,9,2,2,1,0,0,0.0,0.0,20.0,1,0
37.0,4,66704.99,9,0,2,0,0,0,0.0,0.0,40.0,0,0
23.0,4,48053.71,10,0,6,0,0,0,0.0,0.0,40.0,1,0
30.0,4,165709.14,9,0,2,0,-1,1,0.0,0.0,30.0,1,0
62.0,1,127370.61,5,2,2,1,0,0,0.0,0.0,40.0,0,0
51.0,4,137561.28,12,2,5,1,0,0,0.0,0.0,46.0,1,0
24.0,4,210330.56,9,2,3,1,0,0,0.0,0.0,40.0,1,0
39.0,4,173562.61,10,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,272608.4,10,2,3,3,1,1,0.0,0.0,40.0,1,0
36.0,5,82980.09,7,2,1,1,0,1,0.0,0.0,40.0,1,0
76.67878,4,61942.508,5,-1,2,0,1,1,0.0,0.0,12.0,1,0
23.0,4,150287.06,9,0,3,3,0,1,0.0,0.0,40.0,1,0
49.0,5,279865.34,16,2,2,1,0,0,0.0,0.0,20.0,1,0
24.0,4,310563.1,9,2,2,1,0,0,0.0,0.0,40.0,1,0
18.0,4,129891.45,8,0,2,3,0,0,0.0,0.0,20.0,1,0
47.0,2,200630.17,15,0,3,0,0,1,0.0,0.0,40.0,1,0
36.0,5,90799.72,10,0,3,0,0,1,0.0,0.0,50.0,1,0
19.0,4,165362.62,8,0,2,3,0,0,0.0,0.0,20.0,1,0
55.0,3,83351.97,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
36.0,5,178094.45,14,0,3,0,0,0,0.0,0.0,40.0,1,0
26.0,4,137883.7,9,0,2,0,0,1,0.0,0.0,40.0,1,0
29.0,4,194181.28,13,0,2,0,0,0,0.0,0.0,40.0,1,0
17.0,4,344048.3,6,0,3,3,0,1,0.0,0.0,20.0,1,0
45.0,4,78848.914,10,2,3,1,0,0,0.0,0.0,40.0,1,0
26.0,4,388379.66,9,0,2,3,0,0,0.0,0.0,40.0,1,0
35.0,4,106279.98,13,0,7,3,0,0,0.0,0.0,55.0,1,0
27.0,4,273994.97,13,0,7,0,0,1,0.0,0.0,40.0,1,0
58.0,4,158289.33,9,2,2,1,0,0,0.0,0.0,24.0,1,0
40.0,4,101822.336,13,0,6,0,0,0,0.0,0.0,40.0,1,0
57.0,1,176636.6,10,0,2,0,-1,0,0.0,0.0,40.0,1,0
47.0,1,110528.06,10,2,3,1,0,0,0.0,0.0,10.0,1,0
35.0,4,449769.0,6,2,3,1,0,0,0.0,1672.0,40.0,0,0
38.0,5,231856.02,9,2,3,1,0,0,0.0,0.0,40.0,1,0
37.0,6,354659.7,9,2,6,1,0,0,0.0,1625.6122,40.0,1,0
19.0,4,120097.766,10,0,3,3,1,0,0.0,0.0,15.0,1,0
41.0,4,355556.72,9,0,7,0,0,1,0.0,0.0,40.0,1,0
32.0,4,259449.62,10,-1,3,0,1,1,0.0,0.0,45.0,1,0
63.0,4,176030.73,9,2,2,1,0,1,0.0,0.0,35.0,1,0
26.0,4,114969.164,9,0,2,3,0,0,0.0,0.0,35.0,1,0
42.0,1,329177.12,10,0,2,0,0,0,0.0,0.0,40.0,1,0
39.0,2,77998.58,10,0,2,0,0,0,0.0,0.0,40.0,1,0
39.0,2,50241.82,9,-1,1,2,0,0,0.0,0.0,40.0,1,0
45.0,4,207362.58,10,-1,2,0,1,1,0.0,0.0,32.670948,1,0
37.0,1,422039.88,10,2,7,1,0,0,3418.5396,0.0,55.0,1,0
52.0,5,290309.56,9,2,3,1,0,0,0.0,0.0,52.0,1,0
21.0,4,211541.8,13,0,6,0,0,1,0.0,0.0,40.0,1,0
67.8896,4,122564.0,10,-1,2,0,0,1,0.0,0.0,30.0,1,0
22.0,4,30862.518,10,0,2,3,0,0,0.0,0.0,15.0,1,0
19.0,4,159816.72,10,0,3,0,1,0,0.0,0.0,10.0,1,0
33.0,4,105648.83,10,0,2,0,-1,0,0.0,0.0,20.0,0,0
