age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27.0,4,46323.086,13,2,3,1,0,0,0.0,0.0,40.0,1,1
35.0,4,57595.727,10,2,3,1,0,0,0.0,0.0,50.0,1,1
64.0,4,140137.75,9,-1,3,2,0,1,0.0,0.0,45.0,1,1
52.0,3,41159.1,13,2,5,1,0,0,8145.743,0.0,40.0,1,1
52.0,4,50278.695,12,2,2,1,-1,0,0.0,0.0,30.0,0,1
42.0,4,434689.47,9,2,3,1,1,1,0.0,0.0,40.0,1,1
53.0,4,282224.7,13,2,3,1,1,1,83688.58,0.0,40.0,1,1
46.0,4,236577.94,14,2,6,1,0,0,0.0,0.0,50.0,1,1
46.0,2,216095.05,13,2,6,1,0,0,79777.95,0.0,57.501743,1,1
33.0,4,248210.27,10,2,2,1,0,0,0.0,0.0,40.0,1,1
33.0,4,215391.75,10,2,3,1,0,0,0.0,0.0,40.0,1,1
48.0,1,109436.836,13,2,7,1,0,1,5013.0,0.0,45.0,1,1
34.0,4,132979.95,13,2,7,1,0,0,0.0,0.0,45.0,1,1
51.0,4,46947.887,12,2,2,1,0,0,0.0,0.0,40.0,1,1
43.0,4,143631.89,13,2,7,1,0,0,0.0,0.0,40.0,1,1
43.0,4,443523.2,9,2,3,1,0,0,0.0,0.0,40.0,1,1
52.0,1,143698.36,16,2,7,1,0,1,4431.865,0.0,22.286577,1,1
50.0,6,102184.55,13,2,6,1,0,0,0.0,0.0,60.0,1,1
37.0,4,219799.05,9,2,2,1,0,0,0.0,0.0,72.0,1,1
39.0,4,110683.445,10,2,2,1,0,0,0.0,0.0,40.0,1,1
38.0,4,84375.7,9,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,4,207909.67,13,2,7,1,0,0,0.0,2019.521,45.0,1,1
48.0,4,57407.46,10,2,2,1,0,0,0.0,0.0,60.0,1,1
34.0,1,235282.27,15,2,7,1,0,0,6973.675,0.0,40.0,1,1
58.0,6,132464.52,10,2,6,1,0,0,0.0,0.0,50.0,1,1
37.0,2,61393.438,13,2,7,1,0,0,0.0,0.0,60.0,1,1
47.0,4,142943.39,10,2,3,1,0,0,0.0,0.0,45.0,1,1
51.0,4,162515.66,10,2,5,1,0,1,0.0,0.0,40.0,1,1
43.0,4,178652.97,7,2,6,1,0,1,0.0,0.0,40.0,0,1
41.0,5,199438.66,13,2,3,1,0,0,0.0,0.0,40.0,1,1
52.0,6,80164.54,10,2,6,1,0,0,12203.944,0.0,50.0,1,1
36.0,4,110543.85,9,2,7,1,0,0,6047.13,0.0,55.0,1,1
47.0,4,139899.77,10,2,3,1,0,1,0.0,0.0,30.0,1,1
39.63799,4,215507.08,5,2,2,1,0,0,0.0,0.0,48.0,1,1
67.0,6,232454.48,11,2,6,1,0,0,78232.01,0.0,40.0,1,1
41.0,4,47416.85,13,2,7,1,0,0,0.0,0.0,40.0,1,1
35.0,4,106154.49,12,2,5,1,0,0,0.0,0.0,40.0,1,1
36.0,5,397194.94,9,2,2,1,0,0,0.0,0.0,50.0,1,1
49.0,4,83532.56,15,2,7,1,0,0,0.0,0.0,40.0,1,1
54.0,2,162319.02,9,2,3,1,0,0,87884.44,0.0,40.0,1,1
44.0,4,218175.31,15,2,5,1,0,0,0.0,0.0,23.15907,1,1
42.0,2,245545.4,16,-1,5,0,0,1,0.0,0.0,40.0,1,1
37.0,4,114154.26,15,0,7,0,0,1,0.0,0.0,40.0,1,1
62.0,4,144508.81,6,2,2,1,0,0,0.0,0.0,40.0,1,1
53.0,4,132955.6,9,2,3,1,0,0,0.0,0.0,40.0,1,1
51.0,4,172111.72,14,2,3,1,0,0,0.0,0.0,40.0,1,1
38.0,4,227587.8,10,2,4,1,1,0,0.0,0.0,40.0,1,1
52.0,4,263991.03,14,2,7,1,0,0,0.0,0.0,40.0,1,1
37.0,6,399996.62,13,2,6,1,0,0,0.0,2078.0642,60.0,1,1
51.0,5,33795.996,6,2,2,1,0,0,0.0,0.0,93.28247,1,1
51.0,4,106934.42,10,2,6,1,0,0,0.0,1891.6035,40.0,1,1
44.0,4,373542.53,14,2,5,1,0,0,7147.73,1992.4755,50.0,1,1
58.0,4,287675.78,13,2,6,1,0,0,7663.229,0.0,40.0,1,1
38.0,4,176135.19,10,2,3,1,0,0,0.0,0.0,55.0,1,1
45.0,4,123303.53,10,2,3,1,0,1,0.0,0.0,40.0,1,1
54.0,4,140094.98,11,2,1,1,0,0,0.0,0.0,50.0,1,1
39.0,3,178191.66,9,2,2,1,0,0,0.0,0.0,50.0,1,1
36.0,4,393495.8,9,-1,3,2,1,0,0.0,0.0,56.849854,1,1
40.0,4,83765.42,12,2,6,1,0,0,0.0,0.0,56.541595,1,1
51.986076,4,168555.81,10,2,6,1,0,1,0.0,0.0,40.0,1,1
39.0,3,421628.28,14,2,7,1,0,0,0.0,0.0,40.0,0,1
45.0,4,305262.72,9,2,2,1,0,0,0.0,0.0,40.0,1,1
52.0,1,141312.42,9,2,4,1,0,0,0.0,0.0,40.0,1,1
54.0,4,159948.08,9,2,3,1,0,0,4069.6582,0.0,48.0,0,1
25.0,4,191316.2,13,0,7,3,-1,0,0.0,0.0,40.0,1,1
40.0,5,82370.695,14,2,7,1,0,0,0.0,0.0,71.44114,1,1
26.0,4,151624.67,13,2,7,1,0,0,0.0,0.0,53.62385,1,1
39.0,6,194108.03,10,2,6,1,0,0,0.0,0.0,98.84439,1,1
34.0,4,38384.453,9,2,6,1,0,0,0.0,0.0,50.0,0,1
53.0,4,189681.17,15,2,7,1,0,0,0.0,0.0,60.0,1,1
49.0,6,162975.69,15,2,7,1,0,0,0.0,0.0,50.0,1,1
45.0,6,106912.32,10,2,2,1,0,0,0.0,0.0,50.0,1,1
41.0,6,39942.0,9,2,3,1,0,0,0.0,1704.4528,40.0,1,1
48.0,5,177430.88,5,2,1,1,0,0,0.0,0.0,60.0,1,1
32.0,4,258188.0,10,2,7,1,0,0,0.0,0.0,50.0,1,1
49.0,1,106522.71,14,2,7,1,0,0,0.0,2050.1104,50.0,1,1
57.91114,4,180924.69,4,2,6,1,0,0,0.0,0.0,40.0,1,1
38.0,4,258679.92,10,2,3,1,0,0,0.0,0.0,45.0,1,1
62.0,6,27601.502,9,2,1,1,0,0,0.0,0.0,40.0,1,1
46.0,4,199261.23,13,0,7,0,0,0,97961.81,0.0,40.0,1,1
43.0,4,136804.53,10,2,6,1,0,0,9859.145,0.0,48.0,1,1
63.0,3,64272.418,14,2,6,1,0,0,10808.757,0.0,40.0,1,1
47.0,4,73130.7,9,2,2,1,0,1,0.0,0.0,40.0,1,1
48.0,4,148537.47,10,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,160833.61,14,-1,6,0,0,0,0.0,0.0,16.0,1,1
53.0,1,139943.84,9,2,7,1,0,0,7141.519,0.0,54.260326,1,1
40.0,4,198947.58,13,2,6,1,0,0,0.0,0.0,40.0,1,1
46.0,4,37698.168,15,2,7,1,0,0,5063.3413,0.0,35.0,1,1
40.0,1,266432.97,10,-1,6,2,1,0,0.0,0.0,40.0,1,1
41.0,4,231208.48,9,0,3,3,0,0,0.0,0.0,55.0,1,1
38.0,4,149072.8,10,2,2,1,0,0,0.0,0.0,40.0,1,1
40.0,4,326234.56,13,2,6,1,0,0,0.0,0.0,50.0,1,1
38.0,4,187287.48,9,2,3,1,0,0,12817.526,0.0,40.0,1,1
33.0,1,102274.41,13,2,6,1,0,1,0.0,1901.4697,40.0,1,1
41.0,4,118622.37,13,2,6,1,0,0,0.0,0.0,45.0,1,1
48.851234,5,119459.75,10,2,6,1,0,0,0.0,1493.0419,40.0,1,1
32.0,4,48448.555,13,0,5,0,0,0,48266.516,0.0,40.0,1,1
40.0,5,81440.5,13,2,2,1,0,0,0.0,0.0,60.0,1,1
48.0,4,241436.39,13,2,6,1,0,1,0.0,0.0,40.0,1,1
44.0,4,185345.83,6,2,6,1,-1,0,0.0,0.0,40.0,1,1
23.0,4,249542.02,15,0,6,0,0,0,12268.879,0.0,56.0,1,1
48.0,3,282467.94,11,2,3,1,0,0,0.0,1975.4207,50.0,1,1
52.0,4,208083.14,11,2,2,1,1,0,10029.698,0.0,30.0,1,1
47.0,6,138753.0,13,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,4,351933.88,14,2,7,1,0,0,11015.57,0.0,50.0,1,1
33.0,4,51905.746,9,2,2,1,0,1,95326.02,0.0,40.0,1,1
36.0,4,203243.06,10,2,3,1,0,0,0.0,0.0,45.0,1,1
43.0,4,149725.67,12,2,6,1,0,0,0.0,0.0,45.0,1,1
39.0,4,32969.285,10,2,6,1,0,0,0.0,0.0,52.0,1,1
47.0,6,172569.83,13,2,6,1,0,0,0.0,0.0,50.0,1,1
36.0,4,160155.36,13,2,6,1,0,0,0.0,0.0,45.0,1,1
47.0,4,337937.72,10,-1,3,0,0,0,0.0,0.0,60.0,1,1
62.0,4,329734.4,9,2,2,1,0,0,0.0,0.0,45.0,1,1
61.0,4,270003.84,14,2,7,1,0,0,0.0,0.0,60.0,1,1
50.0,4,186128.72,14,2,7,1,0,0,0.0,0.0,45.0,1,1
39.0,4,277338.3,13,2,2,1,0,0,11114.514,0.0,40.0,1,1
25.0,4,173323.0,12,2,2,1,0,0,0.0,0.0,60.0,1,1
56.0,1,206579.53,16,2,7,1,0,0,0.0,0.0,40.0,1,1
42.0,4,37247.51,15,2,7,1,1,0,40356.633,0.0,49.581497,1,1
56.0,4,202913.4,9,2,3,1,0,0,7202.359,0.0,40.0,0,1
66.0,4,137099.84,5,2,3,1,-1,0,0.0,0.0,35.0,1,1
39.0,4,24821.066,9,2,2,1,0,0,0.0,0.0,35.0,1,1
48.0,4,143747.14,12,2,3,1,0,1,0.0,0.0,40.0,1,1
47.0,4,257025.8,12,2,3,1,0,0,0.0,0.0,40.0,1,1
46.0,4,342836.47,13,2,6,1,0,0,0.0,0.0,56.0,1,1
41.0,4,148494.0,9,2,2,1,0,0,0.0,0.0,43.0,1,1
46.0,4,87304.24,9,2,2,1,0,1,99883.36,0.0,40.0,1,1
40.0,4,168118.77,9,2,3,1,0,1,0.0,0.0,40.0,1,1
40.0,2,99183.41,16,2,7,1,0,0,0.0,0.0,47.182808,1,1
37.0,2,235100.69,9,2,2,1,0,0,0.0,0.0,40.0,1,1
49.0,4,193636.53,9,2,3,1,0,0,0.0,0.0,55.0,1,1
34.0,4,228044.7,10,2,3,1,0,0,0.0,0.0,40.0,1,1
50.0,1,147720.12,14,2,6,1,0,0,11519.894,0.0,55.0,1,1
57.0,4,50783.266,14,2,6,1,0,0,0.0,0.0,50.0,1,1
31.0,4,123298.27,9,2,3,1,0,0,0.0,0.0,40.0,1,1
38.0,4,237133.9,12,2,6,1,0,0,0.0,0.0,45.0,1,1
54.0,6,77896.14,14,2,6,1,0,0,99853.45,0.0,55.0,1,1
31.0,4,406493.94,13,2,6,1,0,0,0.0,0.0,46.352066,1,1
47.0,4,231802.2,9,-1,6,2,0,0,0.0,0.0,50.0,1,1
33.0,4,215311.08,13,2,6,1,0,1,0.0,0.0,50.0,1,1
52.0,4,225609.38,11,2,2,1,0,0,0.0,0.0,45.0,1,1
39.0,4,301009.8,9,2,3,1,0,0,0.0,0.0,40.0,1,1
52.0,4,154265.7,15,2,7,1,0,0,0.0,0.0,50.0,1,1
67.0,4,221761.72,9,2,3,1,0,0,7389.6943,0.0,20.0,1,1
29.0,4,32321.56,9,2,2,1,0,0,7053.6475,0.0,40.0,1,1
49.0,4,257280.78,9,2,2,1,0,0,0.0,0.0,1.003183,1,1
55.0,4,195434.69,14,2,7,1,0,0,6514.1533,0.0,40.0,1,1
37.0,1,124967.36,13,2,7,1,-1,0,12754.974,0.0,70.0,1,1
61.0,4,352662.7,15,2,5,1,0,0,69797.28,0.0,25.0,1,1
38.0,4,558223.4,9,2,3,1,0,0,0.0,0.0,50.0,1,1
31.0,4,199721.27,13,2,7,1,0,0,0.0,0.0,45.0,1,1
44.0,6,171706.44,15,2,2,1,0,0,9914.2705,0.0,50.0,1,1
36.0,3,125562.32,9,2,2,1,0,0,0.0,0.0,40.0,1,1
38.0,4,99371.195,13,-1,6,0,0,1,0.0,0.0,50.0,1,1
44.127266,5,327778.2,14,2,7,1,-1,1,13786.662,0.0,40.0,1,1
40.0,4,162727.62,13,2,2,1,0,0,0.0,0.0,45.0,1,1
41.0,4,170991.52,9,2,2,1,0,0,0.0,0.0,40.0,1,1
32.0,1,233138.06,13,2,7,1,0,0,0.0,0.0,53.132656,1,1
35.0,4,49071.945,13,2,5,1,0,0,0.0,1986.1042,40.0,1,1
36.0,4,120937.6,10,0,6,0,0,1,0.0,0.0,55.0,1,1
29.0,4,142081.33,10,2,7,1,0,0,3861.7773,0.0,30.0,1,1
32.0,4,55044.492,13,2,7,1,0,0,0.0,0.0,40.0,1,1
41.0,1,34653.562,13,2,5,1,0,0,0.0,0.0,40.0,1,1
47.0,4,76728.49,9,2,2,1,0,0,5547.933,0.0,40.0,1,1
32.0,4,197866.12,13,2,6,1,0,0,0.0,0.0,50.0,1,1
46.0,1,189477.77,16,2,7,1,1,1,0.0,0.0,40.0,1,1
39.0,4,174734.64,9,2,3,1,0,0,17008.28,0.0,40.0,1,1
44.0,5,98967.16,13,2,6,1,0,0,0.0,0.0,40.0,1,1
49.0,4,133200.27,11,2,6,1,0,0,0.0,0.0,50.0,1,1
51.0,5,176702.52,9,2,2,1,0,0,0.0,0.0,55.0,1,1
43.0,4,179662.28,8,2,2,1,0,0,0.0,0.0,40.0,1,1
51.0,4,46959.22,13,-1,6,0,0,0,0.0,0.0,50.0,1,1
32.0,4,148392.48,12,2,3,1,0,0,0.0,0.0,48.0,1,1
37.0,4,249871.62,11,2,5,1,0,0,90277.52,0.0,50.0,1,1
30.0,4,336257.0,12,2,2,1,0,0,0.0,0.0,55.0,1,1
44.0,4,131318.14,13,-1,7,0,0,1,0.0,0.0,40.0,1,1
63.0,5,177594.77,9,2,6,1,0,0,0.0,1731.7875,45.0,1,1
35.0,1,45795.062,9,2,3,1,0,0,0.0,0.0,40.0,1,1
47.0,6,93903.52,13,2,6,1,0,0,9934.32,0.0,40.0,1,1
56.0,4,109976.41,13,2,6,1,0,0,0.0,0.0,20.0,1,1
38.0,4,173555.6,9,2,3,1,0,0,0.0,0.0,40.0,1,1
42.0,4,224576.4,13,2,6,1,0,0,0.0,0.0,50.0,0,1
41.0,5,112853.984,13,2,7,1,0,0,5013.0,0.0,65.0,1,1
55.0,4,295419.8,14,-1,7,0,0,0,0.0,0.0,40.0,1,1
58.0,4,195635.38,9,2,2,1,0,0,99771.13,0.0,40.0,1,1
45.0,4,229759.12,10,-1,2,2,0,0,0.0,0.0,40.0,1,1
40.0,4,174835.86,12,2,6,1,0,1,0.0,0.0,42.0,1,1
37.0,4,375257.2,10,2,3,1,0,1,0.0,0.0,30.0,1,1
53.682865,4,156183.06,15,-1,7,2,0,0,7410.0107,0.0,45.0,0,1
48.0,1,269860.62,13,0,7,2,0,0,9557.315,0.0,40.0,1,1
39.0,4,43678.71,12,2,2,1,0,0,7046.1777,0.0,70.0,1,1
35.0,4,187694.27,12,2,2,1,0,0,82337.93,0.0,40.0,0,1
45.0,2,209434.14,14,2,7,1,0,0,0.0,0.0,45.0,1,1
41.0,2,277922.88,10,2,3,1,0,1,0.0,0.0,20.0,1,1
56.0,4,265355.66,9,2,2,1,0,0,0.0,0.0,40.0,1,1
44.0,4,193850.45,10,2,3,1,0,0,0.0,0.0,50.0,1,1
55.0,4,189491.56,9,2,2,1,0,0,9862.303,0.0,60.0,1,1
42.0,3,195656.5,10,2,3,1,1,0,0.0,2143.0205,55.0,1,1
59.0,4,66842.68,10,2,3,1,0,0,0.0,0.0,40.0,1,1
62.0,2,57485.832,9,2,2,1,0,0,0.0,0.0,60.0,1,1
52.0,4,191301.05,14,2,7,1,0,0,14032.258,0.0,40.0,1,1
44.0,4,166539.22,9,2,3,1,0,0,0.0,0.0,40.0,1,1
67.0,6,153075.1,16,2,6,1,0,0,0.0,0.0,60.0,0,1
51.0,4,151753.75,10,2,3,1,0,0,94058.62,0.0,24.0,1,1
44.0,4,176386.1,10,2,3,1,0,0,0.0,0.0,45.0,1,1
43.0,4,338565.84,10,2,2,1,0,0,0.0,0.0,50.0,1,1
57.0,3,71419.37,9,2,2,1,0,1,0.0,0.0,40.0,1,1
45.0,4,226431.08,9,2,3,1,0,0,0.0,0.0,40.0,0,1
47.0,4,249084.34,10,2,5,1,0,0,0.0,0.0,40.0,1,1
41.0,4,195287.27,14,2,7,1,0,0,91588.055,0.0,93.704704,1,1
49.77096,4,85076.76,14,2,7,1,0,0,0.0,0.0,40.0,1,1
44.0,4,104133.26,13,-1,7,0,0,0,7485.232,0.0,40.0,1,1
39.0,4,112006.29,11,2,6,1,0,1,5013.0,0.0,40.0,1,1
40.0,6,139034.16,10,2,3,1,0,0,0.0,0.0,40.0,1,1
45.0,4,198152.42,10,2,2,1,0,0,0.0,0.0,40.0,1,1
60.0,3,123536.445,3,2,2,1,0,0,0.0,0.0,40.0,0,1
60.0,5,23981.43,9,2,1,1,0,0,5064.4536,0.0,40.0,1,1
41.0,5,333620.53,13,2,7,1,0,0,0.0,0.0,50.0,1,1
41.0,4,107695.69,13,2,4,1,0,0,0.0,0.0,40.0,1,1
29.390577,4,386460.94,13,2,6,1,0,1,0.0,0.0,40.0,1,1
70.795586,5,210113.14,9,2,1,1,0,0,0.0,2168.9348,87.50733,1,1
51.838196,4,199630.1,10,2,2,1,0,0,0.0,0.0,40.0,1,1
55.0,4,217530.05,9,2,3,1,0,0,0.0,0.0,40.0,1,1
28.0,4,162833.61,13,2,6,1,0,0,14296.634,0.0,50.0,1,1
46.0,5,287894.78,8,2,1,1,0,0,24640.047,0.0,30.0,1,1
46.143215,4,234361.06,14,2,6,1,0,0,0.0,0.0,77.46169,1,1
40.0,2,114098.445,10,2,4,1,0,0,0.0,0.0,40.0,1,1
38.0,4,235295.25,9,2,2,1,1,0,0.0,0.0,40.0,1,1
22.0,4,349688.78,9,2,5,1,0,1,0.0,0.0,21.188845,1,1
43.0,6,494298.56,13,2,6,1,0,0,0.0,0.0,40.0,1,1
46.0,4,87113.63,9,-1,2,0,0,1,0.0,0.0,40.0,1,1
34.0,4,40393.53,13,2,6,1,0,0,0.0,0.0,55.0,1,1
46.0,1,142199.42,13,2,6,1,0,0,5013.0,0.0,40.0,1,1
37.0,4,59978.54,9,2,3,1,0,0,0.0,1876.3346,48.0,1,1
44.0,4,44433.242,15,2,6,1,-1,0,12576.931,0.0,40.0,1,1
33.0,6,186221.52,10,2,3,1,0,0,0.0,0.0,60.0,1,1
55.594715,4,139416.02,9,2,2,1,0,0,0.0,0.0,50.0,1,1
70.0,6,134513.33,10,2,6,1,0,0,0.0,0.0,60.0,1,1
49.48332,5,57229.81,16,-1,7,0,0,1,95995.19,0.0,45.0,1,1
59.0,4,194227.9,14,2,7,1,0,0,0.0,0.0,45.0,1,1
37.0,1,247260.78,14,2,7,1,0,1,0.0,0.0,40.0,1,1
43.797222,1,231042.48,10,2,4,1,0,0,0.0,0.0,40.0,1,1
42.0,4,44142.734,10,2,3,1,0,0,0.0,0.0,44.0,1,1
39.0,2,190757.22,16,2,5,1,0,0,5013.0,0.0,45.0,1,1
49.0,2,179958.64,13,-1,6,0,1,1,0.0,0.0,48.0,1,1
27.0,6,155802.48,13,0,7,0,0,0,0.0,0.0,60.0,1,1
46.0,4,141631.47,13,2,6,1,0,0,0.0,0.0,40.0,1,1
35.0,4,291649.97,9,0,2,2,1,0,0.0,0.0,40.0,1,1
31.0,1,201646.2,12,2,2,1,0,0,0.0,0.0,40.0,1,1
49.0,4,205890.28,11,-1,7,2,0,1,0.0,0.0,50.0,1,1
37.0,4,198351.44,9,0,3,0,0,0,7076.946,0.0,40.0,1,1
41.0,1,249556.48,14,2,7,1,0,0,0.0,0.0,40.0,1,1
46.0,4,109262.17,16,2,7,1,0,0,82107.03,0.0,60.0,1,1
46.0,2,215397.3,10,2,3,1,0,0,0.0,0.0,40.0,1,1
47.0,0,283504.03,13,2,3,1,0,0,38180.5,0.0,55.0,1,1
68.0,4,238023.28,9,2,6,1,0,0,0.0,0.0,40.0,1,1
51.0,4,279285.2,11,-1,3,0,0,1,0.0,0.0,20.0,1,1
60.0,3,128594.79,10,2,6,1,0,0,0.0,0.0,40.0,1,1
52.0,5,91936.15,14,-1,7,2,0,1,0.0,0.0,40.0,1,1
39.0,4,89967.86,9,2,2,1,0,0,12805.437,0.0,40.0,1,1
54.0,4,244771.25,9,-1,2,0,0,0,13084.288,0.0,56.0,1,1
86.73121,4,115381.164,10,2,6,1,0,0,0.0,0.0,15.0,1,1
47.0,4,179232.47,6,2,3,1,0,0,77437.49,0.0,75.0,1,1
50.0,4,62779.477,10,2,6,1,0,0,0.0,0.0,55.0,1,1
40.0,4,82315.37,9,2,5,1,0,0,0.0,0.0,44.0,1,1
44.0,6,138485.45,10,2,3,1,0,0,0.0,0.0,52.965046,1,1
51.0,4,30004.352,5,2,2,1,0,0,0.0,0.0,40.0,1,1
44.0,2,170974.36,14,-1,6,0,0,0,0.0,0.0,45.0,1,1
41.0,5,319562.16,14,2,6,1,0,0,0.0,0.0,48.0,1,1
46.0,4,175943.45,10,2,6,1,0,0,0.0,0.0,50.0,1,1
43.0,3,482526.5,12,2,3,1,0,0,0.0,0.0,40.0,1,1
25.0,4,86386.195,9,2,3,1,0,1,0.0,0.0,40.0,0,1
50.0,1,196348.06,14,2,7,1,0,0,0.0,1964.5929,40.0,1,1
33.0,4,53823.28,13,2,7,1,-1,0,0.0,0.0,55.0,1,1
47.0,6,113668.76,9,0,3,0,0,0,0.0,0.0,50.0,1,1
36.0,4,213669.86,13,2,6,1,0,0,0.0,0.0,50.0,1,1
69.0,4,155440.48,16,2,7,1,0,0,58624.945,0.0,40.0,1,1
42.0,4,198785.77,9,2,2,1,0,0,0.0,0.0,55.0,1,1
57.0,4,227723.72,9,2,6,1,0,1,0.0,0.0,40.0,1,1
38.0,2,221178.1,10,2,6,1,0,0,0.0,1739.5361,40.0,1,1
57.0,4,164307.36,13,2,3,1,0,0,7942.106,0.0,40.0,1,1
50.0,4,123241.04,10,2,5,1,0,0,0.0,0.0,40.0,1,1
44.0,4,214728.53,14,-1,6,2,0,1,95782.14,0.0,40.0,0,1
37.0,4,248035.48,9,2,3,1,0,0,4408.1772,0.0,50.0,1,1
47.0,4,45043.098,10,2,3,1,0,0,0.0,0.0,65.0,1,1
60.0,2,87331.03,10,2,6,1,-1,0,0.0,0.0,40.0,1,1
45.0,4,171464.64,11,2,7,1,0,0,0.0,0.0,40.0,1,1
63.0,5,203792.45,14,2,2,1,1,0,97149.336,0.0,40.0,1,1
32.0,2,180192.94,16,2,5,1,0,0,0.0,0.0,48.0,1,1
39.0,4,334173.0,13,2,3,1,0,1,0.0,1983.669,50.0,1,1
49.0,4,118882.5,10,2,2,1,0,0,10480.455,0.0,50.0,1,1
59.0,5,129578.664,13,2,6,1,0,0,0.0,0.0,35.0,1,1
40.0,1,210795.2,10,2,6,1,0,0,0.0,0.0,50.0,1,1
57.0,4,239454.86,10,2,1,1,0,0,0.0,0.0,40.0,1,1
58.0,4,333302.75,13,2,7,1,0,1,27760.62,0.0,65.39022,1,1
52.0,4,261804.53,10,-1,7,2,0,1,0.0,0.0,40.0,0,1
39.0,4,407622.88,10,2,2,1,0,0,0.0,0.0,50.0,1,1
49.0,4,152175.14,14,2,6,1,0,0,0.0,0.0,48.0,1,1
27.0,4,221655.72,9,2,6,1,0,0,0.0,0.0,45.0,1,1
40.0,4,63982.215,13,2,6,1,0,0,0.0,1773.8766,45.0,1,1
41.0,2,31285.242,13,2,5,1,0,0,0.0,0.0,50.0,1,1
57.0,4,168096.9,14,2,7,1,0,0,14985.546,0.0,55.0,1,1
45.0,1,112275.48,11,2,7,1,0,0,0.0,0.0,15.835919,1,1
65.0,4,102245.016,9,2,2,1,0,0,4650.0,0.0,40.0,1,1
55.0,3,99736.25,10,2,4,1,0,0,0.0,0.0,40.0,1,1
50.0,4,141073.69,9,2,3,1,0,1,0.0,0.0,45.0,1,1
57.0,2,212452.25,9,2,2,1,0,0,59957.15,0.0,30.0,1,1
53.0,6,143127.83,14,2,6,1,0,0,0.0,0.0,55.0,1,1
37.0,4,342779.28,9,-1,3,2,0,1,0.0,0.0,45.0,1,1
44.0,4,216621.97,10,2,2,1,1,0,0.0,0.0,40.0,1,1
29.0,4,119788.04,13,0,6,0,0,1,0.0,0.0,40.0,1,1
47.0,5,66299.19,13,2,2,1,0,0,0.0,0.0,48.0,1,1
62.0,5,150953.83,10,2,7,1,0,0,0.0,0.0,20.0,1,1
66.0,4,213576.47,13,2,7,1,0,0,0.0,0.0,40.0,1,1
51.0,4,216835.2,5,2,3,1,0,0,11739.537,0.0,40.0,1,1
26.0,4,185407.5,13,2,6,1,0,0,0.0,0.0,60.0,1,1
34.0,4,79111.086,9,2,2,1,0,0,0.0,0.0,60.0,0,1
40.0,3,196778.84,13,2,2,1,0,0,0.0,0.0,60.0,1,1
39.0,1,185379.34,12,2,5,1,0,0,0.0,0.0,40.0,1,1
38.0,4,33988.41,9,2,3,1,0,0,0.0,0.0,40.0,1,1
42.0,6,180815.92,15,2,6,1,0,0,0.0,0.0,40.0,1,1
45.0,4,194536.81,9,2,2,1,0,0,0.0,0.0,40.0,1,1
52.0,4,272544.22,10,2,3,1,0,0,0.0,0.0,40.0,1,1
41.0,5,178616.58,10,2,3,1,0,0,0.0,0.0,45.0,1,1
39.0,1,32737.762,5,0,1,2,0,0,0.0,0.0,50.0,1,1
30.0,4,183789.1,9,2,6,1,0,0,0.0,0.0,55.0,1,1
35.0,4,22591.842,10,2,2,1,0,0,5410.5884,1600.6124,40.0,1,1
45.0,1,49061.02,9,2,3,1,0,0,0.0,0.0,55.0,1,1
39.0,4,164719.36,16,2,7,1,0,0,7325.491,0.0,65.0,1,1
42.0,4,259935.8,10,2,3,1,0,0,0.0,0.0,50.0,1,1
31.0,4,69852.766,13,2,7,1,0,0,0.0,0.0,72.0,1,1
54.687893,1,202791.84,10,2,3,1,0,0,0.0,0.0,40.0,1,1
54.0,4,152360.52,10,2,3,1,0,0,0.0,0.0,70.0,1,1
25.0,6,295302.53,10,-1,2,0,0,0,0.0,0.0,40.0,1,1
54.0,4,241528.55,9,2,6,1,0,0,0.0,0.0,40.0,1,1
50.0,5,405924.94,9,1,1,2,1,0,0.0,0.0,38.0,1,1
55.0,4,174999.88,9,2,2,1,0,0,0.0,0.0,40.0,1,1
51.0,4,106315.14,11,2,7,1,0,0,0.0,0.0,40.0,1,1
71.41938,5,368115.8,10,2,7,1,0,0,2803.187,0.0,20.0,1,1
31.0,4,308915.6,11,2,7,1,0,0,99999.0,0.0,40.0,1,1
20.0,4,228992.86,10,2,2,1,0,0,0.0,0.0,40.0,1,1
51.0,6,152194.61,9,2,2,1,0,0,0.0,0.0,50.0,1,1
36.0,4,293576.97,10,2,2,1,0,0,0.0,0.0,50.0,1,1
49.0,4,187764.27,13,2,6,1,0,0,2370.699,0.0,55.0,1,1
52.0,5,208896.73,13,2,7,1,0,0,8414.186,0.0,48.0,1,1
50.0,2,181257.73,11,0,5,2,0,0,0.0,0.0,40.0,1,1
40.0,4,200408.83,13,2,1,1,1,0,0.0,0.0,40.0,1,1
51.0,2,107873.766,14,2,6,1,0,0,20291.436,0.0,45.0,1,1
34.0,4,198036.34,10,2,6,1,0,0,0.0,0.0,80.0,1,1
56.0,1,112031.24,14,2,7,1,0,0,0.0,0.0,40.0,1,1
52.0,1,288192.97,16,2,7,1,0,0,0.0,0.0,40.0,1,1
37.0,4,216337.6,13,2,3,1,0,0,15310.933,0.0,55.636833,1,1
