age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39.0,4,174484.64,9,-1,3,2,0,0,0.0,0.0,20.0,1,0
24.0,4,438082.2,9,0,3,0,0,0,0.0,0.0,40.0,1,0
42.0,4,191207.44,11,-1,6,0,0,1,0.0,0.0,40.0,1,0
57.0,6,248715.08,9,2,3,1,0,0,0.0,0.0,60.0,1,0
30.0,4,218122.22,10,0,2,2,0,0,0.0,0.0,35.0,1,0
26.0,4,284264.44,2,2,3,1,0,0,0.0,0.0,40.0,0,0
38.0,4,357391.9,10,-1,7,2,0,1,0.0,0.0,15.0,1,0
24.0,4,220924.53,13,0,3,3,0,1,0.0,0.0,40.0,1,0
26.0,4,125970.234,11,0,7,0,0,0,0.0,0.0,56.0,1,0
39.0,4,99188.65,12,2,6,1,0,0,0.0,0.0,41.92268,1,0
65.67215,4,123353.05,13,2,4,1,0,0,0.0,0.0,65.0,1,0
28.0,4,113335.625,9,0,2,3,0,0,0.0,0.0,40.0,1,0
21.0,4,188004.42,12,0,3,3,0,1,0.0,0.0,40.0,1,0
29.0,4,123499.86,10,0,3,3,0,1,0.0,0.0,40.0,1,0
51.0,1,116822.81,3,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,4,126614.11,10,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,4,211652.58,12,0,7,3,0,1,0.0,0.0,65.0,1,0
51.0542,4,98052.555,9,2,3,1,0,0,0.0,0.0,50.0,1,0
29.0,4,102088.06,5,2,2,1,0,0,0.0,0.0,50.0,1,0
53.0,4,140042.27,9,-1,3,2,0,1,0.0,0.0,43.471165,1,0
41.0,4,112007.51,9,2,2,1,0,0,0.0,0.0,45.293,1,0
47.0,4,152892.0,13,2,3,1,1,1,0.0,0.0,40.0,0,0
32.0,4,30507.12,10,0,3,0,0,1,0.0,0.0,48.0,1,0
59.0,4,411884.94,13,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,4,319686.06,10,0,6,0,0,0,0.0,0.0,50.0,1,0
22.0,4,243749.47,11,0,2,3,0,0,0.0,0.0,30.0,1,0
38.0,4,302225.94,10,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,346040.8,14,0,7,0,0,0,0.0,0.0,40.0,1,0
26.0,4,59279.297,7,0,7,0,0,1,0.0,0.0,40.0,1,0
63.0,4,67770.29,9,0,2,2,1,0,0.0,0.0,52.771263,1,0
42.0,4,250979.03,9,0,2,0,0,0,0.0,0.0,40.0,1,0
59.0,4,119126.016,9,2,2,1,0,0,5013.0,0.0,40.0,1,0
18.0,4,120762.48,9,0,3,0,0,0,0.0,0.0,30.0,1,0
25.0,4,265535.62,13,0,3,3,0,1,0.0,0.0,40.0,1,0
55.0,5,205652.69,10,2,3,1,0,0,0.0,0.0,50.0,1,0
24.0,4,24974.227,9,0,3,2,-1,1,0.0,0.0,40.0,1,0
33.0,4,267888.3,9,-1,3,2,0,1,0.0,0.0,40.0,0,0
39.0,3,171306.94,9,2,2,1,1,0,0.0,0.0,40.0,1,0
35.0,4,112290.164,9,-1,2,3,-1,0,0.0,0.0,40.0,0,0
27.0,4,126203.09,9,0,2,3,0,0,0.0,0.0,20.0,1,0
49.0,4,137892.84,10,-1,2,2,0,1,0.0,0.0,15.0,1,0
52.0,4,257094.02,9,2,3,1,0,0,0.0,0.0,40.0,1,0
25.0,4,90475.875,13,0,3,0,-1,1,2054.3018,0.0,45.0,0,0
47.0,4,236953.48,10,-1,3,2,0,1,0.0,0.0,32.0,1,0
26.0,4,341782.38,13,0,5,2,1,0,0.0,0.0,40.0,1,0
64.25375,1,184058.42,9,2,4,1,0,0,0.0,0.0,40.0,1,0
19.0,4,113233.45,10,0,2,3,0,0,0.0,0.0,35.0,1,0
64.0,1,183832.17,10,-1,3,0,0,1,0.0,0.0,36.0,1,0
30.0,4,189213.03,9,2,3,1,0,0,3270.137,0.0,50.0,1,0
43.024147,4,227422.48,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
47.0,2,138699.66,13,2,6,1,0,0,0.0,0.0,40.0,1,0
47.0,4,30582.65,9,2,2,1,0,0,0.0,1974.3229,40.0,1,0
38.0,4,398416.5,13,-1,3,2,1,1,0.0,0.0,40.0,1,0
56.97815,4,88678.36,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
20.0,4,180250.42,10,0,2,3,0,1,0.0,0.0,35.0,1,0
73.0,2,236387.97,1,0,3,0,0,0,0.0,0.0,20.0,1,0
19.0,4,83768.56,9,0,3,0,0,1,0.0,0.0,25.0,1,0
30.0,4,283710.28,13,0,2,0,0,0,0.0,0.0,40.0,1,0
34.0,4,235629.12,9,0,2,0,0,0,0.0,0.0,40.0,1,0
17.0,4,214293.19,8,0,2,3,0,0,0.0,0.0,15.0,1,0
57.0,4,176860.25,9,2,2,1,0,0,0.0,0.0,50.0,1,0
53.0,4,248841.75,9,2,2,1,0,0,0.0,0.0,55.0,1,0
43.0,4,201884.11,7,-1,3,3,0,0,0.0,0.0,43.214386,1,0
41.0,4,258291.08,9,2,2,1,0,0,0.0,0.0,50.0,1,0
63.0,4,166009.9,9,2,2,1,0,0,0.0,0.0,30.0,1,0
66.0,4,172513.0,13,-1,6,0,0,1,0.0,0.0,50.0,1,0
22.0,4,158877.02,13,0,3,3,0,0,0.0,0.0,15.0,1,0
21.0,4,201155.3,10,0,3,3,0,1,0.0,0.0,40.0,1,0
23.0,4,168049.31,9,0,7,3,0,0,0.0,0.0,40.0,1,0
42.0,4,306310.16,2,2,1,1,-1,0,0.0,0.0,30.0,0,0
23.0,5,164801.45,10,0,3,3,0,0,0.0,0.0,50.0,1,0
29.0,4,35823.207,11,-1,6,0,0,0,0.0,0.0,40.0,1,0
27.506323,4,115345.03,9,0,2,3,0,1,0.0,0.0,50.0,1,0
56.0,4,137530.69,11,0,2,0,0,1,0.0,0.0,24.296923,1,0
33.13091,4,100356.91,13,0,5,0,0,1,0.0,0.0,50.0,1,0
32.0,4,176187.2,10,-1,5,2,0,1,0.0,0.0,40.0,1,0
57.0,5,187708.89,9,-1,2,0,0,1,0.0,0.0,30.0,1,0
18.0,5,160497.52,7,0,2,3,0,0,0.0,0.0,20.0,1,0
47.680145,4,198834.06,9,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,44050.145,10,0,3,3,-1,0,0.0,0.0,40.0,1,0
52.0,4,128484.65,9,-1,2,0,-1,0,0.0,0.0,40.0,0,0
43.0,4,140157.56,11,2,5,1,0,0,0.0,0.0,52.0,1,0
40.0,4,290298.6,4,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,107775.664,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
45.0,5,143418.25,10,2,3,1,0,1,0.0,0.0,45.0,1,0
47.787247,4,55732.586,9,-1,2,3,0,0,2897.939,0.0,40.0,1,0
22.0,4,73242.96,10,0,3,0,0,1,0.0,0.0,40.0,1,0
26.0,4,240918.52,4,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,110195.1,13,0,5,0,0,1,0.0,0.0,40.0,1,0
38.0,4,117689.83,13,0,3,0,1,1,0.0,0.0,40.0,1,0
49.0,1,192027.8,4,2,2,1,0,0,0.0,0.0,44.0,1,0
33.0,4,139310.14,10,0,3,0,0,1,0.0,0.0,60.0,1,0
43.0,4,144357.23,2,-1,2,0,0,1,0.0,0.0,12.135462,1,0
28.0,4,238001.02,9,-1,7,2,0,1,0.0,0.0,40.0,1,0
31.0,4,33067.93,5,-1,4,2,0,0,0.0,0.0,40.0,1,0
46.0,6,323294.53,13,-1,3,2,1,1,0.0,1876.0,40.0,0,0
58.0,6,195657.4,13,-1,3,0,0,1,0.0,0.0,50.0,1,0
40.0,4,164569.28,9,-1,5,0,0,1,0.0,0.0,40.0,1,0
46.0,4,274832.1,10,2,2,1,0,0,0.0,0.0,20.0,1,0
72.8147,4,135322.84,11,2,2,1,0,0,0.0,0.0,40.0,1,0
54.0,4,18048.732,12,0,3,3,0,1,0.0,0.0,40.0,1,0
62.0,4,169059.27,10,2,7,1,1,0,0.0,0.0,40.0,1,0
19.0,4,169735.23,10,0,3,3,-1,1,0.0,0.0,24.0,1,0
62.0,6,153013.45,12,2,6,1,0,0,0.0,0.0,40.0,1,0
33.0,4,195340.02,10,2,3,1,0,0,0.0,0.0,50.87862,1,0
27.0,4,230329.58,9,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,5,236678.0,13,2,6,1,0,0,0.0,0.0,70.0,1,0
28.0,4,165710.64,9,0,7,0,0,1,0.0,0.0,15.0,1,0
45.0,4,355759.28,9,2,2,1,0,0,0.0,0.0,25.0,1,0
31.0,4,94558.77,9,0,3,2,0,1,0.0,0.0,40.0,1,0
23.0,4,60741.902,9,0,2,2,0,1,0.0,0.0,50.0,1,0
76.37951,5,289676.84,9,2,1,1,0,0,0.0,0.0,45.0,1,0
56.93994,4,210222.73,9,2,2,1,0,0,0.0,0.0,40.0,1,0
63.0,1,224659.44,10,2,2,1,0,0,0.0,0.0,15.0,1,0
50.0,4,207661.4,9,-1,2,2,0,1,0.0,0.0,27.027115,1,0
20.0,4,113363.83,6,0,3,3,0,0,0.0,1993.2695,40.0,1,0
53.0,4,178424.16,10,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,1,99228.625,13,-1,7,2,1,1,0.0,0.0,48.0,1,0
20.0,4,45289.344,10,0,2,3,0,0,0.0,0.0,35.0,1,0
28.0,4,201183.56,13,2,3,1,0,0,0.0,0.0,47.09085,1,0
43.0,4,109717.24,9,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,215530.72,13,0,6,0,1,0,0.0,0.0,40.0,1,0
27.0,4,107530.03,9,0,3,0,0,0,0.0,0.0,40.0,1,0
62.0,1,250261.58,6,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,285563.72,8,2,2,1,0,0,0.0,0.0,20.0,1,0
46.0,4,774711.3,6,-1,1,0,1,1,0.0,0.0,30.0,0,0
27.0,4,107375.65,10,0,2,0,0,1,0.0,0.0,45.0,1,0
19.0,4,451409.3,9,0,1,3,0,0,0.0,0.0,40.0,0,0
45.0,4,397964.44,9,2,1,1,1,0,0.0,0.0,50.0,1,0
38.270844,3,380323.6,9,2,2,1,1,0,0.0,0.0,40.0,1,0
40.0,5,126048.836,9,2,2,1,0,0,0.0,0.0,35.0,1,0
33.0,4,411013.94,14,2,3,1,0,0,0.0,0.0,40.0,1,0
26.0,4,328875.25,9,0,7,3,0,0,0.0,0.0,40.0,1,0
21.0,4,231108.52,9,0,3,3,1,1,0.0,0.0,40.0,1,0
38.0,4,50947.598,13,0,2,2,0,0,0.0,0.0,50.0,1,0
51.0,4,232824.88,13,-1,3,2,0,1,0.0,0.0,40.0,1,0
27.0,4,180382.44,1,0,1,0,-1,0,0.0,0.0,50.0,0,0
58.0,4,165037.22,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
61.0,4,314245.78,5,-1,2,0,0,1,0.0,0.0,15.0,1,0
42.0,5,198212.25,9,2,3,1,-1,1,0.0,0.0,55.0,1,0
35.0,4,226847.12,9,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,44337.008,9,0,2,0,0,0,0.0,0.0,43.0,1,0
46.0,4,32735.29,13,-1,2,0,0,0,0.0,0.0,60.0,1,0
20.0,4,175888.34,9,0,2,3,0,0,0.0,0.0,40.0,1,0
35.0,4,97102.36,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
18.0,4,76955.81,7,0,2,0,0,0,0.0,0.0,35.0,1,0
36.0,4,277794.88,10,0,2,0,0,0,0.0,0.0,52.0,1,0
45.0,4,350302.16,3,2,2,1,0,0,0.0,0.0,50.0,0,0
38.0,4,394347.94,10,-1,3,0,0,1,0.0,0.0,20.0,1,0
29.0,4,144056.67,10,-1,2,2,0,0,0.0,0.0,55.0,1,0
19.0,4,187463.89,10,0,2,3,1,1,0.0,0.0,24.0,1,0
73.0,4,272776.44,7,-1,6,0,0,0,0.0,0.0,50.0,1,0
40.99372,4,265069.94,9,-1,2,0,0,0,0.0,0.0,35.0,1,0
71.63996,4,160007.73,9,2,3,1,0,0,0.0,0.0,25.0,1,0
30.0,4,99995.1,13,-1,3,2,-1,0,0.0,0.0,55.0,1,0
31.0,4,216882.84,10,1,3,0,0,1,0.0,0.0,40.0,1,0
70.0,4,102608.57,5,2,2,1,1,0,0.0,0.0,40.0,1,0
57.0,4,88560.12,9,0,3,2,0,1,0.0,0.0,20.0,0,0
17.0,4,384163.62,8,0,2,3,1,0,0.0,0.0,16.0,1,0
51.0,4,186289.94,9,2,2,1,0,0,0.0,0.0,40.0,1,0
51.0,4,308661.78,9,2,3,1,0,0,0.0,0.0,50.0,0,0
22.0,4,204196.56,10,0,2,2,0,1,0.0,0.0,35.0,1,0
48.0,4,258136.31,13,2,3,1,0,0,0.0,0.0,40.0,1,0
26.0,4,193612.9,9,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,218197.1,10,0,3,3,1,0,0.0,0.0,30.0,1,0
47.0,4,141808.48,9,2,6,1,0,0,0.0,0.0,40.0,1,0
21.0,4,176833.53,10,0,3,3,0,0,0.0,0.0,40.0,1,0
41.0,4,211728.06,9,2,3,1,0,0,0.0,0.0,40.0,1,0
48.0,4,329230.47,9,2,6,1,0,0,0.0,0.0,40.0,1,0
20.0,4,257448.28,10,0,3,3,0,0,0.0,0.0,40.0,1,0
20.0,4,356455.5,9,0,2,3,0,0,0.0,0.0,33.188164,1,0
47.0,1,77464.63,14,0,7,0,0,0,0.0,0.0,40.0,1,0
31.0,6,146231.61,9,0,2,3,0,0,0.0,0.0,50.0,1,0
56.0,4,86390.086,13,2,6,1,0,0,0.0,0.0,60.0,1,0
23.0,4,123294.46,6,-1,3,2,0,1,0.0,0.0,35.0,1,0
30.0,4,328081.4,10,0,5,0,1,1,0.0,2047.9323,40.0,1,0
29.0,4,231680.5,10,0,3,2,0,1,0.0,0.0,40.0,1,0
24.0,4,215174.62,14,0,3,3,0,1,0.0,0.0,40.0,1,0
30.0,5,329320.16,10,0,2,0,0,0,0.0,0.0,40.0,1,0
18.0,4,165663.48,7,0,3,3,0,0,0.0,0.0,24.0,1,0
19.958923,4,198584.7,10,0,3,3,0,1,0.0,0.0,30.0,1,0
62.0,4,79846.31,4,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,52505.727,14,0,7,2,0,1,0.0,0.0,55.0,1,0
21.0,4,226323.86,10,0,2,0,0,0,0.0,0.0,38.876827,0,0
47.0,4,78732.49,10,2,2,1,0,0,0.0,0.0,52.0,1,0
31.0,4,158907.55,10,0,2,0,0,0,0.0,0.0,40.0,1,0
65.0,4,138233.61,14,2,3,1,0,1,0.0,0.0,24.433977,1,0
31.0,4,131995.23,9,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,421499.12,10,0,5,0,1,0,3935.3281,0.0,40.0,1,0
19.0,4,370755.84,10,0,2,0,0,0,0.0,0.0,40.0,1,0
38.0,4,155486.3,9,1,2,0,0,0,0.0,0.0,50.0,1,0
80.95701,4,179547.72,6,2,2,1,0,0,0.0,0.0,40.0,1,0
28.0,4,163243.48,13,0,3,3,0,1,0.0,0.0,40.0,1,0
28.0,4,482046.97,11,2,2,1,1,0,0.0,0.0,40.0,1,0
35.0,4,128953.96,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
27.0,4,199826.47,9,0,2,3,0,0,0.0,0.0,40.0,1,0
48.0,4,214673.95,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
34.0,4,137937.02,4,0,2,0,0,0,0.0,1728.0424,40.0,1,0
37.0,4,173541.62,9,2,2,1,0,0,0.0,0.0,46.999626,1,0
47.0,4,194683.23,10,-1,7,0,0,0,0.0,0.0,40.0,1,0
26.0,4,100545.6,9,-1,2,2,0,1,0.0,0.0,45.0,1,0
29.0,4,99194.93,13,0,7,0,0,1,0.0,0.0,45.0,1,0
27.0,4,77264.89,9,0,3,0,1,1,0.0,0.0,40.0,1,0
72.0,4,97268.21,4,2,2,1,0,0,0.0,1632.0732,16.0,1,0
45.0,4,106579.375,9,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,202144.06,10,0,2,0,0,1,0.0,0.0,60.0,1,0
31.0,4,222065.48,13,0,2,0,0,0,0.0,0.0,49.140446,1,0
32.0,5,198028.92,13,0,7,0,0,0,0.0,0.0,40.0,1,0
21.0,4,204553.55,7,0,3,3,0,1,0.0,1712.659,40.0,1,0
34.0,4,167139.1,9,-1,6,0,0,1,0.0,0.0,40.0,1,0
52.0,4,119212.73,10,1,2,3,0,1,0.0,0.0,40.0,0,0
38.0,1,233100.06,9,0,7,2,-1,0,0.0,0.0,40.0,0,0
21.0,4,211445.84,10,0,2,3,0,1,0.0,0.0,20.0,1,0
89.030975,4,123546.62,3,2,7,1,-1,0,0.0,0.0,18.061811,1,0
49.0,5,209682.77,10,-1,7,0,0,0,0.0,0.0,40.0,1,0
29.0,4,166445.58,14,0,6,0,0,0,0.0,0.0,40.0,1,0
37.0,4,209008.62,13,2,2,1,0,0,0.0,0.0,40.0,1,0
44.0,4,168911.27,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
50.0,5,117744.63,9,-1,2,2,0,0,0.0,0.0,30.0,1,0
25.0,4,152842.2,10,2,6,1,0,0,0.0,0.0,30.0,1,0
25.0,1,115219.016,9,0,2,3,0,0,0.0,0.0,40.0,1,0
46.0,4,105734.68,9,2,2,1,0,0,0.0,0.0,50.0,1,0
51.0,4,147705.97,9,2,5,1,0,0,0.0,0.0,35.0,1,0
28.0,3,151722.0,9,0,5,3,0,0,0.0,0.0,40.0,1,0
59.0,1,27307.568,9,-1,2,2,0,1,0.0,0.0,68.284836,1,0
19.0,4,261315.88,10,0,3,3,0,0,0.0,0.0,20.0,1,0
67.0,4,155659.94,14,-1,6,2,0,1,0.0,0.0,40.0,1,0
25.0,4,328891.03,9,0,3,3,0,0,0.0,0.0,40.0,1,0
20.0,4,184696.08,13,0,6,3,0,0,0.0,0.0,30.0,1,0
35.0,4,121956.664,9,0,3,0,0,1,0.0,0.0,40.0,1,0
19.0,4,150822.39,9,0,3,2,0,1,0.0,0.0,35.0,1,0
25.0,4,419715.38,10,0,3,3,0,0,0.0,0.0,40.0,0,0
29.0,4,214000.45,10,2,3,1,0,0,0.0,0.0,56.607105,1,0
54.0,3,356689.94,11,2,6,1,0,0,0.0,1488.1409,40.0,1,0
41.0,4,181080.45,13,0,6,3,0,0,0.0,0.0,48.870716,1,0
24.0,4,119745.4,13,0,7,0,0,1,0.0,0.0,40.0,1,0
27.0,6,223012.31,9,-1,3,0,0,1,0.0,0.0,50.0,1,0
58.0,4,199652.53,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
42.0,6,121815.96,12,2,2,1,0,0,0.0,0.0,40.0,1,0
41.0,4,166057.17,7,0,2,3,0,0,0.0,0.0,40.0,1,0
19.0,4,497537.5,5,0,2,-1,0,0,0.0,0.0,48.0,0,0
32.0,4,312616.94,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
49.0,4,265972.53,9,2,2,1,0,0,0.0,0.0,70.0,1,0
19.0,4,368802.53,9,0,2,0,0,0,0.0,0.0,40.0,1,0
22.0,5,117914.48,10,0,3,3,0,0,0.0,0.0,27.309973,1,0
27.0,4,157834.56,10,0,2,3,-1,1,46.18533,0.0,45.0,1,0
19.0,4,47261.496,9,0,3,3,0,0,0.0,0.0,8.0,1,0
30.0,4,37784.098,13,-1,2,0,0,0,0.0,0.0,40.0,1,0
33.0,4,169591.98,9,2,2,1,0,0,0.0,0.0,55.0,1,0
19.0,4,124974.21,10,0,3,3,0,1,0.0,0.0,20.0,1,0
64.60956,5,191241.19,10,2,2,1,-1,0,0.0,1726.6716,40.0,0,0
28.0,1,187145.72,9,0,4,2,0,0,0.0,0.0,40.0,1,0
18.0,4,246241.44,6,0,2,3,0,0,0.0,0.0,12.335766,1,0
64.18013,4,108209.19,10,-1,2,0,0,0,2591.5994,0.0,40.0,1,0
29.0,4,428803.16,9,0,2,0,1,0,0.0,0.0,40.0,1,0
58.0,5,214860.16,7,-1,2,0,0,0,0.0,0.0,40.0,1,0
35.0,4,66260.625,9,2,2,1,0,0,0.0,0.0,54.50303,1,0
39.0,3,33774.36,10,2,3,1,0,0,0.0,1737.666,40.0,1,0
24.0,4,128325.195,13,0,3,0,0,1,0.0,0.0,40.0,1,0
56.25949,1,253634.33,13,-1,2,0,0,1,0.0,0.0,40.0,1,0
64.0,5,250512.28,1,2,3,1,0,0,3027.5718,0.0,20.0,1,0
18.0,4,343723.47,7,0,3,3,1,1,0.0,0.0,20.0,1,0
59.4409,4,154448.2,4,-1,3,0,0,0,0.0,0.0,40.0,1,0
57.0,4,195572.47,4,2,2,1,0,0,0.0,0.0,40.0,0,0
68.43269,6,138581.52,9,0,7,0,0,1,0.0,0.0,25.0,1,0
61.0,4,185256.08,10,2,3,1,0,1,0.0,0.0,20.0,1,0
48.0,4,167726.69,2,2,2,1,0,0,0.0,0.0,76.54561,1,0
30.0,3,314886.88,9,0,2,2,0,0,0.0,0.0,45.0,1,0
37.0,5,219001.9,14,0,6,0,0,0,0.0,0.0,70.0,0,0
50.0,4,196075.05,9,-1,2,-1,0,0,0.0,0.0,50.0,1,0
51.0,3,144577.77,13,2,2,1,1,0,0.0,0.0,50.0,1,0
28.0,4,126453.586,13,0,6,0,0,0,0.0,0.0,22.981318,1,0
35.0,4,236356.94,10,0,3,3,1,1,0.0,0.0,40.0,1,0
34.0,4,187321.64,11,0,2,0,0,0,0.0,0.0,40.0,1,0
39.0,4,377192.03,10,1,1,0,0,1,0.0,0.0,40.0,1,0
22.0,4,107633.195,10,0,3,3,0,1,0.0,0.0,20.0,1,0
30.0,4,250838.25,13,2,3,1,-1,1,0.0,0.0,40.0,1,0
46.0,4,126911.51,9,-1,7,0,0,1,0.0,0.0,40.0,1,0
34.0,4,31069.17,11,2,2,1,0,0,0.0,0.0,50.0,1,0
28.0,4,205932.39,13,0,3,0,0,1,0.0,0.0,33.53234,0,0
52.0,1,222923.28,12,2,5,1,0,0,0.0,0.0,50.0,1,0
19.0,4,35423.78,10,2,7,1,0,1,0.0,0.0,50.0,1,0
35.0,4,26811.422,9,2,2,1,0,0,3560.9949,0.0,40.0,1,0
23.0,4,252645.8,9,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,224770.47,12,2,3,1,0,1,0.0,0.0,50.0,1,0
43.0,4,34477.22,9,0,2,0,0,0,0.0,0.0,40.0,1,0
35.0,5,198346.6,10,0,7,3,0,0,0.0,0.0,35.0,1,0
36.0,5,37852.68,9,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,136978.22,9,0,3,0,0,0,0.0,0.0,50.0,0,0
44.0,4,153951.28,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
34.0,4,388519.28,10,-1,3,0,0,1,0.0,0.0,35.0,1,0
52.418842,4,178637.05,9,2,2,1,0,0,0.0,0.0,50.0,1,0
42.0,4,268004.66,9,2,6,1,0,0,0.0,0.0,55.0,1,0
52.0,4,86731.15,10,-1,3,0,-1,0,0.0,0.0,40.0,1,0
51.0,4,102486.836,13,0,2,0,1,0,0.0,0.0,60.0,1,0
37.0,4,149389.33,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
25.0,4,280338.78,13,0,3,0,0,1,0.0,0.0,50.0,1,0
22.0,4,263419.0,9,2,2,1,0,0,0.0,0.0,50.0,1,0
42.0,4,171147.61,10,2,2,1,0,0,0.0,0.0,35.0,1,0
19.0,4,225554.52,9,0,2,3,0,0,0.0,0.0,40.0,1,0
55.565746,4,83081.07,10,2,2,1,0,0,0.0,0.0,40.0,1,0
61.0,2,134357.33,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,4,95644.35,11,0,7,3,0,0,0.0,0.0,40.0,1,0
57.055225,4,142552.83,5,-1,2,0,0,1,0.0,0.0,15.0,1,0
28.0,2,106202.516,10,2,7,1,0,0,0.0,0.0,64.65547,1,0
25.0,4,110704.85,10,0,3,0,0,1,0.0,0.0,30.0,1,0
36.0,4,152417.39,9,0,3,3,0,0,0.0,0.0,40.0,1,0
33.0,4,147709.55,13,-1,7,0,0,0,0.0,0.0,45.0,1,0
38.0,5,77480.414,13,0,7,3,0,1,0.0,0.0,20.0,1,0
44.0,4,378713.75,4,2,3,1,0,0,4410.246,0.0,45.0,0,0
25.0,4,219557.95,10,0,3,3,0,0,5013.0,0.0,50.0,1,0
41.0,4,245493.17,9,0,3,0,0,0,0.0,0.0,60.0,1,0
57.0,4,296502.2,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,780625.7,13,2,3,1,0,0,0.0,0.0,35.0,0,0
17.0,4,230997.8,9,0,2,3,0,0,0.0,0.0,12.0,1,0
21.0,4,173615.61,9,0,3,3,0,0,0.0,0.0,28.402086,1,0
31.0,4,256604.17,9,0,2,-1,0,0,2174.0,0.0,50.0,1,0
30.0,5,115751.22,9,2,2,1,0,1,0.0,0.0,70.0,1,0
23.0,4,39063.9,13,0,6,0,0,0,0.0,0.0,40.0,1,0
18.0,4,159990.77,8,0,2,3,0,0,0.0,0.0,40.0,1,0
20.0,4,99198.81,10,0,2,3,0,0,0.0,0.0,40.0,1,0
33.0,4,192596.66,9,0,6,0,0,0,0.0,0.0,50.0,0,0
50.0,4,70534.61,9,2,2,1,0,0,0.0,0.0,40.0,1,0
44.0,4,141014.97,9,-1,3,0,0,1,2174.1785,0.0,36.0,1,0
30.0,4,393545.9,10,0,2,2,0,0,0.0,0.0,48.0,1,0
68.570404,4,176869.78,7,-1,2,0,0,1,0.0,0.0,60.0,1,0
18.0,4,195858.11,9,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,240577.7,9,0,3,3,0,0,0.0,0.0,35.0,1,0
54.0,4,41836.38,4,2,2,1,0,0,0.0,0.0,40.0,1,0
44.0,4,348865.94,9,-1,2,3,0,1,0.0,0.0,40.0,1,0
26.0,4,32901.258,11,0,7,3,0,1,0.0,0.0,32.0,1,0
34.0,4,139186.55,9,0,3,3,-1,1,0.0,0.0,38.0,1,0
25.0,4,80588.17,13,2,4,1,1,0,0.0,0.0,40.0,1,0
48.0,4,192712.25,9,-1,2,0,1,0,0.0,0.0,40.0,1,0
45.0,5,53950.543,10,2,2,1,0,0,0.0,0.0,50.0,1,0
33.0,5,139259.27,6,2,2,1,0,0,0.0,0.0,50.0,1,0
66.0,4,213316.38,9,2,3,1,0,0,0.0,0.0,40.0,1,0
45.0,4,277380.1,7,-1,2,0,1,0,0.0,0.0,49.01915,1,0
32.0,4,75776.85,9,2,2,3,0,0,0.0,0.0,40.0,1,0
40.0,4,27867.723,12,2,2,1,0,0,0.0,0.0,45.0,1,0
36.0,4,102549.45,11,2,2,1,0,0,0.0,0.0,40.0,0,0
47.0,1,178147.78,13,2,7,1,0,0,0.0,0.0,48.0,1,0
20.0,4,417328.8,9,0,3,0,0,0,0.0,0.0,40.0,1,0
27.0,4,303768.5,13,0,3,2,0,1,0.0,0.0,40.0,1,0
23.0,4,292281.47,9,-1,3,3,0,1,0.0,0.0,25.0,1,0
38.0,1,67855.77,14,2,7,1,0,0,0.0,0.0,45.0,1,0
19.0,4,349449.0,9,0,2,3,0,0,0.0,0.0,15.0,1,0
26.0,4,88195.84,9,0,2,3,0,1,0.0,0.0,10.0,1,0
59.0,4,257458.31,9,2,2,1,0,0,4650.0,0.0,50.0,1,0
19.0,4,464065.28,10,0,3,3,1,1,0.0,0.0,40.0,1,0
42.0,4,127675.336,13,2,2,1,0,0,0.0,0.0,48.0,1,0
33.0,4,48225.992,9,0,2,3,0,0,0.0,0.0,10.599314,1,0
