age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
35.0,4,35572.65,15,2,2,1,-1,0,0.0,0.0,40.0,0,0
21.0,4,225379.27,11,0,7,0,0,0,0.0,0.0,40.0,1,0
40.0,6,106917.5,13,-1,7,2,0,1,3411.572,0.0,40.0,1,0
37.0,4,189276.7,9,0,6,3,0,1,0.0,0.0,40.0,1,0
47.0,4,107750.46,12,-1,3,2,1,1,0.0,1736.5974,40.0,1,0
41.0,4,157003.12,3,0,7,2,0,1,0.0,0.0,40.0,0,0
45.0,1,151202.0,13,1,3,0,0,1,0.0,0.0,15.0,1,0
41.0,5,421333.7,10,2,7,1,1,0,0.0,0.0,40.0,1,0
41.0,4,763471.2,10,-1,2,0,0,0,0.0,0.0,50.0,0,0
29.0,4,208452.84,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,255640.38,10,0,2,0,0,1,0.0,0.0,40.0,1,0
51.0,4,151912.67,13,2,7,1,0,1,0.0,0.0,16.0,1,0
42.0,4,218212.89,9,0,1,2,0,0,0.0,0.0,40.0,1,0
17.0,4,440716.4,9,0,3,3,0,0,0.0,0.0,40.0,1,0
23.0,4,191757.7,9,0,3,3,1,0,0.0,0.0,40.0,1,0
46.0,5,27399.676,10,2,7,1,0,0,0.0,0.0,72.0,1,0
18.0,4,130354.98,7,0,2,-1,0,1,0.0,0.0,40.0,1,0
39.0,4,251288.55,12,-1,7,2,1,1,0.0,0.0,45.0,1,0
28.0,4,210540.06,13,0,3,0,0,1,0.0,0.0,40.0,1,0
39.0,4,131482.84,10,0,2,-1,0,0,0.0,0.0,45.0,1,0
40.0,4,34658.13,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
36.0,5,104746.7,9,0,6,3,0,1,0.0,0.0,40.0,1,0
58.0,4,49235.188,9,-1,2,0,0,1,0.0,1880.1738,25.0,1,0
26.0,4,200234.2,10,1,3,-1,0,1,0.0,0.0,40.0,1,0
71.44562,4,157508.23,9,2,2,1,1,0,0.0,0.0,40.0,1,0
40.0,4,115776.63,13,2,3,1,0,0,0.0,1874.673,45.0,1,0
24.0,2,175991.73,13,0,5,0,0,0,0.0,0.0,20.0,1,0
26.769192,4,96308.4,13,0,2,3,0,1,0.0,0.0,40.0,1,0
73.0,5,184437.47,9,-1,6,0,0,0,0.0,0.0,15.0,1,0
32.0,4,423247.53,9,-1,3,0,0,0,0.0,0.0,50.0,1,0
39.0,4,105062.875,10,2,2,1,0,0,0.0,0.0,35.0,1,0
24.0,1,206007.88,9,0,1,3,0,0,0.0,0.0,60.0,1,0
24.0,4,394142.72,13,0,2,3,0,0,0.0,0.0,40.0,1,0
72.0,3,225182.9,9,-1,5,0,0,0,0.0,0.0,40.0,1,0
25.0,4,315323.97,11,0,6,0,1,1,0.0,0.0,32.0,1,0
25.0,4,158543.9,13,0,2,0,0,1,0.0,0.0,76.44859,1,0
69.0,5,192886.52,10,2,1,1,0,0,0.0,0.0,25.0,1,0
45.0,5,174931.27,5,-1,2,0,0,0,0.0,0.0,40.0,1,0
20.0,4,113739.71,10,0,2,3,0,1,0.0,0.0,20.0,1,0
30.0,4,206188.36,12,0,6,3,0,1,0.0,0.0,40.0,1,0
24.0,4,122499.914,13,2,3,1,0,0,0.0,0.0,48.0,1,0
19.0,4,87138.15,7,0,3,0,0,1,0.0,0.0,8.164257,1,0
25.0,4,290770.56,6,0,3,0,0,1,0.0,0.0,40.0,1,0
42.0,2,107360.79,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
52.0,4,123938.54,7,2,2,1,1,0,0.0,0.0,40.0,1,0
23.0,4,103987.88,13,0,6,3,0,0,0.0,0.0,40.0,1,0
22.0,4,78551.54,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
25.0,4,190876.1,9,0,5,3,0,0,0.0,0.0,40.0,1,0
46.0,6,148618.48,12,2,6,1,0,0,3899.2788,0.0,70.0,1,0
19.0,4,200854.28,9,0,2,0,0,0,0.0,0.0,28.0,1,0
42.0,6,103482.375,13,2,6,1,0,0,0.0,0.0,50.0,1,0
19.0,4,293671.53,8,0,3,3,0,0,0.0,0.0,30.0,1,0
70.41882,4,221200.66,10,2,3,1,0,0,0.0,0.0,40.0,1,0
33.0,4,171815.23,10,0,6,3,0,1,2860.8674,0.0,45.0,1,0
30.0,4,32431.969,10,2,5,1,0,0,0.0,0.0,34.887203,1,0
40.0,4,126369.38,9,-1,3,2,0,1,0.0,0.0,36.0,1,0
21.918526,4,118032.586,10,2,3,1,0,0,0.0,0.0,60.0,1,0
34.0,5,44484.13,13,2,6,1,0,0,0.0,0.0,40.0,1,0
66.0,4,145522.95,10,-1,3,0,0,1,0.0,0.0,20.0,1,0
45.0,4,155867.33,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
56.0,2,33642.785,4,2,3,1,0,0,0.0,0.0,40.0,1,0
30.0,4,168083.61,13,2,2,1,0,0,1479.6719,0.0,56.0,1,0
33.0,4,181884.2,16,0,3,0,0,1,0.0,0.0,40.0,1,0
32.0,4,33754.727,16,0,3,0,0,1,3580.7625,0.0,50.0,1,0
25.0,4,199009.16,9,0,2,2,0,0,0.0,0.0,40.0,1,0
53.0,4,146697.95,10,2,2,1,1,0,3418.387,0.0,40.0,1,0
40.0,4,171310.98,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,113581.94,9,2,2,1,0,0,0.0,0.0,50.0,1,0
44.0,4,185147.83,9,-1,2,3,0,0,0.0,0.0,40.0,1,0
29.0,4,181676.58,9,2,3,1,0,0,0.0,0.0,50.0,1,0
28.0,4,234950.5,9,0,2,3,0,0,0.0,0.0,40.0,1,0
45.0,5,43015.85,10,-1,2,0,0,0,0.0,0.0,30.0,1,0
32.0,4,152304.1,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
21.0,4,150534.98,9,0,2,0,0,0,0.0,0.0,40.0,1,0
30.0,4,244357.48,9,0,3,3,1,1,0.0,0.0,40.0,1,0
51.0,4,410599.97,9,2,2,1,0,0,0.0,1740.0,40.0,0,0
35.0,4,178327.16,10,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,97506.11,10,0,3,0,-1,1,0.0,0.0,40.0,1,0
43.0,2,128422.91,10,2,4,1,0,0,0.0,0.0,40.0,1,0
29.0,4,290694.44,10,0,3,3,0,0,0.0,0.0,45.0,1,0
21.0,4,104035.836,10,0,2,3,0,0,0.0,0.0,40.0,1,0
38.0,4,32839.086,11,2,2,1,-1,0,0.0,0.0,40.0,1,0
53.0,4,190556.12,9,0,6,0,1,1,0.0,0.0,35.0,1,0
76.07605,3,115816.35,9,2,4,1,0,0,0.0,0.0,40.0,1,0
44.0,4,284700.75,9,0,3,0,0,0,2174.0,0.0,20.0,1,0
23.0,4,283947.78,9,0,3,3,0,0,0.0,0.0,40.0,1,0
25.0,4,305067.94,10,0,2,3,0,0,0.0,0.0,40.0,1,0
33.0,4,227819.5,9,2,2,1,0,0,0.0,0.0,50.0,1,0
43.0,4,152696.69,16,0,6,0,0,0,0.0,0.0,48.0,0,0
41.0,4,59212.867,5,-1,7,3,0,1,0.0,0.0,60.0,1,0
28.0,4,40009.14,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
42.576286,5,65932.664,9,2,6,1,0,0,0.0,0.0,45.0,1,0
53.0,4,194129.52,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
32.0,4,264906.5,9,-1,3,0,1,1,0.0,0.0,40.0,1,0
44.0,1,189975.16,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
31.0,4,328819.4,13,0,3,0,0,0,0.0,0.0,40.0,1,0
62.0,4,159018.31,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
59.0,4,100651.445,9,0,2,2,0,1,0.0,0.0,10.0,0,0
17.0,4,119585.86,7,0,7,3,0,0,0.0,0.0,6.0,1,0
33.0,4,269499.84,10,-1,3,0,0,1,0.0,1740.3336,40.0,1,0
34.0,1,120298.73,10,-1,7,2,0,1,0.0,0.0,30.0,1,0
59.50157,4,329823.88,13,2,1,1,-1,0,0.0,0.0,40.0,0,0
39.0,4,129414.734,13,2,3,1,0,0,0.0,0.0,40.0,1,0
33.0,1,86297.086,14,2,6,1,0,0,0.0,0.0,60.0,1,0
34.0,4,240198.61,10,2,3,1,0,0,0.0,0.0,40.0,1,0
25.400923,4,159727.77,7,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,4,147435.89,10,0,3,0,0,0,0.0,0.0,45.0,1,0
51.0,5,34654.51,6,-1,6,2,0,1,0.0,0.0,40.0,1,0
24.0,4,293244.0,9,0,6,3,0,0,0.0,0.0,52.0,1,0
30.0,4,290099.53,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
65.0,4,167241.6,8,2,2,1,1,0,0.0,0.0,40.0,1,0
44.0,6,90913.64,12,2,6,1,0,0,0.0,0.0,56.0,1,0
23.0,4,209177.06,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
17.0,4,202670.44,6,0,2,3,0,0,2321.9314,0.0,21.224895,1,0
39.0,3,97132.45,12,0,3,0,0,1,0.0,0.0,40.0,1,0
58.0,5,96701.484,9,2,6,1,0,0,0.0,0.0,78.967705,0,0
23.0,4,40756.957,11,0,2,0,0,1,0.0,0.0,55.345516,1,0
28.0,4,150015.06,4,0,2,3,0,0,0.0,0.0,80.0,1,0
31.0,4,34346.805,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
37.0,4,140164.28,11,0,5,0,0,1,0.0,0.0,40.0,1,0
30.0,5,281676.1,9,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,186802.31,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,4,137898.05,9,0,2,0,0,0,4650.0,0.0,40.0,1,0
43.0,1,205953.05,9,2,2,1,0,0,5013.0,0.0,45.0,1,0
39.0,4,339492.1,13,2,3,1,0,0,0.0,0.0,40.0,1,0
66.89505,4,334795.28,4,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,355667.0,13,2,7,1,0,0,0.0,0.0,50.0,1,0
28.0,4,96483.52,12,2,2,1,0,0,0.0,0.0,48.0,0,0
55.0,4,30566.963,10,2,5,1,0,0,0.0,0.0,50.0,1,0
26.0,5,190470.31,9,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,180181.28,9,-1,6,0,0,1,0.0,0.0,35.0,1,0
64.55633,4,34974.97,2,-1,6,2,0,1,0.0,0.0,40.0,1,0
28.0,4,201838.08,9,-1,2,3,0,0,0.0,0.0,60.0,1,0
60.0,1,29887.834,9,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,4,126137.305,10,2,6,1,-1,0,0.0,0.0,20.0,0,0
63.0,4,324162.9,9,2,3,1,0,0,0.0,0.0,40.0,1,0
37.0,4,185242.72,9,2,2,1,0,0,0.0,0.0,50.0,1,0
22.16291,4,334944.56,9,0,3,0,0,0,0.0,0.0,40.0,1,0
22.0,4,196072.38,9,0,3,2,0,1,0.0,0.0,40.0,1,0
49.0,4,254898.92,9,0,2,2,0,1,0.0,0.0,40.0,1,0
20.0,4,195614.02,9,2,3,1,0,0,0.0,0.0,40.0,1,0
35.0,2,245365.6,10,2,1,1,0,0,3787.7505,0.0,25.0,1,0
49.322803,4,259569.23,9,2,2,1,0,0,0.0,0.0,40.0,1,0
50.0,4,101587.18,9,-1,2,0,0,1,0.0,0.0,62.34192,1,0
20.0,4,391629.34,10,0,2,3,0,0,0.0,0.0,40.0,1,0
30.0,4,175377.72,10,0,2,2,1,0,0.0,0.0,40.0,1,0
21.0,4,273751.1,9,2,3,1,1,0,0.0,0.0,40.0,1,0
27.0,4,191035.05,9,0,3,0,0,1,0.0,0.0,40.0,1,0
52.0,4,190418.06,9,2,2,1,0,1,0.0,0.0,35.0,1,0
36.0,1,194791.14,12,-1,2,0,0,0,0.0,0.0,30.0,1,0
26.0,4,244753.75,13,-1,7,0,0,0,0.0,0.0,55.022736,1,0
54.0,4,32953.707,11,-1,2,2,0,1,0.0,0.0,45.0,1,0
41.0,4,390206.8,16,2,3,1,0,1,0.0,0.0,35.0,0,0
36.68338,4,214701.94,9,-1,4,2,0,0,0.0,0.0,40.0,1,0
30.0,1,269003.16,13,0,6,-1,0,0,0.0,0.0,50.0,1,0
42.0,4,152496.2,11,-1,3,2,0,1,0.0,0.0,52.0,1,0
21.833431,4,29838.361,10,-1,3,0,1,1,0.0,0.0,40.0,1,0
18.0,4,115955.016,10,0,3,-1,0,1,0.0,0.0,36.0,1,0
34.0,4,171484.56,11,-1,3,3,0,1,0.0,0.0,40.0,1,0
53.0,5,259643.39,9,2,6,1,0,0,0.0,0.0,70.0,1,0
31.0,5,42882.387,9,2,7,1,0,0,0.0,1898.3363,58.489277,1,0
51.0,4,117765.06,8,2,2,1,0,0,0.0,0.0,40.0,1,0
26.0,4,238297.14,9,0,2,3,0,0,0.0,0.0,40.0,1,0
43.0,5,216357.69,9,2,2,1,1,0,0.0,0.0,40.0,1,0
26.0,4,203850.64,10,-1,2,3,0,0,0.0,0.0,40.0,1,0
23.0,4,321616.62,13,0,3,3,0,0,0.0,0.0,40.0,1,0
62.158405,4,87053.93,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
53.0,4,132007.62,14,2,7,1,0,0,0.0,0.0,40.0,1,0
69.0,5,54383.76,9,2,5,1,0,0,0.0,0.0,30.0,1,0
38.0,4,114646.65,9,-1,2,2,0,0,0.0,0.0,20.0,1,0
22.0,2,175912.7,10,0,2,3,0,0,0.0,0.0,32.0,1,0
40.0,4,302585.78,9,-1,3,0,1,1,0.0,0.0,40.0,0,0
20.0,4,288397.2,7,0,2,3,0,0,0.0,0.0,20.0,1,0
45.0,4,44692.27,4,-1,3,0,0,0,0.0,0.0,40.0,1,0
22.0,4,290032.6,10,0,3,3,0,1,0.0,0.0,12.420222,1,0
41.0,1,124640.695,13,0,4,0,0,0,0.0,0.0,40.0,0,0
42.0,5,109772.96,10,2,2,1,0,0,0.0,0.0,64.73064,1,0
18.0,4,99184.96,10,0,3,3,0,0,0.0,0.0,40.0,1,0
38.0,2,147525.67,9,0,3,2,0,1,0.0,0.0,40.0,1,0
33.0,2,51839.074,14,-1,3,2,0,1,0.0,0.0,30.0,1,0
37.0,4,209712.23,13,-1,7,0,0,0,5111.1035,0.0,40.0,1,0
55.0,4,150489.34,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
38.0,4,168419.94,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
19.0,4,175627.42,9,0,7,3,0,0,0.0,0.0,12.0,1,0
38.0,4,111045.914,10,0,2,3,0,0,0.0,0.0,35.0,1,0
36.0,2,103910.63,12,0,7,0,1,1,0.0,0.0,40.0,1,0
17.308414,4,279451.6,6,0,7,3,0,1,0.0,0.0,35.0,1,0
58.0,1,28155.69,14,2,7,1,0,0,5013.0,0.0,48.0,1,0
33.0,5,207030.78,9,-1,3,0,0,1,0.0,0.0,8.469997,1,0
52.0,4,327959.22,9,-1,2,0,1,0,0.0,0.0,40.0,1,0
40.0,5,239589.44,13,2,7,1,0,1,0.0,0.0,20.0,1,0
47.0,4,169626.52,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
27.0,4,49872.34,9,0,3,3,0,1,0.0,0.0,30.0,1,0
42.0,4,163026.52,9,2,3,1,0,0,0.0,0.0,48.0,1,0
25.0,4,205563.11,9,2,3,1,0,0,0.0,0.0,40.0,1,0
30.0,5,180361.3,13,2,6,1,0,0,0.0,0.0,40.0,1,0
60.0,4,410125.0,3,2,6,1,0,0,0.0,0.0,50.0,1,0
58.0,4,103884.805,7,-1,2,0,0,1,0.0,0.0,38.0,1,0
76.9717,3,51862.35,10,-1,6,2,0,1,0.0,0.0,4.138937,1,0
50.0,5,267887.34,12,2,2,1,0,0,0.0,0.0,40.0,1,0
28.0,3,226300.78,14,0,7,0,0,0,0.0,0.0,40.0,1,0
76.41115,1,227957.36,10,2,7,1,0,0,3110.23,0.0,12.0,1,0
36.0,4,224814.5,3,0,2,2,0,0,0.0,0.0,44.0,1,0
46.0,2,260751.72,9,-1,2,0,0,1,0.0,0.0,6.0,1,0
34.0,1,246306.55,13,0,7,3,0,0,0.0,0.0,50.0,1,0
38.0,5,75376.164,10,2,6,1,0,0,0.0,0.0,60.0,1,0
25.0,4,57836.543,13,0,3,3,0,0,0.0,0.0,55.0,1,0
37.0,4,155169.14,10,-1,2,0,0,1,0.0,0.0,35.0,1,0
25.0,4,100932.914,12,0,2,3,0,0,0.0,0.0,50.0,1,0
47.913895,1,96641.89,9,2,2,1,0,0,0.0,1815.2795,50.0,1,0
50.0,4,349243.8,13,1,3,0,0,0,0.0,0.0,40.0,1,0
33.0,4,136896.3,6,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,185894.94,13,0,7,0,0,1,0.0,0.0,40.0,1,0
59.0,5,224832.2,10,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,161394.1,3,0,2,-1,0,0,0.0,0.0,40.0,0,0
48.0,4,112892.05,7,2,2,1,0,0,0.0,0.0,40.0,1,0
49.0,4,152692.73,9,2,2,1,0,0,0.0,0.0,73.85501,1,0
33.0,4,119263.05,4,-1,3,2,0,1,0.0,0.0,40.0,0,0
43.0,4,181149.36,14,0,7,0,0,0,0.0,0.0,50.0,1,0
58.0,2,87139.95,9,2,2,1,0,0,0.0,0.0,50.0,1,0
48.0,1,383402.34,13,-1,7,0,0,0,0.0,0.0,40.0,1,0
24.0,4,164036.39,13,0,7,0,1,1,0.0,0.0,50.0,1,0
36.0,4,157903.05,12,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,177354.88,9,2,2,-1,0,0,0.0,0.0,40.0,1,0
20.0,4,200530.02,10,0,2,3,0,0,0.0,0.0,20.0,1,0
22.0,2,50051.062,9,0,3,0,0,1,0.0,0.0,46.18866,0,0
39.0,4,261367.64,9,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,4,45109.38,10,0,3,3,1,1,0.0,0.0,38.0,1,0
69.6763,4,377545.7,4,-1,3,0,0,1,0.0,0.0,35.0,1,0
37.0,4,67247.16,9,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,242280.89,10,2,3,1,0,0,0.0,0.0,45.0,1,0
48.0,4,243886.45,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,5,282226.53,9,2,5,1,0,0,0.0,0.0,40.0,1,0
63.0,6,78475.836,9,2,6,1,0,0,0.0,0.0,50.0,1,0
29.0,4,123335.56,13,2,7,1,0,0,0.0,1877.4958,50.0,1,0
52.0,4,240827.64,9,2,3,1,1,0,0.0,0.0,40.0,1,0
26.0,4,198733.38,4,0,3,3,0,0,0.0,0.0,45.0,1,0
20.0,1,137584.48,11,0,4,3,0,0,0.0,0.0,40.0,1,0
18.0,4,189163.19,10,0,3,3,0,1,0.0,0.0,8.615615,1,0
34.0,4,108982.63,10,2,5,1,0,0,0.0,0.0,50.0,1,0
22.0,3,774615.1,10,0,1,3,1,0,0.0,0.0,25.0,1,0
87.001305,5,148514.31,6,2,2,1,0,0,0.0,0.0,15.0,1,0
22.0,4,302403.0,7,0,1,3,0,0,0.0,0.0,42.0,1,0
41.0,5,98500.58,8,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,4,222951.25,13,-1,7,2,0,0,0.0,0.0,40.0,1,0
37.0,4,366400.94,9,2,2,1,0,0,0.0,0.0,48.0,1,0
57.0,4,400290.94,9,-1,3,2,0,1,1447.5801,0.0,15.0,1,0
22.0,4,184647.9,13,0,3,3,0,0,0.0,0.0,60.0,1,0
26.0,4,209642.38,13,0,7,0,0,0,0.0,0.0,30.0,1,0
52.0,1,233756.58,10,2,3,1,1,0,0.0,0.0,40.0,1,0
18.0,4,358546.3,10,0,2,0,0,1,0.0,0.0,60.0,1,0
57.34075,6,254643.72,10,-1,2,0,0,0,0.0,0.0,35.0,1,0
57.0,4,296825.1,14,-1,3,2,0,1,0.0,0.0,50.0,1,0
30.0,4,145165.83,9,2,2,1,0,0,0.0,0.0,35.0,1,0
59.0,4,146534.98,9,0,2,0,0,0,0.0,0.0,40.0,1,0
33.0,4,245945.39,11,0,2,0,0,0,0.0,0.0,20.0,1,0
24.0,4,159861.67,13,2,3,1,-1,0,0.0,0.0,30.103197,0,0
25.0,4,175250.55,13,0,7,0,0,0,0.0,0.0,48.0,1,0
54.0,4,228341.97,9,-1,6,2,0,1,0.0,0.0,40.0,1,0
23.0,4,261571.84,13,0,7,0,0,1,0.0,0.0,30.0,1,0
62.0,4,324247.97,10,-1,5,2,0,1,0.0,0.0,20.0,1,0
18.0,4,175292.02,6,0,2,3,0,0,0.0,0.0,15.0,0,0
39.0,4,142891.69,9,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,4,336618.7,10,0,2,0,0,0,0.0,0.0,50.0,1,0
59.0,4,164199.44,10,-1,3,0,0,1,0.0,0.0,15.0,1,0
24.0,4,289526.97,9,2,3,1,0,0,0.0,0.0,38.0,1,0
55.0,4,32312.32,14,-1,6,0,0,0,0.0,0.0,45.0,1,0
35.0,4,154469.08,12,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,206121.67,13,0,3,3,1,1,0.0,0.0,34.08457,1,0
41.0,4,340370.5,6,0,2,0,0,0,0.0,0.0,45.0,0,0
40.0,5,99590.836,9,2,6,1,0,0,5686.92,0.0,77.67011,1,0
35.0,4,104222.65,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.401934,4,312349.38,9,0,3,2,1,1,0.0,0.0,35.0,1,0
40.0,4,428475.75,10,-1,2,0,1,1,0.0,0.0,40.0,1,0
28.0,4,30635.014,13,2,2,1,0,0,0.0,1704.4619,40.0,1,0
27.0,4,183594.73,9,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,4,116620.414,9,-1,6,0,0,0,0.0,0.0,40.0,1,0
32.0,4,214102.5,9,-1,5,0,0,0,0.0,0.0,52.0,1,0
34.0,4,325076.38,10,0,2,2,0,0,0.0,0.0,45.0,1,0
25.0,4,136940.72,3,1,2,2,0,1,0.0,0.0,32.0,0,0
17.0,4,114236.32,7,0,2,3,0,1,0.0,0.0,12.0,1,0
54.364834,2,374799.9,3,2,2,1,1,0,0.0,0.0,40.0,1,0
77.93897,4,141724.66,9,-1,7,0,0,0,0.0,0.0,7.16179,1,0
52.0,4,160147.06,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
52.0,4,328917.28,12,-1,2,0,0,0,0.0,0.0,40.0,1,0
24.0,4,229936.92,9,0,2,3,0,0,0.0,0.0,40.0,1,0
37.0,4,204330.89,9,-1,3,0,0,1,0.0,0.0,55.0,1,0
22.0,4,230222.83,10,0,2,2,0,1,2591.801,0.0,21.374144,1,0
17.0,4,409337.12,7,0,3,2,0,1,0.0,0.0,30.0,0,0
27.0,4,244637.55,9,-1,2,0,0,0,0.0,0.0,65.0,1,0
33.0,4,161826.62,9,0,4,0,0,0,0.0,0.0,40.0,1,0
47.0,4,507018.78,14,0,5,0,0,1,0.0,0.0,50.0,1,0
42.0,4,31816.209,9,-1,2,0,0,1,0.0,0.0,25.0,1,0
39.0,4,181703.67,9,2,3,1,0,0,0.0,0.0,40.0,1,0
24.0,4,189652.9,9,0,2,3,1,0,0.0,0.0,40.0,1,0
63.0,4,166478.27,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,148442.16,13,0,7,0,0,1,0.0,0.0,40.0,1,0
42.0,3,63622.22,13,-1,3,0,0,1,0.0,0.0,45.0,1,0
49.0,5,254596.34,13,0,3,0,0,1,0.0,0.0,15.0,1,0
25.0,4,80228.96,10,0,3,3,0,0,2216.4155,0.0,45.0,1,0
34.0,4,156697.94,5,0,3,3,0,0,0.0,0.0,45.0,1,0
23.0,4,112795.15,13,0,3,3,0,1,0.0,0.0,35.0,1,0
41.0,4,146025.53,4,0,2,3,0,0,0.0,0.0,40.0,1,0
49.0,4,169519.22,12,-1,3,2,0,1,0.0,0.0,40.0,1,0
28.0,4,244284.38,10,2,3,1,0,1,0.0,0.0,40.0,1,0
47.0,1,190471.98,9,-1,3,2,0,0,0.0,0.0,35.0,1,0
40.0,4,197091.02,6,2,2,1,0,0,0.0,0.0,50.0,1,0
64.0,5,208988.56,9,-1,3,0,0,1,0.0,0.0,25.0,1,0
23.0,4,230538.0,13,2,7,1,0,0,0.0,0.0,25.0,1,0
23.0,4,425619.72,9,0,3,3,1,1,0.0,0.0,25.0,0,0
27.0,5,333993.28,13,0,6,0,0,0,4650.0,0.0,50.0,1,0
25.0,4,285257.16,9,0,2,3,1,1,0.0,0.0,40.0,0,0
43.0,4,177706.48,9,-1,2,0,0,0,0.0,0.0,45.0,1,0
34.0,4,346412.2,9,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,121713.56,10,2,1,1,0,0,0.0,0.0,40.0,1,0
57.0,4,183088.0,10,1,2,0,0,1,0.0,1659.1625,35.0,1,0
20.0,4,58166.066,9,0,2,3,0,0,0.0,0.0,35.0,1,0
66.0,4,237777.53,9,-1,3,2,0,1,0.0,0.0,50.0,1,0
35.0,4,326326.22,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
22.0,4,170726.52,10,0,1,2,0,0,0.0,0.0,40.0,1,0
25.068136,4,302164.16,13,0,7,3,-1,1,0.0,0.0,40.0,0,0
57.0,4,68724.46,9,-1,6,0,0,1,0.0,0.0,45.0,1,0
57.0,4,267680.12,9,2,2,1,-1,0,3953.5686,0.0,40.0,0,0
42.0,6,35584.58,9,2,3,1,0,0,0.0,0.0,40.0,1,0
49.0,4,351897.25,11,2,3,1,0,0,0.0,0.0,48.0,1,0
42.0,4,230737.16,9,-1,3,0,0,0,0.0,0.0,48.0,1,0
50.0,4,146139.73,10,-1,3,0,0,0,0.0,0.0,33.22466,1,0
46.0,4,306599.88,7,-1,2,0,0,0,0.0,0.0,40.0,0,0
44.0,1,124743.3,10,-1,1,0,0,1,0.0,0.0,40.0,1,0
49.0,4,96016.61,9,0,2,3,1,1,0.0,0.0,40.0,1,0
68.0,4,191710.56,9,2,2,1,0,0,0.0,0.0,30.0,1,0
19.0,4,141909.58,8,0,2,3,0,0,0.0,0.0,20.0,1,0
19.0,4,110077.484,10,0,2,3,0,1,0.0,0.0,20.0,1,0
21.0,4,454027.94,9,2,2,1,0,0,0.0,0.0,40.0,0,0
37.0,4,192269.95,9,0,2,0,-1,0,4889.9546,0.0,40.0,1,0
24.0,4,181940.89,9,2,3,1,0,0,0.0,0.0,50.0,1,0
22.0,2,117809.13,10,0,2,0,0,0,0.0,0.0,11.739748,1,0
20.0,4,115513.266,10,0,2,-1,1,1,0.0,0.0,16.0,1,0
34.0,4,186226.28,5,2,3,1,0,0,0.0,0.0,40.0,1,0
30.0,4,213781.36,9,0,5,2,0,0,0.0,0.0,35.0,1,0
23.0,4,38790.6,12,0,5,0,0,1,0.0,0.0,60.0,1,0
45.0,5,251700.64,10,2,4,1,0,0,0.0,0.0,48.0,1,0
35.0,4,66406.95,9,2,3,1,-1,0,0.0,0.0,40.0,1,0
32.0,4,34287.4,11,2,2,1,0,0,0.0,0.0,48.998142,1,0
27.0,3,211608.19,11,2,3,1,0,0,0.0,0.0,55.0,1,0
52.0,4,104052.39,9,2,6,1,0,0,0.0,0.0,45.0,1,0
20.0,4,230296.08,9,0,2,3,0,1,0.0,0.0,10.0,1,0
29.0,4,339202.94,7,-1,3,2,0,1,0.0,0.0,29.513361,1,0
45.0,4,167112.03,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
43.0,4,172868.39,9,2,3,1,0,0,4865.184,0.0,40.0,1,0
22.0,4,250162.66,9,0,3,0,0,0,0.0,0.0,50.337833,1,0
