estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
89.0,346.79132,6.0,115.596306,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,38.0,7.1858807,0.0,0.0,2.0,-8.0,2.0,1.0,0.0,63.295155,0.0
67.0,-9.0,5.0,57.547607,15.761011,0.0,0.0,100.0,-7.0,7.0,8.0,5.5235333,3.0,39.0,5.0,2.0,1.9324056,69.224846,77.09757,4.0,2.0,3.7140303,63.795063,0.0
84.0,164.58292,9.0,60.077408,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,50.0,-4.732816,0.0,0.0,11.41217,74.93713,2.0,2.0,0.0,75.0,0.0
85.0,238.4668,4.0,74.455345,18.033527,0.0,0.0,100.0,-7.0,7.0,8.0,18.44985,2.0,14.0,0.0,1.0,1.0,9.0,-8.0,7.0,1.0,0.0,71.0,0.0
91.99404,451.31128,30.926195,169.87776,11.448384,0.0,0.0,100.0,-7.0,7.0,8.0,12.25849,0.0,16.787989,0.0,0.0,0.0,3.0,-8.0,1.0,-8.0,0.0,0.64762866,0.0
62.174213,193.40851,8.805951,52.385654,32.683384,0.0,0.0,76.74714,22.143,6.0,6.0,29.0,4.0,42.43476,0.0,1.0,1.0,70.32576,97.01191,2.0,3.0,3.0,56.0,0.0
78.0,171.85414,4.9340563,100.03952,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.506657,3.0,42.745827,0.0,1.0,1.0,20.0,86.93751,3.5099533,3.0,0.0,50.0,0.0
68.0,305.49207,15.0,100.1223,21.0,0.0,0.0,81.71189,5.4092836,6.0,6.0,26.0,0.0,38.0,0.0,0.0,0.0,31.466625,89.22783,4.0,2.0,0.0,78.868904,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
80.0,147.66673,27.572083,96.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.519667,0.0,38.308537,4.0,0.0,0.0,16.967306,-8.0,4.0,1.0,0.0,100.0,0.0
86.0,176.20041,8.41229,93.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,33.0,0.0,2.0,2.0,3.0,-8.0,0.9963537,1.0,0.0,24.61573,0.0
67.0,117.52882,3.0,29.389122,10.0,3.0,3.7388508,93.334915,24.598185,4.641205,2.0,11.0,5.0,37.0,0.0,0.0,0.0,49.015274,89.16866,6.0,2.0,0.0,87.36335,0.0
59.577805,214.55428,5.0,63.462822,31.887169,0.0,0.0,88.483154,7.2810197,-0.10662389,6.0,33.0,1.0,45.0,0.0,0.0,0.0,54.650623,87.96633,7.1052437,4.0,1.0,100.0,0.0
70.51023,256.24963,12.348015,73.356995,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,20.0,5.8180428,1.0,1.0,43.936043,93.068275,9.0,1.0,1.0,100.0,0.0
83.64781,239.75835,26.117159,68.569725,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,12.736811,0.0,1.0,1.0,0.031128582,-8.0,2.0,1.0,0.0,33.0,0.0
85.0,313.00665,11.033379,91.16418,31.503738,0.0,0.0,100.0,-7.0,7.0,8.0,34.625206,0.0,25.0,0.0,1.0,1.0,4.378421,86.38122,4.0,2.0,0.0,53.386635,0.0
78.87378,192.5313,3.0,84.53939,16.0,0.0,0.0,94.0,23.868076,6.0,6.0,17.0,1.0,50.0,9.993762,0.0,0.0,12.0,90.0,2.0,2.0,0.0,52.364742,0.0
79.0,165.06174,2.0,62.64413,3.224611,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,2.0,70.34686,0.0,1.0,1.0,30.608656,61.70712,2.0,2.685829,0.0,86.46304,0.0
82.335365,183.24098,5.0,63.39886,33.38811,0.0,0.0,100.0,-7.0,7.0,8.0,38.19464,1.0,54.319756,0.0,4.624111,5.0,3.0,44.389957,3.0,3.0,0.0,63.0,0.0
60.49387,142.1836,5.102998,45.973915,5.0397058,0.0,0.0,75.9447,5.6220865,5.0,6.0,13.0,3.0,27.0,6.0,0.0,0.0,21.1057,83.081055,4.0,3.0,0.0,75.0,0.0
77.0,178.76062,2.8208365,65.30181,33.20569,0.0,0.0,95.0,29.83204,6.0,6.0,30.0,5.0,52.57493,0.0,2.0,2.0,0.0,15.531626,3.0,7.249455,0.0,50.0,0.0
76.0,51.917107,2.0,43.810856,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,7.0595593,37.43189,2.0,3.0,3.5447104,13.958354,-8.0,3.0,3.0,0.0,50.0,0.0
68.0,316.26602,13.0,88.900665,19.0,3.0,2.0,82.57518,33.838696,6.0,5.1363873,19.0,0.0,47.0,0.0,0.0,0.0,14.085427,-8.0,2.0,2.0,0.0,69.6783,0.0
76.0,119.362236,5.0,76.0,28.0,0.0,0.0,92.00067,24.188068,6.0,6.0,37.0,2.0,69.38631,16.170172,0.0,0.0,12.0,68.05322,2.0,5.0,0.0,82.70378,0.0
61.0,205.90602,4.0,86.28573,21.62143,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,5.0,19.973257,0.0,3.0,4.0,53.187824,-8.0,7.836398,1.0,0.6053938,83.0,0.0
66.70363,309.2687,2.0,110.62096,22.0,4.2285132,3.3489692,90.58592,3.0,0.0,4.0,26.0,2.0,17.0,0.0,1.0,1.0,10.205593,80.71316,4.0,1.0,0.0,29.170809,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,778.3576,225.11736,117.88653,13.579269,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,18.537819,-7.0,0.0,0.0,3.0,-8.0,1.0,-8.0,0.0,15.101169,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
91.28859,194.25723,7.7859764,100.11175,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,1.0,20.332071,15.0291195,0.0,0.0,1.0,69.934784,2.0,2.0,0.0,56.67473,0.0
89.0,249.67082,12.0,118.11068,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,41.341553,1.0,20.0,-7.0,0.0,0.0,3.0,68.56848,3.0,2.0,0.0,33.0,0.0
69.0,193.38109,4.0,82.68532,34.924564,0.0,0.0,100.0,-7.0,7.0,8.0,45.407234,2.0,21.594093,-8.0,0.0,0.0,68.26118,-8.0,9.909327,1.0,3.8804324,83.0,0.0
76.0,307.88895,16.0,83.0,36.562344,0.0,0.0,94.0,24.969414,6.0,6.0,37.633728,0.0,35.0,1.0,1.0,1.0,23.0,23.837807,3.0,2.0,0.0,75.0,0.0
88.0,469.9125,8.904421,87.03341,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,-7.5494766,0.0,1.0,1.0,0.4392193,-8.0,6.0,1.0,0.0,41.61405,0.0
77.50313,189.18707,5.0,60.897617,46.97835,0.0,0.0,98.0,41.014965,6.0,6.0,52.012577,2.0,22.0,5.1109385,0.0,0.0,27.0,68.90366,2.0,2.0,0.0,36.536568,0.0
82.0,186.39949,7.0,72.0,35.787952,0.0,0.0,100.0,-7.0,7.0,8.0,28.570145,1.0,19.0,0.0,0.0,0.0,9.249667,-8.0,3.0,1.0,0.0,33.0,0.0
72.0,257.68765,12.161552,126.524536,11.0,0.0,0.0,73.57064,30.537617,6.0,5.0,16.405703,1.0,35.07987,-7.0,0.0,0.0,89.60243,-8.0,2.0,1.0,0.0,67.5518,0.0
79.80159,324.45538,3.0,81.134224,14.486786,0.0,0.0,100.0,-7.0,7.0,8.0,14.843629,3.0,19.25895,0.0,0.0,0.0,23.989262,83.51041,5.0,3.517123,0.0,50.0,0.0
76.936844,397.51453,4.588078,102.0,42.719315,0.0,0.0,98.0,24.512983,6.0,6.0,49.76804,5.0,33.0,-9.0,0.0,0.0,33.334007,-8.0,7.0,2.0,0.0,67.0,0.0
68.0,294.13568,8.0,102.74541,52.192017,0.0,0.0,100.0,-7.0,7.0,8.0,47.904484,1.0,33.0,-9.0,0.0,0.0,56.34851,80.68089,12.828966,5.0,7.499883,75.286896,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
58.7424,156.8609,6.0,70.27396,13.0,1.0,1.0,89.0,22.22462,6.0,3.163885,18.0,4.0,40.121452,-7.0,0.0,0.0,81.927795,-8.0,3.0,1.0,1.0,91.986855,0.0
77.0,-8.0,2.3081555,27.753954,11.551277,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,6.0,40.44971,2.9723406,1.0,1.0,2.0,7.165784,2.0,7.6555176,0.0,60.045692,0.0
81.71753,164.03207,13.944753,63.887825,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,36.0,0.0,0.0,0.0,26.544178,55.16896,3.0,3.0,0.0,88.92504,0.0
67.0,337.00803,8.0,141.8559,18.0,1.0,0.0,91.53057,7.624604,4.0,5.0,19.0,1.0,55.7436,0.0,0.0,0.0,63.441837,-8.0,5.0,2.0,0.0,71.0,0.0
83.75659,146.04819,2.0,54.29598,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.931248,1.0,25.0,8.0,0.0,0.0,4.0,91.96525,2.0,2.0,0.0,67.0,0.0
65.27181,-8.0,6.0,51.20944,9.3500185,0.0,0.0,100.0,-7.0,7.0,8.0,1.9000434,1.0,41.4587,0.0,1.0,1.0,88.035835,78.79756,2.0,2.0,1.0,83.0,0.0
79.0,258.50217,4.0,82.79391,49.85893,0.0,0.0,100.0,-7.0,7.0,8.0,62.096676,3.0,27.488558,0.0,1.0,1.0,31.621479,36.554844,6.0,2.0,0.0,69.50928,0.0
70.0,149.40616,2.0,78.35881,27.0,0.0,0.0,76.87652,26.458914,6.0,6.0,25.0,2.0,19.131634,4.2370644,2.0,2.0,14.0,-8.0,4.459428,1.0,0.0,60.0,0.0
84.68474,136.09563,13.0,70.8725,25.957623,0.0,0.0,100.0,-7.0,7.0,8.0,25.95607,0.0,42.844273,0.0,0.0,0.0,5.0,78.17437,3.0,3.0,0.0,51.426395,0.0
75.0,132.20183,23.971289,49.68428,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.651688,0.0,95.495804,0.0,1.0,1.0,-9.0,66.91181,-9.0,2.0,-8.051882,72.482864,0.0
84.0,253.76503,4.0,87.0,32.334797,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,4.0,26.0,3.0,1.0,1.0,0.0,-8.0,2.0,2.0,0.0,33.0,0.0
73.0,318.75848,96.08281,104.99944,9.0,0.0,0.0,70.48262,7.965304,4.0,6.0,8.238877,0.0,27.379932,-8.0,0.0,0.0,22.83938,-8.0,2.0,1.0,0.0,71.0,0.0
86.0,330.0829,15.004371,110.84842,13.362766,0.0,0.0,100.0,-7.0,7.0,8.0,6.048296,0.0,17.532984,0.0,0.0,0.0,14.0,-8.0,5.0,-8.0,0.0,50.0,0.0
75.0,257.69287,4.0,72.491325,48.152626,0.0,0.0,96.0,6.8553343,6.0,6.0,58.25995,3.0,37.119354,10.011256,0.0,0.0,23.0,95.9932,3.0,4.0,0.0,46.351093,0.0
85.01976,158.85738,8.411911,79.0,26.0,0.0,0.0,96.6822,47.467777,6.0,6.0,30.0,1.0,65.54402,-7.761325,2.0,2.0,3.007804,79.8692,2.0,2.0,0.0,67.0,0.0
68.26486,302.44366,6.0,83.03857,35.55204,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,22.948776,3.0,1.0,1.0,26.728657,41.596992,9.0,4.0,2.0,62.23576,0.0
-9.0,99.9347,4.0,62.707577,25.0,1.0,1.0,96.63885,1.7268932,2.4287283,6.0,28.989319,4.0,30.0,7.0,0.0,0.0,44.710262,47.39373,9.0,6.0,1.0,89.27525,0.0
64.917114,192.87608,4.0,61.84197,31.0,2.0,2.0,100.0,-7.0,6.0,8.0,30.0,1.0,53.354214,-7.0,4.7956305,4.0,44.24667,81.09991,5.0,3.0,2.0,67.0,0.0
86.5741,187.34982,16.732588,80.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,0.0,39.433018,7.0,0.0,0.0,3.0,49.221157,3.0,1.0,0.0,75.0,0.0
73.6581,164.14531,24.30231,69.911514,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,1.0,26.307428,-7.0,0.0,0.0,61.966396,-8.0,2.0,1.0,0.50680953,89.76922,0.0
69.0,170.96098,2.3620157,63.041313,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.808453,2.0,14.625338,4.0,1.0,1.0,42.154808,67.670586,10.71134,1.9064058,2.0,64.0,0.0
74.06863,231.5037,7.349027,118.69624,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,33.0,1.0,2.0,2.0,20.775993,68.08742,3.0,1.0,0.0,67.0,0.0
84.0,32.713463,8.0,58.0,12.668129,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,0.0,54.80917,-9.0,0.0,0.0,1.583841,51.488888,2.0,2.0,0.0,78.0,0.0
83.0,353.0041,6.0,219.15767,27.0,0.0,0.0,96.0,6.6528378,6.0,6.0,24.0,1.0,26.0,0.0,2.0,2.0,9.0,-8.0,3.0,1.0,0.0,33.0,0.0
75.0,607.73285,34.33956,318.77295,22.500654,0.0,0.0,84.6467,13.442224,6.0,6.0,17.505842,0.0,0.0,0.0,0.0,0.0,35.444412,-8.0,8.0,1.0,0.0,60.0,0.0
69.0,157.71155,3.0,81.89705,29.0,1.0,1.0,95.0,10.803671,6.0,5.0,36.173603,4.0,21.0,-7.0,0.0,0.0,1.0,-8.0,4.0,2.0,0.0,52.010834,0.0
76.0,163.0892,2.0,63.87796,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.144328,3.0,37.706825,0.0,3.2253788,3.0,32.2667,80.693115,2.0,2.0,0.0,67.0,0.0
77.0,208.1508,10.0,73.88725,76.469574,0.0,0.0,100.0,-7.0,7.0,8.0,92.86236,3.0,24.880848,0.0,0.0,0.0,6.0,56.389454,3.4651418,3.6909504,0.0,35.03579,0.0
84.0,392.59454,11.0,121.30197,30.500828,0.0,0.0,94.0,57.455963,6.0,6.0,31.0,1.0,25.0,-7.0,2.0,2.0,0.3787956,30.973743,1.0,2.0,0.0,17.550694,0.0
90.69981,297.1867,10.0,85.447365,8.91346,0.0,0.0,100.0,-7.0,7.0,8.0,6.491822,2.0,15.80902,0.0,1.0,1.0,3.0,92.80355,1.0,1.0,0.0,38.0,0.0
89.013466,129.0949,14.370288,108.61832,16.937675,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,23.0,-7.0,0.0,0.0,0.0,-8.0,1.7739697,1.0,0.0,46.09573,0.0
64.0,178.1062,1.0,80.0,16.0,1.0,1.0,78.84068,14.994513,6.0,4.0,23.0,1.0,43.0,0.0,2.861038,2.0,67.74656,-8.0,2.0,1.0,4.0,49.446186,0.0
81.0,382.8313,11.008398,93.976036,29.0,0.0,0.0,98.0,33.108192,6.0,6.0,20.0,1.0,15.22712,0.0,1.0,1.0,5.2704873,-8.0,3.0,2.0,0.0,45.161793,0.0
73.0,307.56924,17.0,166.56236,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.0,23.0,0.0,1.0,1.0,48.368713,-8.0,7.1358056,2.0,4.9618177,75.0,0.0
73.0,185.67046,5.0,75.288895,38.000687,1.0,1.0,89.35106,2.0,4.0,5.0,32.0,2.0,33.0,1.0,1.0,1.0,14.486607,72.22774,5.0,3.0,0.0,71.41803,0.0
77.0,143.51193,6.0,61.19222,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,5.0,8.849009,-8.0,0.0,0.0,12.901287,-8.0,5.0,2.0,0.0,42.85833,0.0
73.0,215.57693,3.0,63.88297,22.842228,0.0,0.0,96.0,57.300537,6.0,6.0,19.20944,4.0,33.0,0.0,1.0,1.0,28.528399,67.08552,2.0,4.7159886,2.0,67.0,0.0
73.0,252.05298,13.0,86.0,17.0,0.0,0.0,100.0,-7.0,6.0,8.0,14.82896,0.0,25.0,0.0,3.0,3.3815234,56.209663,-8.0,6.0,2.0,1.0,100.0,0.0
71.0,105.379036,2.0,41.417477,28.746561,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,3.0,13.0,1.0,3.0,2.0,27.278542,48.813995,6.99802,1.0,2.0,50.0,0.0
86.0,253.83574,18.680317,84.7671,30.690884,0.0,0.0,100.0,-7.0,7.0,8.0,34.907475,0.0,21.938103,-2.838335,0.0,0.0,3.0,-8.0,2.0,1.0,0.0,25.0,0.0
73.0,341.54437,17.0,90.66583,27.0,0.0,0.0,92.57168,34.610504,6.0,6.0,29.583696,0.0,32.590496,0.0,0.0,0.0,46.446674,30.960997,9.0,3.0,1.0,80.0,0.0
81.0,150.07031,2.9547796,74.56573,28.265032,0.0,0.0,97.0,14.0756235,6.0,6.0,34.28156,2.0,37.1064,0.0,0.0,0.0,2.0,-8.0,1.0,3.0,0.0,29.21882,0.0
90.169716,224.57512,14.0,101.62994,11.166524,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,18.0,0.0,0.0,0.0,2.4540572,-8.0,1.0,1.0,0.0,56.0,0.0
67.96392,233.05823,9.0,138.642,27.0,0.0,0.0,92.340294,20.324886,6.0,6.0,32.47463,2.0,34.978294,0.0,1.0,1.0,57.844948,83.73869,7.632651,5.0,4.5487947,80.01274,0.0
60.240574,316.44644,7.0,107.87385,21.578955,0.0,0.0,88.55505,1.0448263,4.0,6.0,30.0,2.0,20.0,0.0,1.9736246,1.0,27.640284,-8.0,6.0,1.0,3.0,50.0,0.0
79.0,88.192795,7.0,52.19138,7.7502446,0.0,0.0,100.0,-7.0,7.0,8.0,4.0586953,1.0,18.045061,14.256648,0.0,0.0,8.604404,-8.0,2.0,1.0,0.0,70.51181,0.0
66.0,170.41,2.0,49.917336,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,3.0,52.85257,-7.0,0.0,0.0,92.30312,-8.0,3.0,3.0,0.0,88.968025,0.0
75.274506,313.6148,3.0,58.0,45.688595,1.0,1.0,100.0,-7.0,7.0,8.0,52.591133,2.0,19.344187,3.3192616,1.0,1.0,12.99938,69.01058,5.0,2.0,0.0,35.318398,0.0
81.0,193.89282,12.0,82.57233,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,20.039085,-8.0,0.0,0.0,8.530977,96.4809,3.0,1.0,1.0,55.395767,0.0
88.0,150.35005,15.0,85.07027,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,1.9694812,0.0,11.870109,0.0,0.0,0.0,14.81044,-8.0,2.5540006,1.0,0.0,33.0,0.0
76.0,164.17235,1.0,65.14275,14.0,0.0,0.0,94.0,63.32508,6.0,6.0,19.0,3.0,39.0,0.0,4.0,4.0,14.399012,100.0,2.0,2.0,0.0,57.156734,0.0
72.19761,369.94727,4.0,80.0,15.0,0.0,0.0,92.30263,2.0,6.0,6.0,13.0,2.0,14.247171,4.0,0.0,0.0,32.119225,-8.0,3.0,1.0,0.0,38.0,0.0
74.0,181.3902,2.0,70.44781,30.28085,0.0,0.0,96.81472,13.992725,4.0,6.0,34.856304,2.0,23.334929,0.0,2.0,2.0,23.204163,64.43944,2.0,2.0,0.0,31.043545,0.0
71.693695,227.7015,7.0,62.58117,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,3.0,38.0,-7.0,0.0,0.0,55.628677,-8.0,5.0,1.0,0.0,75.0,0.0
88.0,187.92868,7.0,120.63865,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,1.0,18.004793,7.0,1.0,1.0,19.598213,-8.0,2.4864774,2.0,0.0,37.57987,0.0
90.0,375.7289,7.0,185.92805,11.431898,0.0,0.0,100.0,-7.0,7.0,8.0,5.1774325,1.0,21.19484,22.512238,0.0,0.0,5.0,-8.0,3.0,1.0,0.0,42.919697,0.0
59.32995,170.57974,17.0,88.30575,15.824947,0.0,0.0,71.32728,6.0659704,1.9324689,6.0,17.0,0.0,30.787855,-7.0,0.0,0.0,61.77089,-8.0,7.0,1.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
85.0,126.589554,7.0,80.0,16.70355,0.0,0.0,100.0,-7.0,7.0,8.0,11.520329,3.0,57.33495,0.0,0.0,0.0,21.322374,34.89304,3.0,2.0,0.0,87.73915,0.0
73.0,138.88461,7.0,40.96555,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,1.0,18.0,7.0,0.0,0.0,44.424744,-8.0,6.0,1.0,2.0,59.09396,0.0
88.44768,233.40788,31.55325,94.959175,7.573906,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,29.0,-7.0,0.0,0.0,20.487713,-8.0,2.0,1.0,0.0,80.12525,0.0
74.0,197.27457,42.83203,123.80354,30.413921,0.0,0.0,94.49956,22.032175,6.0,6.0,27.0,0.0,15.375941,-9.0,0.0,0.0,20.644127,-8.0,8.0,-8.0,0.0,71.0,0.0
82.97797,167.34904,2.0,46.06186,15.28903,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,4.0,19.89461,4.0,1.0,1.0,10.901181,75.01594,6.0,2.0,0.0,75.0,0.0
69.0,274.21707,4.0,58.0,36.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.08019,3.0,30.0,0.0,2.0,2.0,41.44902,86.845764,7.4341397,2.0,2.7907383,60.063934,0.0
81.0,329.1049,8.123538,158.80162,18.0,0.0,0.0,83.26521,8.962441,6.0,6.0,16.0,0.0,38.0,0.0,1.0,1.0,3.0,-8.0,4.0,1.0,0.0,68.13702,0.0
84.0,137.8056,3.0,80.423325,15.647978,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,1.0,31.804323,-7.0,6.521822,6.930121,15.0,-8.0,2.0,2.0,0.0,50.11707,0.0
81.38405,150.7032,4.0,69.75126,12.805155,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,1.0,26.962124,12.469248,0.0,0.0,62.25722,66.38641,1.0,2.0,0.0,75.41455,0.0
80.23045,106.682526,4.0,68.95502,21.0,0.0,0.0,92.0,18.087168,6.0,6.0,25.0,0.0,35.0,0.0,2.0,2.0,10.0,69.22775,2.0,3.0,0.0,60.0,0.0
79.0,277.21396,7.0,81.22723,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,0.0,25.0,18.990303,0.0,0.0,13.673509,-8.0,2.0,2.0,0.0,63.276344,0.0
91.54313,293.15076,37.827923,108.1393,5.0166473,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,0.0,23.0,-7.0,0.0,0.0,4.0,-8.0,0.0,-8.0,0.0,26.387375,0.0
76.0,191.29936,13.0,62.0,18.0,0.0,0.0,94.531456,30.444994,6.0,6.0,18.0,1.0,57.34102,0.0,0.0,0.0,42.870003,69.01701,3.0,2.0,0.0,89.45163,0.0
86.35192,255.43399,14.669696,86.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,1.0,61.19832,0.0,2.0,2.0,0.0,-8.0,1.0,1.0,0.0,30.739227,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
61.0,266.54092,35.746876,96.0,17.0,1.0,0.0,86.878525,3.2529624,0.0,5.0,21.0,0.0,23.0,0.0,0.0,0.0,5.0,57.307343,3.0,1.0,0.0,70.73896,0.0
71.0,176.30438,176.4938,113.881355,11.057077,0.0,0.0,85.99617,4.292578,4.0,6.0,15.0,0.0,67.47284,2.0,0.0,0.0,2.0,-8.0,0.0,1.0,0.0,44.0,0.0
82.0,359.55276,2.049532,187.29842,21.0,0.0,0.0,90.08113,47.866325,6.0,6.0,32.704556,2.0,21.0,0.0,2.0,2.0,2.4001937,94.38311,2.0,3.0,0.0,60.0,0.0
92.94463,70.543785,15.566738,113.41283,10.32113,0.0,0.0,100.0,-7.0,7.0,8.0,3.661504,0.0,24.0,-7.926555,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,42.864113,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
65.0,134.22665,3.0,43.70954,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,47.0,0.0,2.0,1.0,24.375189,88.95108,3.4138014,3.0,3.0,56.0,0.0
76.0,185.86859,15.160467,79.0,21.0,0.0,0.0,93.95976,24.482456,6.0,6.0,23.552599,0.0,15.0,1.0,1.0,1.0,14.0,-8.0,2.0,-8.0,0.0,30.092224,0.0
84.0,262.02997,9.00105,100.12123,38.55507,0.0,0.0,100.0,-7.0,7.0,8.0,40.37648,1.0,40.0,0.0,2.0,1.9090265,2.0,82.54515,3.0,3.0,0.0,44.0,0.0
69.78044,145.50948,7.0,64.58219,24.0,3.0,2.7544162,100.0,-7.0,-9.0,8.0,28.0,0.32540476,29.0,2.0,0.0,0.0,1.8739676,-8.0,2.0,1.0,0.0,33.0,0.0
89.0,214.1996,3.0,87.0,29.50274,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,56.331833,3.0,1.0,1.0,0.0,75.38473,0.0,2.0,0.0,45.236717,0.0
81.65891,199.67783,29.593746,132.64241,17.0,0.0,0.0,92.56737,21.009607,6.0,6.0,19.0,0.0,33.335613,1.0,1.0,1.0,27.752775,-8.0,2.0,1.0,0.0,78.88564,0.0
67.81079,67.00847,2.9065323,19.61894,8.550033,1.0,0.5671823,100.0,-7.0,6.0,8.0,11.0,5.0,46.112946,0.0,4.0,5.0,34.470707,71.99724,3.0,3.0,0.0,75.0,0.0
82.62498,191.40648,3.0,67.077095,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,2.0,45.0,0.0,2.0,2.0,9.0,-8.0,5.0,2.0,0.0,69.56172,0.0
75.0,167.88873,13.0,73.90193,10.0,0.0,0.0,84.466545,11.386412,6.0,6.0,12.0,0.0,25.0,1.2562,1.0,1.0,13.875975,91.584526,3.0,2.0,0.0,71.30534,0.0
92.87587,183.7593,15.0,132.93199,13.807924,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,17.352322,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,42.04383,0.0
